ActivityDateTime,ActivityDisplayName,AdditionalDetails.1.Key,AdditionalDetails.1.Value,AdditionalDetails.1.AdditionalProperties,Category,CorrelationId,Id,InitiatedBy.App.AppId,InitiatedBy.App.DisplayName,InitiatedBy.App.ServicePrincipalId,InitiatedBy.App.ServicePrincipalName,InitiatedBy.App.AdditionalProperties,InitiatedBy.User.DisplayName,InitiatedBy.User.HomeTenantId,InitiatedBy.User.HomeTenantName,InitiatedBy.User.IPAddress,InitiatedBy.User.Id,InitiatedBy.User.UserPrincipalName,InitiatedBy.User.AdditionalProperties,InitiatedBy.AdditionalProperties,LoggedByService,OperationType,Result,ResultReason,TargetResources.1.DisplayName,TargetResources.1.GroupType,TargetResources.1.Id,TargetResources.1.ModifiedProperties,TargetResources.1.Type,TargetResources.1.UserPrincipalName,TargetResources.1.AdditionalProperties,UserAgent,AdditionalProperties
2025-09-27 04:08,Update device,DeviceId,6b2d8263-b4e7-4120-87b1-cb4f21234045,,Device,73fbf77b-f70f-45c1-8c27-a345de300197,Directory_73fbf77b-f70f-45c1-8c27-a345de300197_IA4NK_473818106,,Katherine17 registration Service,e81d28f7-2ce6-4b48-8224-dc6d735959f5,,,,,,,,,,,Core Directory,Update,success,,DESKTOP-BYUARVO,,f7c35d5f-5c12-45ae-842e-d7e4219044bb,,Device,,,,
2025-09-26 22:08,Set Company Information,User-Agent,O365AdminPortal,,DirectoryManagement,3143b21a-9587-4be3-8ddb-20639bc4f1ef,Directory_3143b21a-9587-4be3-8ddb-20639bc4f1ef_EX2UY_4822763,,Ruth29 Davis27 365 Barbara23,f5785247-8f04-49bf-8a4d-aec7eb5f79be,,,,,,,,,,,Core Directory,Update,success,,Contoso,,063b27d9-43ef-4b3c-88e0-ca84cb74ae45,,Directory,,,,
2025-09-26 20:56,Change user license,id,3f73d624-2433-4553-819a-c17f8fb8c0b9,,UserManagement,445b4396-547d-4645-8ae7-6db312cd0c55,Directory_445b4396-547d-4645-8ae7-6db312cd0c55_RPLHI_271762491,,Andrew42,a06126ed-9f63-49e5-8e4b-aacf83924a5f,,,,,,,,,,,Core Directory,Update,success,,,,3632a556-2d60-4220-8d26-68c14d38baaf,Microsoft.Graph.Beta.Chavez45.Models.IMicrosoftGraphModifiedProperty[],User,linda18@contoso.com,,,
2025-09-26 20:56,Change user license,id,3f73d624-2433-4553-819a-c17f8fb8c0b9,,UserManagement,445b4396-547d-4645-8ae7-6db312cd0c55,Directory_445b4396-547d-4645-8ae7-6db312cd0c55_RPLHI_271762490,,Andrew42,a06126ed-9f63-49e5-8e4b-aacf83924a5f,,,,,,,,,,,Core Directory,Update,success,,,,3632a556-2d60-4220-8d26-68c14d38baaf,Microsoft.Graph.Beta.Chavez45.Models.IMicrosoftGraphModifiedProperty[],User,linda18@contoso.com,,,
2025-09-26 20:56,Change user license,id,3f73d624-2433-4553-819a-c17f8fb8c0b9,,UserManagement,445b4396-547d-4645-8ae7-6db312cd0c55,Directory_445b4396-547d-4645-8ae7-6db312cd0c55_RPLHI_271762489,,Andrew42,a06126ed-9f63-49e5-8e4b-aacf83924a5f,,,,,,,,,,,Core Directory,Update,success,,,,3632a556-2d60-4220-8d26-68c14d38baaf,Microsoft.Graph.Beta.Chavez45.Models.IMicrosoftGraphModifiedProperty[],User,linda18@contoso.com,,,
2025-09-26 20:56,Change user license,id,3f73d624-2433-4553-819a-c17f8fb8c0b9,,UserManagement,445b4396-547d-4645-8ae7-6db312cd0c55,Directory_445b4396-547d-4645-8ae7-6db312cd0c55_RPLHI_271762488,,Andrew42,a06126ed-9f63-49e5-8e4b-aacf83924a5f,,,,,,,,,,,Core Directory,Update,success,,,,3632a556-2d60-4220-8d26-68c14d38baaf,Microsoft.Graph.Beta.Chavez45.Models.IMicrosoftGraphModifiedProperty[],User,linda18@contoso.com,,,
2025-09-26 20:56,Update user,id,52d9fc4b-6ad9-4419-84f3-9da9394e0e95,,UserManagement,445b4396-547d-4645-8ae7-6db312cd0c55,Directory_445b4396-547d-4645-8ae7-6db312cd0c55_RPLHI_271762481,,Andrew42,a06126ed-9f63-49e5-8e4b-aacf83924a5f,,,,,,,,,,,Core Directory,Update,success,,,,3632a556-2d60-4220-8d26-68c14d38baaf,Microsoft.Graph.Beta.Chavez45.Models.IMicrosoftGraphModifiedProperty[],User,linda18@contoso.com,,,
2025-09-26 20:56,Update user,id,52d9fc4b-6ad9-4419-84f3-9da9394e0e95,,UserManagement,445b4396-547d-4645-8ae7-6db312cd0c55,Directory_445b4396-547d-4645-8ae7-6db312cd0c55_RPLHI_271762478,,Andrew42,a06126ed-9f63-49e5-8e4b-aacf83924a5f,,,,,,,,,,,Core Directory,Update,success,,,,3632a556-2d60-4220-8d26-68c14d38baaf,Microsoft.Graph.Beta.Chavez45.Models.IMicrosoftGraphModifiedProperty[],User,linda18@contoso.com,,,
2025-09-26 20:56,Update user,id,52d9fc4b-6ad9-4419-84f3-9da9394e0e95,,UserManagement,445b4396-547d-4645-8ae7-6db312cd0c55,Directory_445b4396-547d-4645-8ae7-6db312cd0c55_RPLHI_271762482,,Andrew42,a06126ed-9f63-49e5-8e4b-aacf83924a5f,,,,,,,,,,,Core Directory,Update,success,,,,3632a556-2d60-4220-8d26-68c14d38baaf,Microsoft.Graph.Beta.Chavez45.Models.IMicrosoftGraphModifiedProperty[],User,linda18@contoso.com,,,
2025-09-26 20:56,Update user,id,52d9fc4b-6ad9-4419-84f3-9da9394e0e95,,UserManagement,445b4396-547d-4645-8ae7-6db312cd0c55,Directory_445b4396-547d-4645-8ae7-6db312cd0c55_RPLHI_271762476,,Andrew42,a06126ed-9f63-49e5-8e4b-aacf83924a5f,,,,,,,,,,,Core Directory,Update,success,,,,3632a556-2d60-4220-8d26-68c14d38baaf,Microsoft.Graph.Beta.Chavez45.Models.IMicrosoftGraphModifiedProperty[],User,linda18@contoso.com,,,
2025-09-26 20:27,Update user,UserType,Member,,UserManagement,c5167be9-2c58-4329-8fcc-ad25ec1bccae,Directory_c5167be9-2c58-4329-8fcc-ad25ec1bccae_6YJAR_282905210,,Patel14 Jack21 Hernandez35,253a7169-17dd-477a-82c9-d0bdd51b8f46,,,,,,,,,,,Core Directory,Update,success,,,,bdce25d5-bc10-4969-815b-61ed6da7ad63,,User,george26@contoso.com,,,
2025-09-26 18:28,Update device,DeviceId,9bab6099-b888-4fac-8fe8-29e3271d7b92,,Device,c1698ad1-5c38-48cd-80f4-1a8d24d48d0e,Directory_c1698ad1-5c38-48cd-80f4-1a8d24d48d0e_1KRRO_123408492,,Katherine17 registration Service,e81d28f7-2ce6-4b48-8224-dc6d735959f5,,,,,,,,,,,Core Directory,Update,success,,DESKTOP-UY9I3BR,,4a54c65f-acbe-4b0e-8b25-d9d7118aeebe,,Device,,,,
2025-09-26 18:18,Update user,UserType,Member,,UserManagement,33e0af6a-4b3a-4b7f-8391-e65215a3effb,Directory_33e0af6a-4b3a-4b7f-8391-e65215a3effb_7KFS3_149850572,,Patel14 Jack21 Hernandez35,253a7169-17dd-477a-82c9-d0bdd51b8f46,,,,,,,,,,,Core Directory,Update,success,,,,05f716de-5831-4678-83c0-02fa6f3aeb12,,User,williams38@contoso.com,,,
2025-09-26 17:08,Update user,UserType,Member,,UserManagement,a44a0669-24c0-4138-8263-2246b05ca672,Directory_a44a0669-24c0-4138-8263-2246b05ca672_DEHNR_287214859,,Patel14 Jack21 Hernandez35,253a7169-17dd-477a-82c9-d0bdd51b8f46,,,,,,,,,,,Core Directory,Update,success,,,,e268f25d-c237-4ec0-81ef-daa2a26b17d5,,User,scott59@contoso.com,,,
2025-09-26 16:24,Add Windows Hello for Business credential,AdditionalInfo,"Successfully provisioned key with identifier 3c641d1f-17e3-4ca1-8f5b-515c87ef6090. KeyStrength: Normal. Details: Attributes: [None], Martinez36: [Windows]",,UserManagement,a40f8333-d033-4d80-83c9-37ff66531d77,Katherine17 registration Service_a40f8333-d033-4d80-83c9-37ff66531d77_43BGI_447939911,,,,,,,,,65.133.116.201,b0ec99af-8455-4f4f-8de5-e269274e2e23,sandoval42@contoso.com,,,Katherine17 registration Service,Add,success,,,,b0ec99af-8455-4f4f-8de5-e269274e2e23,,User,sandoval42@contoso.com,,Dsreg/10.0 (Windows 10.0.19045.6216),
2025-09-26 16:24,Update user,UserType,Member,,UserManagement,6be7bf61-5e4e-4d69-8250-4fb24c11da37,Directory_6be7bf61-5e4e-4d69-8250-4fb24c11da37_IN9MQ_333713807,,Katherine17 registration Service,e81d28f7-2ce6-4b48-8224-dc6d735959f5,,,,,,,,,,,Core Directory,Update,success,,,,b0ec99af-8455-4f4f-8de5-e269274e2e23,,User,sandoval42@contoso.com,,,
2025-09-26 16:21,Update user,UserType,Member,,UserManagement,db2aeb75-30fd-48eb-861f-45db866483ba,Directory_db2aeb75-30fd-48eb-861f-45db866483ba_53S1F_165628742,,Patel14 Janet19 Service,4f2aa410-11f5-4c71-8655-8906ed22034e,,,,,,,,,,,Core Directory,Update,success,,,,b0ec99af-8455-4f4f-8de5-e269274e2e23,,User,sandoval42@contoso.com,,,
2025-09-26 16:18,Update device,DeviceId,9e959666-a534-4932-8c30-5142c6bee32d,,Device,af39b515-b35c-488f-85b1-8f3007433fc8,Directory_af39b515-b35c-488f-85b1-8f3007433fc8_XVEXS_23467601,,Katherine17 registration Service,e81d28f7-2ce6-4b48-8224-dc6d735959f5,,,,,,,,,,,Core Directory,Update,success,,DESKTOP-7K5IDQT,,c011e4eb-2302-4604-829e-db5dcce4e7b9,,Device,,,,
2025-09-26 16:07,Update device,DeviceId,0543111b-dbdb-4132-8f30-a850b21acf0e,,Device,17e58885-8992-4110-84a9-753a8a85d073,Directory_17e58885-8992-4110-84a9-753a8a85d073_EBZTK_360617715,,Katherine17 registration Service,e81d28f7-2ce6-4b48-8224-dc6d735959f5,,,,,,,,,,,Core Directory,Update,success,,DESKTOP-3Y2ERPN,,0acff0cd-c6c4-4467-898f-6f718ef7337f,,Device,,,,
2025-09-26 15:59,Update device,DeviceId,226ab39b-2538-4139-8e7a-edbeb9840437,,Device,1ba0692b-fb2e-4362-87be-4c3d7b7e9615,Directory_1ba0692b-fb2e-4362-87be-4c3d7b7e9615_K8UXN_230303478,,Katherine17 registration Service,e81d28f7-2ce6-4b48-8224-dc6d735959f5,,,,,,,,,,,Core Directory,Update,success,,DESKTOP-CNHL15J,,2858c146-589b-4bf8-8433-24259f2778ee,,Device,,,,
2025-09-26 15:10,Update user,UserType,Member,,UserManagement,67b3b446-f01c-4f78-8e75-8f550bce03be,Directory_67b3b446-f01c-4f78-8e75-8f550bce03be_CHJ0X_83857697,,Patel14 Jack21 Hernandez35,253a7169-17dd-477a-82c9-d0bdd51b8f46,,,,,,,,,,,Core Directory,Update,success,,,,2ece1ae7-f17d-4d04-806f-e5ee596c8995,,User,ortiz29@contoso.com,,,
2025-09-26 14:50,Update user,UserType,Member,,UserManagement,f8d2283e-2b40-45d4-88ff-6fb1debb02a9,Directory_f8d2283e-2b40-45d4-88ff-6fb1debb02a9_NOWBM_159726732,,Patel14 Jack21 Hernandez35,253a7169-17dd-477a-82c9-d0bdd51b8f46,,,,,,,,,,,Core Directory,Update,success,,,,33b2701d-04b6-42e4-8401-754abe4bd44d,,User,samuel14@contoso.com,,,
2025-09-26 14:20,Validate user authentication,targetTenant,f28ea500-6276-48ce-8fb2-edd8a60671ea,,Authentication,cc81615a-821b-4224-8340-cacb62e5246f,B2C_cc81615a-821b-4224-8340-cacb62e5246f_063b27d9-43ef-4b3c-88e0-ca84cb74ae45_134006916338281800,,,,,,sandoval42@contoso.com,,,40.126.23.1,b0ec99af-8455-4f4f-8de5-e269274e2e23,sandoval42@contoso.com,,,B2C,Read,success,Token is valid,f28ea500-6276-48ce-8fb2-edd8a60671ea,,,Microsoft.Graph.Beta.Chavez45.Models.IMicrosoftGraphModifiedProperty[],Other,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.235 Sa",
2025-09-26 14:18,Update user,UserType,Member,,UserManagement,0e8d26f0-8d09-41cf-8b64-0b09ee50a5b5,Directory_0e8d26f0-8d09-41cf-8b64-0b09ee50a5b5_LRQIB_79233611,,Patel14 Jack21 Hernandez35,253a7169-17dd-477a-82c9-d0bdd51b8f46,,,,,,,,,,,Core Directory,Update,success,,,,ca233da4-c06a-4794-87b9-6ecadf131a5d,,User,rodriguez27@contoso.com,,,
2025-09-26 13:50,Update user,UserType,Member,,UserManagement,cd9f037e-549e-4931-8245-aa3944051672,Directory_cd9f037e-549e-4931-8245-aa3944051672_O256A_74505694,,Patel14 Jack21 Hernandez35,253a7169-17dd-477a-82c9-d0bdd51b8f46,,,,,,,,,,,Core Directory,Update,success,,,,f1f8326f-a67b-49bb-851b-7f01ee6a2e65,,User,parker13@contoso.com,,,
2025-09-26 13:09,Update user,UserType,Member,,UserManagement,efde9fca-5607-48f0-8c8b-2ce713b18918,Directory_efde9fca-5607-48f0-8c8b-2ce713b18918_L27ZV_212677737,,Patel14 Jack21 Hernandez35,253a7169-17dd-477a-82c9-d0bdd51b8f46,,,,,,,,,,,Core Directory,Update,success,,,,a1f9f5fb-3108-46b1-8348-24e023f5f3c0,,User,jimenez20@contoso.com,,,
2025-09-26 13:04,Update user,UserType,Member,,UserManagement,0c558a83-99b8-41ca-8b25-d6a4f349f6e9,Directory_0c558a83-99b8-41ca-8b25-d6a4f349f6e9_J42AO_335335537,,Patel14 Jack21 Hernandez35,253a7169-17dd-477a-82c9-d0bdd51b8f46,,,,,,,,,,,Core Directory,Update,success,,,,f9c6e71c-e3e9-44f7-82bd-80926e1d019d,,User,rogers27@contoso.com,,,
2025-09-26 12:18,Update user,UserType,Member,,UserManagement,1d14dd2e-f289-4dde-839a-9669df2901e4,Directory_1d14dd2e-f289-4dde-839a-9669df2901e4_PVYBL_119334118,,Patel14 Jack21 Hernandez35,253a7169-17dd-477a-82c9-d0bdd51b8f46,,,,,,,,,,,Core Directory,Update,success,,,,2e6bc0f2-ab39-409b-8b51-78ecbeb7ee5d,,User,patricia12@contoso.com,,,
2025-09-26 12:12,Update user,UserType,Member,,UserManagement,12ba7653-ad26-45d7-8c3d-fcecedabcab1,Directory_12ba7653-ad26-45d7-8c3d-fcecedabcab1_2B8N0_60449214,,Patel14 Jack21 Hernandez35,253a7169-17dd-477a-82c9-d0bdd51b8f46,,,,,,,,,,,Core Directory,Update,success,,,,2e6bc0f2-ab39-409b-8b51-78ecbeb7ee5d,,User,patricia12@contoso.com,,,
2025-09-26 12:12,Update user,UserType,Member,,UserManagement,f335370f-c2b7-43df-8dd3-07c6e482f285,Directory_f335370f-c2b7-43df-8dd3-07c6e482f285_BGSMS_171863704,,Patel14 Jack21 Hernandez35,253a7169-17dd-477a-82c9-d0bdd51b8f46,,,,,,,,,,,Core Directory,Update,success,,,,2e6bc0f2-ab39-409b-8b51-78ecbeb7ee5d,,User,patricia12@contoso.com,,,
2025-09-26 11:45,Update device,DeviceId,f00994de-3a55-4d9c-89ce-4dce84fd7d33,,Device,92cdd86d-ff3f-4449-88b1-e0150cd83e3e,Directory_92cdd86d-ff3f-4449-88b1-e0150cd83e3e_DEHNR_227744138,,Katherine17 registration Service,e81d28f7-2ce6-4b48-8224-dc6d735959f5,,,,,,,,,,,Core Directory,Update,success,,DESKTOP-LV6AXBW,,f796a5f4-9edd-4576-85b2-00ec0cf535f4,,Device,,,,
2025-09-26 02:02,Update device,DeviceId,82b068d8-8b3c-46bd-8eba-b0eb6e5db5e8,,Device,18b16273-beeb-4d95-83f4-775a06e7cda1,Directory_18b16273-beeb-4d95-83f4-775a06e7cda1_IA4NK_260482970,,Katherine17 registration Service,e81d28f7-2ce6-4b48-8224-dc6d735959f5,,,,,,,,,,,Core Directory,Update,success,,DESKTOP-SO43EWF,,a860f86d-ec61-4bdc-8e23-b0fc2c7abb4f,,Device,,,,
2025-09-26 01:12,Update device,DeviceId,ae36e7e4-2db3-4703-8890-57ac0581a256,,Device,ffd3e411-4b39-420b-8faf-b41ea288e336,Directory_ffd3e411-4b39-420b-8faf-b41ea288e336_6Y8QA_246985229,,Katherine17 registration Service,e81d28f7-2ce6-4b48-8224-dc6d735959f5,,,,,,,,,,,Core Directory,Update,success,,DESKTOP-CC1XK5B,,e9f02f7d-cb0c-40d2-81e9-b014f488403c,,Device,,,,
2025-09-26 01:09,Update device,DeviceId,5d263f5b-0c9f-4764-89d6-1bc657e4c855,,Device,412be37c-d47f-40a4-8154-70ab04399508,Directory_412be37c-d47f-40a4-8154-70ab04399508_V7G4H_341832497,,Katherine17 registration Service,e81d28f7-2ce6-4b48-8224-dc6d735959f5,,,,,,,,,,,Core Directory,Update,success,,DESKTOP-4V7YY8L,,e18dc583-484d-4248-8aa0-3f9b5b3c37dc,,Device,,,,
2025-09-25 21:20,Update device,DeviceId,fee392af-5463-4347-82d3-eac4b1147e61,,Device,675e7799-c0d4-45da-8449-b9a550e9bcce,Directory_675e7799-c0d4-45da-8449-b9a550e9bcce_J6TC2_242695642,,Katherine17 registration Service,e81d28f7-2ce6-4b48-8224-dc6d735959f5,,,,,,,,,,,Core Directory,Update,success,,DESKTOP-15VUYGH,,dd39f844-f735-4a61-8f8b-8d27831e1f5f,,Device,,,,
2025-09-25 21:12,Update device,DeviceId,e6593dbf-69eb-4b22-82cb-6e8a97dea971,,Device,f496887b-fe68-4f83-8e26-bd3ab6143c9f,Directory_f496887b-fe68-4f83-8e26-bd3ab6143c9f_1O4NO_206602037,,Katherine17 registration Service,e81d28f7-2ce6-4b48-8224-dc6d735959f5,,,,,,,,,,,Core Directory,Update,success,,DESKTOP-BSTNDDD,,775b4391-23d1-4e1b-8650-9ac0f3f93c7d,,Device,,,,
2025-09-25 21:09,Update device,DeviceId,ff9a0c33-f86b-43e4-80da-d83aadbac2ca,,Device,79774869-ae9d-46bf-8ce0-a8d085f5dbff,Directory_79774869-ae9d-46bf-8ce0-a8d085f5dbff_OUK0Q_301935992,,Katherine17 registration Service,e81d28f7-2ce6-4b48-8224-dc6d735959f5,,,,,,,,,,,Core Directory,Update,success,,DESKTOP-VR1NLV7,,f870b423-02dc-4c72-8286-d556463d9f7c,,Device,,,,
2025-09-25 20:10,Update device,DeviceId,18350091-69c2-4596-8206-d4d63d259ef0,,Device,cfab9ea6-7b77-40bb-8f0f-968c8175b25b,Directory_cfab9ea6-7b77-40bb-8f0f-968c8175b25b_S62MA_213218714,,Katherine17 registration Service,e81d28f7-2ce6-4b48-8224-dc6d735959f5,,,,,,,,,,,Core Directory,Update,success,,DESKTOP-RAOZTT3,,641632cb-6edc-4498-8163-921eeb65f4f8,,Device,,,,
2025-09-25 19:59,Update user,UserType,Member,,UserManagement,31248f0e-2f9a-4465-8826-a2cd7032d5a1,Directory_31248f0e-2f9a-4465-8826-a2cd7032d5a1_PVYBL_19116886,,Patel14 Jack21 Hernandez35,253a7169-17dd-477a-82c9-d0bdd51b8f46,,,,,,,,,,,Core Directory,Update,success,,,,b0ec99af-8455-4f4f-8de5-e269274e2e23,,User,sandoval42@contoso.com,,,
2025-09-25 19:46,Update user,UserType,Member,,UserManagement,d82f951d-0a3e-4399-8956-7fd552ce9c34,Directory_d82f951d-0a3e-4399-8956-7fd552ce9c34_L358O_210128769,,Ruth29 Samantha45 Matthew13,4666ea59-568a-432a-8dd5-db69986f5103,,,,,,,,,,,Core Directory,Update,success,,,,3778a86a-91c4-4925-8b74-d5dc2a4a4174,,User,parker34@contoso.com,,,
2025-09-25 19:39,Update user,UserType,Member,,UserManagement,9d06876e-9b1d-4fa2-8d87-ccbe4ea3c1a6,Directory_9d06876e-9b1d-4fa2-8d87-ccbe4ea3c1a6_BOTSD_174656661,,Ruth29 Samantha45 Matthew13,4666ea59-568a-432a-8dd5-db69986f5103,,,,,,,,,,,Core Directory,Update,success,,,,ab864f5a-d5a4-4778-880e-07892edf66e8,,User,shirley15@contoso.com,,,
2025-09-25 19:13,Update user,UserType,Member,,UserManagement,ab05cf8f-eed9-48d8-845b-1993def6d548,Directory_ab05cf8f-eed9-48d8-845b-1993def6d548_J31D2_139289358,,Patel14 Jack21 Hernandez35,253a7169-17dd-477a-82c9-d0bdd51b8f46,,,,,,,,,,,Core Directory,Update,success,,,,5468c5d4-965b-4150-89bd-31e8214a8f6c,,User,wood23@contoso.com,,,
2025-09-25 19:06,Update user,UserType,Member,,UserManagement,4af6c847-3294-49f2-81df-f58195ee115f,Directory_4af6c847-3294-49f2-81df-f58195ee115f_OJLC7_3324583,,Patel14 Jack21 Hernandez35,253a7169-17dd-477a-82c9-d0bdd51b8f46,,,,,,,,,,,Core Directory,Update,success,,,,02b09573-b3c1-4c43-84f2-c93211683985,,User,bailey38@contoso.com,,,
2025-09-25 17:50,Update user,UserType,Member,,UserManagement,7d4b919e-09c1-441b-865f-d51709a606c1,Directory_7d4b919e-09c1-441b-865f-d51709a606c1_LLFJM_101834071,,Patel14 Jack21 Hernandez35,253a7169-17dd-477a-82c9-d0bdd51b8f46,,,,,,,,,,,Core Directory,Update,success,,,,d47f20c4-1188-4158-8615-d03a692e3761,,User,gutierrez15@contoso.com,,,
2025-09-25 17:34,Set Company Information,User-Agent,O365AdminPortal,,DirectoryManagement,7efe5e9a-00b5-47b2-8e81-158683a0636c,Directory_7efe5e9a-00b5-47b2-8e81-158683a0636c_B9Q9V_208348630,,Ruth29 Davis27 365 Barbara23,f5785247-8f04-49bf-8a4d-aec7eb5f79be,,,,,,,,,,,Core Directory,Update,success,,Contoso,,063b27d9-43ef-4b3c-88e0-ca84cb74ae45,,Directory,,,,
2025-09-25 17:31,Update device,DeviceId,23983f87-ef54-4d0a-81db-8b31731aa14b,,Device,ac10451c-3b52-4c51-8625-e201de01dde6,Directory_ac10451c-3b52-4c51-8625-e201de01dde6_S1HYV_195604566,,Katherine17 registration Service,e81d28f7-2ce6-4b48-8224-dc6d735959f5,,,,,,,,,,,Core Directory,Update,success,,DESKTOP-FU0LA85,,30b8478a-259c-4207-8598-e86253db0202,,Device,,,,
2025-09-25 16:39,Update user,UserType,,,UserManagement,9ed59374-f960-4dc5-8ec1-a848b2d62f6e,Directory_9ed59374-f960-4dc5-8ec1-a848b2d62f6e_M0SSL_235368433,,Patel14 Jack21 Hernandez35,253a7169-17dd-477a-82c9-d0bdd51b8f46,,,,,,,,,,,Core Directory,Update,success,,,,2a3c4a76-a53e-414f-89e9-355a28dc371a,,User,betty22@contoso.com,,,
2025-09-25 16:34,Update device,DeviceId,3aa8f692-c4b3-4c5d-8646-031172a319ac,,Device,9eae8203-4d2f-4594-8744-4e03f6cfa3b1,Directory_9eae8203-4d2f-4594-8744-4e03f6cfa3b1_S1HYV_185855125,,Katherine17 registration Service,e81d28f7-2ce6-4b48-8224-dc6d735959f5,,,,,,,,,,,Core Directory,Update,success,,DESKTOP-Z3NGXL8,,54cd4c03-ca69-455b-896f-da979ce93bc1,,Device,,,,
2025-09-25 16:30,Update device,DeviceId,23983f87-ef54-4d0a-81db-8b31731aa14b,,Device,300bcbc6-f8ba-4c3a-8d69-26840169ff81,Directory_300bcbc6-f8ba-4c3a-8d69-26840169ff81_LBT4N_262846622,,Ruth29.Adam26,c8b50850-700e-4ed8-8962-e02ee7a4660f,,,,,,,,,,,Core Directory,Update,success,,DESKTOP-FU0LA85,,30b8478a-259c-4207-8598-e86253db0202,,Device,,,,
2025-09-25 15:58,Update device,DeviceId,e8c94cab-701f-4bb2-87bd-52ae1b5b31e2,,Device,02d5899e-ec45-4f33-8a63-b4ec8d083d70,Directory_02d5899e-ec45-4f33-8a63-b4ec8d083d70_DBXIK_294458786,,Katherine17 registration Service,e81d28f7-2ce6-4b48-8224-dc6d735959f5,,,,,,,,,,,Core Directory,Update,success,,DESKTOP-4SVM7I3,,672dcf77-83e4-4276-86d4-d45e448725e0,,Device,,,,
2025-09-25 14:33,Update device,DeviceId,0f8006da-5dbc-4459-8a62-5251970e5a7c,,Device,ee80c421-683b-4f6f-8a9f-761bbcf26786,Directory_ee80c421-683b-4f6f-8a9f-761bbcf26786_1CQOU_75397238,,Katherine17 registration Service,e81d28f7-2ce6-4b48-8224-dc6d735959f5,,,,,,,,,,,Core Directory,Update,success,,DESKTOP-SGZMLOG,,4ccf19c0-8f51-4210-80b4-fc115666c807,,Device,,,,
2025-09-25 14:09,Update user,UserType,Member,,UserManagement,ae46e9a8-7ecb-4daa-8061-f3f95292dd49,Directory_ae46e9a8-7ecb-4daa-8061-f3f95292dd49_GNYVC_55139354,,Patel14 Jack21 Hernandez35,253a7169-17dd-477a-82c9-d0bdd51b8f46,,,,,,,,,,,Core Directory,Update,success,,,,e268f25d-c237-4ec0-81ef-daa2a26b17d5,,User,scott59@contoso.com,,,
2025-09-25 14:00,Update user,UserType,Member,,UserManagement,545795ee-d9c7-4827-8118-28504f597c7b,Directory_545795ee-d9c7-4827-8118-28504f597c7b_Q0ZL2_166978319,,Patel14 Jack21 Hernandez35,253a7169-17dd-477a-82c9-d0bdd51b8f46,,,,,,,,,,,Core Directory,Update,success,,,,05f716de-5831-4678-83c0-02fa6f3aeb12,,User,williams38@contoso.com,,,
2025-09-25 13:29,Update user,UserType,Member,,UserManagement,f32e1ca8-f972-4e47-8d59-c12b16ed64a8,Directory_f32e1ca8-f972-4e47-8d59-c12b16ed64a8_1O4NO_129648917,,Patel14 Jack21 Hernandez35,253a7169-17dd-477a-82c9-d0bdd51b8f46,,,,,,,,,,,Core Directory,Update,success,,,,539ca784-25f5-4f81-8153-17c7f88a3385,,User,patrick15@contoso.com,,,
2025-09-25 12:10,Update user,UserType,Member,,UserManagement,3fe90f01-36e7-4117-8128-e1601689de44,Directory_3fe90f01-36e7-4117-8128-e1601689de44_FTAFV_106222598,,Patel14 Jack21 Hernandez35,253a7169-17dd-477a-82c9-d0bdd51b8f46,,,,,,,,,,,Core Directory,Update,success,,,,d3a24f7c-419a-4efa-856c-03a14837e7ed,,User,green34@contoso.com,,,
2025-09-25 03:04,Update device,DeviceId,ac0851cd-8674-4ffe-89a1-adecc4f37b59,,Device,7d34f171-6e75-4f97-8960-485096bd9d10,Directory_7d34f171-6e75-4f97-8960-485096bd9d10_2VUW9_125500485,,Katherine17 registration Service,e81d28f7-2ce6-4b48-8224-dc6d735959f5,,,,,,,,,,,Core Directory,Update,success,,HOST-19DC94,,da050b08-a9cc-4ee8-8607-0c577ce165e5,,Device,,,,
2025-09-25 03:02,Update device,DeviceId,2bf3f3cf-38fc-495e-8757-9f8752b1ec44,,Device,92e1c38a-0154-4dab-8dae-2b0624f3f03b,Directory_92e1c38a-0154-4dab-8dae-2b0624f3f03b_0NUML_50046655,,Katherine17 registration Service,e81d28f7-2ce6-4b48-8224-dc6d735959f5,,,,,,,,,,,Core Directory,Update,success,,DESKTOP-3D1MZZT,,a93c5d10-c404-426a-8b06-3fcc3c0f3f68,,Device,,,,
2025-09-24 12:16,Set Company Information,User-Agent,O365AdminPortal,,DirectoryManagement,4bb3e39e-8e2c-4de3-810f-a91274cd9db5,Directory_4bb3e39e-8e2c-4de3-810f-a91274cd9db5_HW2X9_172302266,,Ruth29 Davis27 365 Barbara23,f5785247-8f04-49bf-8a4d-aec7eb5f79be,,,,,,,,,,,Core Directory,Update,success,,Contoso,,063b27d9-43ef-4b3c-88e0-ca84cb74ae45,,Directory,,,,
