"Date (UTC)","CorrelationId","Service","Category","Activity","Result","ResultReason","User Agent","ActorType","ActorDisplayName","ActorObjectId","ActorUserPrincipalName","IPAddress","ActorHomeTenantId","ActorHomeTenantName","ActorServicePrincipalId","ActorServicePrincipalName","Target1Type","Target1DisplayName","Target1ObjectId","Target1UserPrincipalName","Target1ModifiedProperty1Name","Target1ModifiedProperty1OldValue","Target1ModifiedProperty1NewValue","Target1ModifiedProperty2Name","Target1ModifiedProperty2OldValue","Target1ModifiedProperty2NewValue","Target1ModifiedProperty3Name","Target1ModifiedProperty3OldValue","Target1ModifiedProperty3NewValue","Target1ModifiedProperty4Name","Target1ModifiedProperty4OldValue","Target1ModifiedProperty4NewValue","Target1ModifiedProperty5Name","Target1ModifiedProperty5OldValue","Target1ModifiedProperty5NewValue","Target2Type","Target2DisplayName","Target2ObjectId","Target2UserPrincipalName","Target2ModifiedProperty1Name","Target2ModifiedProperty1OldValue","Target2ModifiedProperty1NewValue","Target2ModifiedProperty2Name","Target2ModifiedProperty2OldValue","Target2ModifiedProperty2NewValue","Target2ModifiedProperty3Name","Target2ModifiedProperty3OldValue","Target2ModifiedProperty3NewValue","Target2ModifiedProperty4Name","Target2ModifiedProperty4OldValue","Target2ModifiedProperty4NewValue","Target2ModifiedProperty5Name","Target2ModifiedProperty5OldValue","Target2ModifiedProperty5NewValue","Target3Type","Target3DisplayName","Target3ObjectId","Target3UserPrincipalName","Target3ModifiedProperty1Name","Target3ModifiedProperty1OldValue","Target3ModifiedProperty1NewValue","Target3ModifiedProperty2Name","Target3ModifiedProperty2OldValue","Target3ModifiedProperty2NewValue","Target3ModifiedProperty3Name","Target3ModifiedProperty3OldValue","Target3ModifiedProperty3NewValue","Target3ModifiedProperty4Name","Target3ModifiedProperty4OldValue","Target3ModifiedProperty4NewValue","Target3ModifiedProperty5Name","Target3ModifiedProperty5OldValue","Target3ModifiedProperty5NewValue","AdditionalDetail1Key","AdditionalDetail1Value","AdditionalDetail2Key","AdditionalDetail2Value","AdditionalDetail3Key","AdditionalDetail3Value","AdditionalDetail4Key","AdditionalDetail4Value","AdditionalDetail5Key","AdditionalDetail5Value","AdditionalDetail6Key","AdditionalDetail6Value"
2025-09-29T20:05:42.7438241Z,6df5f98b-6398-49be-8e3a-227e86546df4,Core Directory,UserManagement,Update user,Success,,,Application,Ruth29 Samantha45 Matthew13,,,,,,4666ea59-568a-432a-8dd5-db69986f5103,,User,,cf02cc6d-d42b-414c-881c-24113c700354,nguyen22@contoso.com,Included Updated Properties,,"""""",TargetId.UserType,,"""Member""",ActorId.ServicePrincipalNames,,"""69f575b3-0ad9-437c-8473-e2cbc5ccab9d""",SPN,,"""69f575b3-0ad9-437c-8473-e2cbc5ccab9d""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UserType,Member,,,,,,,,,,,{84},{85}
2025-09-29T20:03:44.4680783Z,434fa815-1340-443f-8c2f-f998e5b8d633,Authentication Methods,UserManagement,Admin deleted security info,Success,Admin required re-registration of MFA authentication methods.,"Mozilla/5.0, (Windows NT 10.0; Win64; x64), AppleWebKit/537.36, (KHTML, like Gecko), Chrome/139.0.0.235, Safari/537.36",User,External Vendor 2 Admin,b0ec99af-8455-4f4f-8de5-e269274e2e23,sandoval42@contoso.com,40.136.227.209,,,,,User,Betty20 Deborah51,52b9c00a-3d50-4d6f-8452-6d833f86f23b,betty20@contoso.com,MicrosoftAuthenticatorAuthenticationMethod.Id,"""67d8b924-ce06-4252-8e2e-5480effd0f5d""","""""",MicrosoftAuthenticatorAuthenticationMethod.DisplayName,"""iPhone 14""","""""",MicrosoftAuthenticatorAuthenticationMethod.DeviceTag,"""SoftwareTokenActivated""","""""",MicrosoftAuthenticatorAuthenticationMethod.PhoneAppVersion,"""6.8.30""","""""",MicrosoftAuthenticatorAuthenticationMethod.Id,"""185d4758-fc57-492f-8188-61199e6581eb""","""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,InitiatedFrom,ADIbizaUX (f768d879-2ed4-47e2-89d0-1784f8e68fe7),,,,,,,,,,,{84},{85}
2025-09-29T20:03:44.1476908Z,1dc97c8a-9cc3-427b-80d4-d3d611b786d2,Core Directory,UserManagement,Update user,Success,,,Application,Patel14 Gray19 King17 Taylor29 Service,,,,,,613ec37b-cbb0-4b92-845d-1bb588276afe,,User,,52b9c00a-3d50-4d6f-8452-6d833f86f23b,betty20@contoso.com,StrongAuthenticationMethod,"[{""MethodType"":6,""Default"":true},{""MethodType"":7,""Default"":false}]",[],StrongAuthenticationUserDetails,[],"[{""PhoneNumber"":null,""AlternativePhoneNumber"":null,""Email"":null,""VoiceOnlyPhoneNumber"":null}]",Included Updated Properties,,"""StrongAuthenticationMethod, StrongAuthenticationUserDetails""",TargetId.UserType,,"""Member""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UserType,Member,,,,,,,,,,,{84},{85}
2025-09-29T20:03:43.7047924Z,126b7d4f-23ed-46b7-8b69-6bac86816bd4,Core Directory,UserManagement,Update user,Success,,,Application,Patel14 Gray19 King17 Taylor29 Service,,,,,,613ec37b-cbb0-4b92-845d-1bb588276afe,,User,,52b9c00a-3d50-4d6f-8452-6d833f86f23b,betty20@contoso.com,StrongAuthenticationPhoneAppDetail,"[{""DeviceName"":""samantha22 14 Laura31 Max"",""DeviceToken"":""apns2-2df880c8a8c22bba355f953f59b658a57c11fbd6705f2cc68326a543c63e74b6"",""DeviceTag"":""SoftwareTokenActivated"",""PhoneAppVersion"":""6.8.29"",""OathTokenTimeDrift"":0,""DeviceId"":""f28ea500-6276-48ce-8fb2-edd8a60671ea"",""Id"":""185d4758-fc57-492f-8188-61199e6581eb"",""TimeInterval"":0,""AuthenticationType"":3,""NotificationType"":2,""LastAuthenticatedTimestamp"":""2025-09-08T16:54:31.2300451Z"",""AuthenticatorFlavor"":""Authenticator"",""HashFunction"":null,""TenantDeviceId"":null,""SecuredPartitionId"":20088,""SecuredKeyId"":7}]",[],Included Updated Properties,,"""StrongAuthenticationPhoneAppDetail""",TargetId.UserType,,"""Member""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UserType,Member,,,,,,,,,,,{84},{85}
2025-09-29T20:03:43.2704586Z,6f0a6de3-dd33-439a-8a97-902b835c5ccc,Core Directory,UserManagement,Update user,Success,,,Application,Patel14 Gray19 King17 Taylor29 Service,,,,,,613ec37b-cbb0-4b92-845d-1bb588276afe,,User,,52b9c00a-3d50-4d6f-8452-6d833f86f23b,betty20@contoso.com,StrongAuthenticationPhoneAppDetail,"[{""DeviceName"":""iPhone 14"",""DeviceToken"":""apns2-3ae0636063cf2bb7bc035f327d7f6882297d008aee6d53f2797b62ec78d82d86"",""DeviceTag"":""SoftwareTokenActivated"",""PhoneAppVersion"":""6.8.30"",""OathTokenTimeDrift"":0,""DeviceId"":""f28ea500-6276-48ce-8fb2-edd8a60671ea"",""Id"":""67d8b924-ce06-4252-8e2e-5480effd0f5d"",""TimeInterval"":0,""AuthenticationType"":3,""NotificationType"":2,""LastAuthenticatedTimestamp"":""2025-09-29T16:26:29.0073681Z"",""AuthenticatorFlavor"":""Authenticator"",""HashFunction"":null,""TenantDeviceId"":null,""SecuredPartitionId"":20088,""SecuredKeyId"":7},{""DeviceName"":""samantha22 14 Laura31 Max"",""DeviceToken"":""apns2-2df880c8a8c22bba355f953f59b658a57c11fbd6705f2cc68326a543c63e74b6"",""DeviceTag"":""SoftwareTokenActivated"",""PhoneAppVersion"":""6.8.29"",""OathTokenTimeDrift"":0,""DeviceId"":""f28ea500-6276-48ce-8fb2-edd8a60671ea"",""Id"":""185d4758-fc57-492f-8188-61199e6581eb"",""TimeInterval"":0,""AuthenticationType"":3,""NotificationType"":2,""LastAuthenticatedTimestamp"":""2025-09-08T16:54:31.2300451Z"",""AuthenticatorFlavor"":""Authenticator"",""HashFunction"":null,""TenantDeviceId"":null,""SecuredPartitionId"":20088,""SecuredKeyId"":7}]","[{""DeviceName"":""samantha22 14 Laura31 Max"",""DeviceToken"":""apns2-2df880c8a8c22bba355f953f59b658a57c11fbd6705f2cc68326a543c63e74b6"",""DeviceTag"":""SoftwareTokenActivated"",""PhoneAppVersion"":""6.8.29"",""OathTokenTimeDrift"":0,""DeviceId"":""f28ea500-6276-48ce-8fb2-edd8a60671ea"",""Id"":""185d4758-fc57-492f-8188-61199e6581eb"",""TimeInterval"":0,""AuthenticationType"":3,""NotificationType"":2,""LastAuthenticatedTimestamp"":""2025-09-08T16:54:31.2300451Z"",""AuthenticatorFlavor"":""Authenticator"",""HashFunction"":null,""TenantDeviceId"":null,""SecuredPartitionId"":20088,""SecuredKeyId"":7}]",Included Updated Properties,,"""StrongAuthenticationPhoneAppDetail""",TargetId.UserType,,"""Member""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UserType,Member,,,,,,,,,,,{84},{85}
2025-09-29T20:03:39.5923999Z,0d81cdd3-77bf-4cc3-8222-cb7f7c79a1d6,Authentication Methods,UserManagement,Restore multifactor authentication on all remembered devices,Success,Admin successfully restored multifactor authentication on all remembered devices.,"Mozilla/5.0, (Windows NT 10.0; Win64; x64), AppleWebKit/537.36, (KHTML, like Gecko), Chrome/139.0.0.235, Safari/537.36",User,External Vendor 2 Admin,b0ec99af-8455-4f4f-8de5-e269274e2e23,sandoval42@contoso.com,40.136.227.209,,,,,User,Betty20 Deborah51,52b9c00a-3d50-4d6f-8452-6d833f86f23b,betty20@contoso.com,StrongAuthenticationRequirements,"""[{\""relyingParty\"":\""*\"",\""state\"":\""Enforced\"",\""rememberDevicesNotIssuedBefore\"":\""2024-03-26T18:06:17Z\""}]""","""[{\""relyingParty\"":\""*\"",\""state\"":\""Enforced\"",\""rememberDevicesNotIssuedBefore\"":\""2025-09-29T20:03:37.923\""}]""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,InitiatedFrom,ADIbizaUX (f768d879-2ed4-47e2-89d0-1784f8e68fe7),,,,,,,,,,,{84},{85}
2025-09-29T20:03:39.5053937Z,77d67732-520d-4131-8df6-1c4df91ec92c,Core Directory,UserManagement,Update user,Success,,,Application,Patel14 Gray19 King17 Taylor29 Service,,,,,,613ec37b-cbb0-4b92-845d-1bb588276afe,,User,,52b9c00a-3d50-4d6f-8452-6d833f86f23b,betty20@contoso.com,StrongAuthenticationRequirement,"[{""RelyingParty"":""*"",""State"":0,""RememberDevicesNotIssuedBefore"":""2024-03-26T18:06:17+00:00""}]","[{""RelyingParty"":""*"",""State"":0,""RememberDevicesNotIssuedBefore"":""2025-09-29T20:03:37.923Z""}]",Included Updated Properties,,"""StrongAuthenticationRequirement""",TargetId.UserType,,"""Member""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UserType,Member,,,,,,,,,,,{84},{85}
2025-09-29T20:03:06.470381Z,d79dcaa8-c915-4b3a-8fea-6ad794fd8cc2,B2C,Authentication,Validate user authentication,Success,Token is valid,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.235 Sa",User,sandoval42@contoso.com,b0ec99af-8455-4f4f-8de5-e269274e2e23,sandoval42@contoso.com,40.126.23.115,,,,,Other,f28ea500-6276-48ce-8fb2-edd8a60671ea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,targetTenant,f28ea500-6276-48ce-8fb2-edd8a60671ea,targetEntityType,None,actorIdentityType,UPN,RequestId,d79dcaa8-c915-4b3a-8fea-6ad794fd8cc2,,,,,{84},{85}
2025-09-29T20:01:46.7517663Z,f8bf4b7a-3c6f-4fb5-8fdb-e60688b7694c,Core Directory,UserManagement,Update user,Success,,,User,Ruth29 Davis27 365 Barbara23,b0ec99af-8455-4f4f-8de5-e269274e2e23,sandoval42@contoso.com,2603:1036:2405:cddc:5317:3da1:5901:c7,,,,,User,,52b9c00a-3d50-4d6f-8452-6d833f86f23b,betty20@contoso.com,StsRefreshTokensValidFrom,"[""2025-09-29T20:01:41Z""]","[""2025-09-29T20:01:46Z""]",Included Updated Properties,,"""StsRefreshTokensValidFrom""",TargetId.UserType,,"""Member""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UserType,Member,User-Bailey15,O365AdminPortal,,,,,,,,,{84},{85}
2025-09-29T20:01:46.7507674Z,f8bf4b7a-3c6f-4fb5-8fdb-e60688b7694c,Core Directory,UserManagement,Update StsRefreshTokenValidFrom Timestamp,Success,,,User,Ruth29 Davis27 365 Barbara23,b0ec99af-8455-4f4f-8de5-e269274e2e23,sandoval42@contoso.com,2603:1036:2405:cddc:5317:3da1:5901:c7,,,,,User,,52b9c00a-3d50-4d6f-8452-6d833f86f23b,betty20@contoso.com,StsRefreshTokensValidFrom,"[""2025-09-29T20:01:41Z""]","[""2025-09-29T20:01:46Z""]",Included Updated Properties,,"""StsRefreshTokensValidFrom""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User-Bailey15,O365AdminPortal,,,,,,,,,,,{84},{85}
2025-09-29T20:01:46.418639Z,d63b4e25-03a5-460d-8e09-d68440238778,Core Directory,UserManagement,Update user,Success,,,User,Ruth29 Davis27 365 Barbara23,b0ec99af-8455-4f4f-8de5-e269274e2e23,sandoval42@contoso.com,2603:1036:2405:cddc:5317:3da1:5901:c7,,,,,User,,52b9c00a-3d50-4d6f-8452-6d833f86f23b,betty20@contoso.com,AccountEnabled,[true],[false],Included Updated Properties,,"""AccountEnabled""",TargetId.UserType,,"""Member""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UserType,Member,User-Bailey15,O365AdminPortal,,,,,,,,,{84},{85}
2025-09-29T20:01:46.4176387Z,d63b4e25-03a5-460d-8e09-d68440238778,Core Directory,UserManagement,Disable account,Success,,,User,Ruth29 Davis27 365 Barbara23,b0ec99af-8455-4f4f-8de5-e269274e2e23,sandoval42@contoso.com,2603:1036:2405:cddc:5317:3da1:5901:c7,,,,,User,,52b9c00a-3d50-4d6f-8452-6d833f86f23b,betty20@contoso.com,AccountEnabled,[true],[false],Included Updated Properties,,"""AccountEnabled""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User-Bailey15,O365AdminPortal,,,,,,,,,,,{84},{85}
2025-09-29T20:01:41.2608394Z,5f06ad93-4a35-43fc-8829-1e28057f6dcc,Core Directory,UserManagement,Update user,Success,,,User,Ruth29 Davis27 365 Barbara23,b0ec99af-8455-4f4f-8de5-e269274e2e23,sandoval42@contoso.com,2603:1036:2405:cddc:5317:3da1:5901:c7,,,,,User,,52b9c00a-3d50-4d6f-8452-6d833f86f23b,betty20@contoso.com,StsRefreshTokensValidFrom,"[""2025-09-29T20:01:36Z""]","[""2025-09-29T20:01:41Z""]",Included Updated Properties,,"""StsRefreshTokensValidFrom""",TargetId.UserType,,"""Member""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UserType,Member,User-Bailey15,O365AdminPortal,,,,,,,,,{84},{85}
2025-09-29T20:01:41.2598407Z,5f06ad93-4a35-43fc-8829-1e28057f6dcc,Core Directory,UserManagement,Update StsRefreshTokenValidFrom Timestamp,Success,,,User,Ruth29 Davis27 365 Barbara23,b0ec99af-8455-4f4f-8de5-e269274e2e23,sandoval42@contoso.com,2603:1036:2405:cddc:5317:3da1:5901:c7,,,,,User,,52b9c00a-3d50-4d6f-8452-6d833f86f23b,betty20@contoso.com,StsRefreshTokensValidFrom,"[""2025-09-29T20:01:36Z""]","[""2025-09-29T20:01:41Z""]",Included Updated Properties,,"""StsRefreshTokensValidFrom""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User-Bailey15,O365AdminPortal,,,,,,,,,,,{84},{85}
2025-09-29T20:01:36.9521717Z,f4854dd6-0424-46d0-8af0-f034457b0843,Core Directory,UserManagement,Update user,Success,,,User,Ruth29 Davis27 365 Barbara23,b0ec99af-8455-4f4f-8de5-e269274e2e23,sandoval42@contoso.com,2603:1036:2405:cddc:5317:3da1:5901:c7,,,,,User,,52b9c00a-3d50-4d6f-8452-6d833f86f23b,betty20@contoso.com,StsRefreshTokensValidFrom,"[""2025-09-29T20:00:37Z""]","[""2025-09-29T20:01:36Z""]",Included Updated Properties,,"""StsRefreshTokensValidFrom""",TargetId.UserType,,"""Member""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UserType,Member,User-Bailey15,O365AdminPortal,,,,,,,,,{84},{85}
2025-09-29T20:01:36.9511736Z,f4854dd6-0424-46d0-8af0-f034457b0843,Core Directory,UserManagement,Update StsRefreshTokenValidFrom Timestamp,Success,,,User,Ruth29 Davis27 365 Barbara23,b0ec99af-8455-4f4f-8de5-e269274e2e23,sandoval42@contoso.com,2603:1036:2405:cddc:5317:3da1:5901:c7,,,,,User,,52b9c00a-3d50-4d6f-8452-6d833f86f23b,betty20@contoso.com,StsRefreshTokensValidFrom,"[""2025-09-29T20:00:37Z""]","[""2025-09-29T20:01:36Z""]",Included Updated Properties,,"""StsRefreshTokensValidFrom""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User-Bailey15,O365AdminPortal,,,,,,,,,,,{84},{85}
2025-09-29T20:01:36.6318344Z,1078e6b6-42d6-433a-8396-11d785b464f5,Core Directory,UserManagement,Update user,Success,,,User,Ruth29 Davis27 365 Barbara23,b0ec99af-8455-4f4f-8de5-e269274e2e23,sandoval42@contoso.com,2603:1036:2405:cddc:5317:3da1:5901:c7,,,,,User,,52b9c00a-3d50-4d6f-8452-6d833f86f23b,betty20@contoso.com,AccountEnabled,[false],[true],Included Updated Properties,,"""AccountEnabled""",TargetId.UserType,,"""Member""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UserType,Member,User-Bailey15,O365AdminPortal,,,,,,,,,{84},{85}
2025-09-29T20:01:36.6308302Z,1078e6b6-42d6-433a-8396-11d785b464f5,Core Directory,UserManagement,Enable account,Success,,,User,Ruth29 Davis27 365 Barbara23,b0ec99af-8455-4f4f-8de5-e269274e2e23,sandoval42@contoso.com,2603:1036:2405:cddc:5317:3da1:5901:c7,,,,,User,,52b9c00a-3d50-4d6f-8452-6d833f86f23b,betty20@contoso.com,AccountEnabled,[false],[true],Included Updated Properties,,"""AccountEnabled""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User-Bailey15,O365AdminPortal,,,,,,,,,,,{84},{85}
2025-09-29T20:00:56.0349145Z,42b4693d-91b2-4dbb-8575-8cbbc48209a2,Core Directory,UserManagement,Update user,Success,,,Application,Patel14 Jack21 Hernandez35,,,,,,253a7169-17dd-477a-82c9-d0bdd51b8f46,,User,,b0ec99af-8455-4f4f-8de5-e269274e2e23,sandoval42@contoso.com,StrongAuthenticationPhoneAppDetail,"[{""DeviceName"":""NO_DEVICE"",""DeviceToken"":""NO_DEVICE_TOKEN"",""DeviceTag"":""SoftwareTokenActivated"",""PhoneAppVersion"":""NO_PHONE_APP_VERSION"",""OathTokenTimeDrift"":0,""DeviceId"":""f28ea500-6276-48ce-8fb2-edd8a60671ea"",""Id"":""f41c2a87-2b5d-4651-82df-6b8a5b181c32"",""TimeInterval"":0,""AuthenticationType"":2,""NotificationType"":1,""LastAuthenticatedTimestamp"":""2025-09-28T19:16:42.5392943Z"",""AuthenticatorFlavor"":""Authenticator"",""HashFunction"":""hmacsha1"",""TenantDeviceId"":null,""SecuredPartitionId"":20088,""SecuredKeyId"":7},{""DeviceName"":""NO_DEVICE"",""DeviceToken"":""NO_DEVICE_TOKEN"",""DeviceTag"":""SoftwareTokenActivated"",""PhoneAppVersion"":""NO_PHONE_APP_VERSION"",""OathTokenTimeDrift"":0,""DeviceId"":""f28ea500-6276-48ce-8fb2-edd8a60671ea"",""Id"":""387b6f34-8726-4b19-8b08-1f1c2462e26d"",""TimeInterval"":0,""AuthenticationType"":2,""NotificationType"":1,""LastAuthenticatedTimestamp"":""2025-09-13T13:29:55.6128967Z"",""AuthenticatorFlavor"":""Authenticator"",""HashFunction"":""hmacsha1"",""TenantDeviceId"":null,""SecuredPartitionId"":20088,""SecuredKeyId"":7}]","[{""DeviceName"":""NO_DEVICE"",""DeviceToken"":""NO_DEVICE_TOKEN"",""DeviceTag"":""SoftwareTokenActivated"",""PhoneAppVersion"":""NO_PHONE_APP_VERSION"",""OathTokenTimeDrift"":0,""DeviceId"":""f28ea500-6276-48ce-8fb2-edd8a60671ea"",""Id"":""387b6f34-8726-4b19-8b08-1f1c2462e26d"",""TimeInterval"":0,""AuthenticationType"":2,""NotificationType"":1,""LastAuthenticatedTimestamp"":""2025-09-13T13:29:55.6128967Z"",""AuthenticatorFlavor"":""Authenticator"",""HashFunction"":""hmacsha1"",""TenantDeviceId"":null,""SecuredPartitionId"":20088,""SecuredKeyId"":7},{""DeviceName"":""NO_DEVICE"",""DeviceToken"":""NO_DEVICE_TOKEN"",""DeviceTag"":""SoftwareTokenActivated"",""PhoneAppVersion"":""NO_PHONE_APP_VERSION"",""OathTokenTimeDrift"":0,""DeviceId"":""f28ea500-6276-48ce-8fb2-edd8a60671ea"",""Id"":""f41c2a87-2b5d-4651-82df-6b8a5b181c32"",""TimeInterval"":0,""AuthenticationType"":2,""NotificationType"":1,""LastAuthenticatedTimestamp"":""2025-09-29T20:00:55.7368984Z"",""AuthenticatorFlavor"":""Authenticator"",""HashFunction"":""hmacsha1"",""TenantDeviceId"":null,""SecuredPartitionId"":20088,""SecuredKeyId"":7}]",Included Updated Properties,,"""StrongAuthenticationPhoneAppDetail""",TargetId.UserType,,"""Member""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UserType,Member,,,,,,,,,,,{84},{85}
2025-09-29T20:00:37.552942Z,2c4730b5-6795-4f15-8dbd-c3bc2df58841,Core Directory,UserManagement,Update user,Success,,,User,Ruth29 Davis27 365 Barbara23,b0ec99af-8455-4f4f-8de5-e269274e2e23,sandoval42@contoso.com,2603:1036:2405:cddc:5317:3da1:5901:c7,,,,,User,,52b9c00a-3d50-4d6f-8452-6d833f86f23b,betty20@contoso.com,StsRefreshTokensValidFrom,"[""2025-09-29T20:00:36Z""]","[""2025-09-29T20:00:37Z""]",Included Updated Properties,,"""StsRefreshTokensValidFrom""",TargetId.UserType,,"""Member""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UserType,Member,User-Bailey15,O365AdminPortal,,,,,,,,,{84},{85}
2025-09-29T20:00:37.5519405Z,2c4730b5-6795-4f15-8dbd-c3bc2df58841,Core Directory,UserManagement,Update StsRefreshTokenValidFrom Timestamp,Success,,,User,Ruth29 Davis27 365 Barbara23,b0ec99af-8455-4f4f-8de5-e269274e2e23,sandoval42@contoso.com,2603:1036:2405:cddc:5317:3da1:5901:c7,,,,,User,,52b9c00a-3d50-4d6f-8452-6d833f86f23b,betty20@contoso.com,StsRefreshTokensValidFrom,"[""2025-09-29T20:00:36Z""]","[""2025-09-29T20:00:37Z""]",Included Updated Properties,,"""StsRefreshTokensValidFrom""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User-Bailey15,O365AdminPortal,,,,,,,,,,,{84},{85}
2025-09-29T20:00:37.1697583Z,3a03779c-4672-401b-88c3-094356ec3e2b,Core Directory,UserManagement,Update StsRefreshTokenValidFrom Timestamp,Success,,,User,Ruth29 Davis27 365 Barbara23,b0ec99af-8455-4f4f-8de5-e269274e2e23,sandoval42@contoso.com,2603:1036:2405:cddc:5317:3da1:5901:c7,,,,,User,,52b9c00a-3d50-4d6f-8452-6d833f86f23b,betty20@contoso.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User-Bailey15,O365AdminPortal,,,,,,,,,,,{84},{85}
2025-09-29T20:00:37.1687601Z,3a03779c-4672-401b-88c3-094356ec3e2b,Core Directory,UserManagement,Reset user password,Success,,,User,Ruth29 Davis27 365 Barbara23,b0ec99af-8455-4f4f-8de5-e269274e2e23,sandoval42@contoso.com,2603:1036:2405:cddc:5317:3da1:5901:c7,,,,,User,,52b9c00a-3d50-4d6f-8452-6d833f86f23b,betty20@contoso.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User-Bailey15,O365AdminPortal,,,,,,,,,,,{84},{85}
2025-09-29T20:00:36.9667559Z,3a03779c-4672-401b-88c3-094356ec3e2b,Core Directory,UserManagement,Update PasswordProfile,Success,,,User,Ruth29 Davis27 365 Barbara23,b0ec99af-8455-4f4f-8de5-e269274e2e23,sandoval42@contoso.com,2603:1036:2405:cddc:5317:3da1:5901:c7,,,,,User,,52b9c00a-3d50-4d6f-8452-6d833f86f23b,betty20@contoso.com,Password,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User-Bailey15,O365AdminPortal,,,,,,,,,,,{84},{85}
2025-09-29T20:00:36.9607591Z,3a03779c-4672-401b-88c3-094356ec3e2b,Core Directory,UserManagement,Update user,Success,,,User,Ruth29 Davis27 365 Barbara23,b0ec99af-8455-4f4f-8de5-e269274e2e23,sandoval42@contoso.com,2603:1036:2405:cddc:5317:3da1:5901:c7,,,,,User,,52b9c00a-3d50-4d6f-8452-6d833f86f23b,betty20@contoso.com,StsRefreshTokensValidFrom,"[""2025-09-29T19:41:56Z""]","[""2025-09-29T20:00:36Z""]",Included Updated Properties,,"""StsRefreshTokensValidFrom""",TargetId.UserType,,"""Member""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UserType,Member,User-Bailey15,O365AdminPortal,,,,,,,,,{84},{85}
2025-09-29T20:00:36.7587597Z,3a03779c-4672-401b-88c3-094356ec3e2b,Core Directory,UserManagement,Update PasswordProfile,Success,,,User,Ruth29 Davis27 365 Barbara23,b0ec99af-8455-4f4f-8de5-e269274e2e23,sandoval42@contoso.com,2603:1036:2405:cddc:5317:3da1:5901:c7,,,,,User,,52b9c00a-3d50-4d6f-8452-6d833f86f23b,betty20@contoso.com,Password,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User-Bailey15,O365AdminPortal,,,,,,,,,,,{84},{85}
