"RecordType","CreationDate","UserIds","Operations","AuditData","ResultIndex","ResultCount","Joshua","IsValid","ObjectState"
"AzureActiveDirectoryStsLogon","2025-11-30 16:10:50","administrator@proseware.com","UserLoggedIn","{""CreationTime"":""2025-11-30T16:10:50"",""Id"":""fcb33243-b745-4b7f-85ae-d43f2f136123"",""Operation"":""UserLoggedIn"",""OrganizationId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""RecordType"":15,""ResultStatus"":""Success"",""UserKey"":""50418c34-c899-46f5-8c24-34c3341ee5d4"",""UserType"":0,""Version"":1,""Workload"":""AzureActiveDirectory"",""ClientIP"":""47.152.79.2"",""ObjectId"":""00000007-0000-0ff1-ce00-000000000000"",""UserId"":""administrator@proseware.com"",""AzureActiveDirectoryEventType"":1,""ExtendedProperties"":[{""Name"":""ResultStatusDetail"",""Value"":""Success""},{""Name"":""UserAgent"",""Value"":""Mozilla\/5.0 (Windows NT 10.0; Win64; x64; WebView\/3.0) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/70.0.3538.102 Safari\/537.36 Edge\/18.26200""},{""Name"":""RequestType"",""Value"":""SAS:ProcessAuth""}],""ModifiedProperties"":[],""Actor"":[{""ID"":""50418c34-c899-46f5-8c24-34c3341ee5d4"",""Type"":0},{""ID"":""administrator@proseware.com"",""Type"":5}],""ActorContextId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""ActorIpAddress"":""47.152.79.2"",""InterSystemsId"":""708d7d06-a0ca-4d8b-8297-2254377a046e"",""IntraSystemId"":""fcb33243-b745-4b7f-85ae-d43f2f136123"",""SupportTicketId"":"""",""Target"":[{""ID"":""00000007-0000-0ff1-ce00-000000000000"",""Type"":0}],""TargetContextId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""ApplicationId"":""fb78d390-0c51-40cd-8e17-fdbfab77341b"",""DeviceProperties"":[{""Name"":""OS"",""Value"":""Windows10""},{""Name"":""BrowserType"",""Value"":""Edge""},{""Name"":""SessionId"",""Value"":""2b6e2ea4-fad6-45a2-8519-587f993d3258""}],""ErrorNumber"":""0""}","11","209","fcb33243-b745-4b7f-85ae-d43f2f136123","True","Unchanged"
"AzureActiveDirectoryStsLogon","2025-11-30 16:08:02","administrator@proseware.com","UserLoggedIn","{""CreationTime"":""2025-11-30T16:08:02"",""Id"":""25e0ddfd-a575-4545-86d1-fd02c6829c31"",""Operation"":""UserLoggedIn"",""OrganizationId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""RecordType"":15,""ResultStatus"":""Success"",""UserKey"":""50418c34-c899-46f5-8c24-34c3341ee5d4"",""UserType"":0,""Version"":1,""Workload"":""AzureActiveDirectory"",""ClientIP"":""47.152.79.2"",""ObjectId"":""00000002-0000-0000-c000-000000000000"",""UserId"":""administrator@proseware.com"",""AzureActiveDirectoryEventType"":1,""ExtendedProperties"":[{""Name"":""ResultStatusDetail"",""Value"":""Success""},{""Name"":""UserAgent"",""Value"":""Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/141.0.0.176 Safari\/537.36 Edg\/141.0.0.176 OS\/10.0.26200""},{""Name"":""RequestType"",""Value"":""OAuth2:Authorize""}],""ModifiedProperties"":[],""Actor"":[{""ID"":""50418c34-c899-46f5-8c24-34c3341ee5d4"",""Type"":0},{""ID"":""administrator@proseware.com"",""Type"":5}],""ActorContextId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""ActorIpAddress"":""47.152.79.2"",""InterSystemsId"":""51866416-5dd9-4f11-87df-f2d7adedc67a"",""IntraSystemId"":""25e0ddfd-a575-4545-86d1-fd02c6829c31"",""SupportTicketId"":"""",""Target"":[{""ID"":""00000002-0000-0000-c000-000000000000"",""Type"":0}],""TargetContextId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""ApplicationId"":""00000006-0000-0ff1-ce00-000000000000"",""DeviceProperties"":[{""Name"":""OS"",""Value"":""Windows10""},{""Name"":""BrowserType"",""Value"":""Edge""},{""Name"":""SessionId"",""Value"":""1b0d2d7e-4753-401f-8681-0f534964f022""}],""ErrorNumber"":""0""}","12","209","25e0ddfd-a575-4545-86d1-fd02c6829c31","True","Unchanged"
"AzureActiveDirectoryStsLogon","2025-11-30 16:09:13","administrator@proseware.com","UserLoginFailed","{""CreationTime"":""2025-11-30T16:09:13"",""Id"":""935697fe-5e37-4520-8179-40c25221f8bb"",""Operation"":""UserLoginFailed"",""OrganizationId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""RecordType"":15,""ResultStatus"":""Success"",""UserKey"":""50418c34-c899-46f5-8c24-34c3341ee5d4"",""UserType"":0,""Version"":1,""Workload"":""AzureActiveDirectory"",""ClientIP"":""47.152.79.2"",""ObjectId"":""00000003-0000-0000-c000-000000000000"",""UserId"":""administrator@proseware.com"",""AzureActiveDirectoryEventType"":1,""ExtendedProperties"":[{""Name"":""ResultStatusDetail"",""Value"":""Success""},{""Name"":""UserAgent"",""Value"":""Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/141.0.0.176 Safari\/537.36 Edg\/141.0.0.176 OS\/10.0.26200""},{""Name"":""RequestType"",""Value"":""Login:reprocess""}],""ModifiedProperties"":[],""Actor"":[{""ID"":""50418c34-c899-46f5-8c24-34c3341ee5d4"",""Type"":0},{""ID"":""administrator@proseware.com"",""Type"":5}],""ActorContextId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""ActorIpAddress"":""47.152.79.2"",""InterSystemsId"":""4649c323-dfed-4209-8133-49bd83172767"",""IntraSystemId"":""935697fe-5e37-4520-8179-40c25221f8bb"",""SupportTicketId"":"""",""Target"":[{""ID"":""00000003-0000-0000-c000-000000000000"",""Type"":0}],""TargetContextId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""ApplicationId"":""da433143-109e-4992-863f-24df70515103"",""DeviceProperties"":[{""Name"":""OS"",""Value"":""Windows10""},{""Name"":""BrowserType"",""Value"":""Edge""},{""Name"":""SessionId"",""Value"":""1b0d2d7e-4753-401f-8681-0f534964f022""}],""ErrorNumber"":""65001"",""LogonError"":""DelegationDoesNotExist""}","13","209","935697fe-5e37-4520-8179-40c25221f8bb","True","Unchanged"
"AzureActiveDirectoryStsLogon","2025-11-30 16:09:25","administrator@proseware.com","UserLoggedIn","{""CreationTime"":""2025-11-30T16:09:25"",""Id"":""f1831565-aad8-4ef9-8074-fecca5a77e32"",""Operation"":""UserLoggedIn"",""OrganizationId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""RecordType"":15,""ResultStatus"":""Success"",""UserKey"":""50418c34-c899-46f5-8c24-34c3341ee5d4"",""UserType"":0,""Version"":1,""Workload"":""AzureActiveDirectory"",""ClientIP"":""47.152.79.2"",""ObjectId"":""00000003-0000-0000-c000-000000000000"",""UserId"":""administrator@proseware.com"",""AzureActiveDirectoryEventType"":1,""ExtendedProperties"":[{""Name"":""ResultStatusDetail"",""Value"":""Redirect""},{""Name"":""UserAgent"",""Value"":""Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/141.0.0.176 Safari\/537.36 Edg\/141.0.0.176 OS\/10.0.26200""},{""Name"":""RequestType"",""Value"":""Login:reprocess""}],""ModifiedProperties"":[],""Actor"":[{""ID"":""50418c34-c899-46f5-8c24-34c3341ee5d4"",""Type"":0},{""ID"":""administrator@proseware.com"",""Type"":5}],""ActorContextId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""ActorIpAddress"":""47.152.79.2"",""InterSystemsId"":""f67820f8-bae2-4b50-8033-046a0f7c9f12"",""IntraSystemId"":""f1831565-aad8-4ef9-8074-fecca5a77e32"",""SupportTicketId"":"""",""Target"":[{""ID"":""00000003-0000-0000-c000-000000000000"",""Type"":0}],""TargetContextId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""ApplicationId"":""da433143-109e-4992-863f-24df70515103"",""DeviceProperties"":[{""Name"":""OS"",""Value"":""Windows10""},{""Name"":""BrowserType"",""Value"":""Edge""},{""Name"":""SessionId"",""Value"":""1b0d2d7e-4753-401f-8681-0f534964f022""}],""ErrorNumber"":""0""}","14","209","f1831565-aad8-4ef9-8074-fecca5a77e32","True","Unchanged"
"AzureActiveDirectoryStsLogon","2025-11-30 16:08:15","administrator@proseware.com","UserLoggedIn","{""CreationTime"":""2025-11-30T16:08:15"",""Id"":""2438d356-dbd2-423a-85c6-2fb9031943b2"",""Operation"":""UserLoggedIn"",""OrganizationId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""RecordType"":15,""ResultStatus"":""Success"",""UserKey"":""50418c34-c899-46f5-8c24-34c3341ee5d4"",""UserType"":0,""Version"":1,""Workload"":""AzureActiveDirectory"",""ClientIP"":""47.152.79.2"",""ObjectId"":""00000003-0000-0000-c000-000000000000"",""UserId"":""administrator@proseware.com"",""AzureActiveDirectoryEventType"":1,""ExtendedProperties"":[{""Name"":""ResultStatusDetail"",""Value"":""Success""},{""Name"":""UserAgent"",""Value"":""Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/141.0.0.176 Safari\/537.36 Edg\/141.0.0.176 OS\/10.0.26200""},{""Name"":""RequestType"",""Value"":""Login:reprocess""}],""ModifiedProperties"":[],""Actor"":[{""ID"":""50418c34-c899-46f5-8c24-34c3341ee5d4"",""Type"":0},{""ID"":""administrator@proseware.com"",""Type"":5}],""ActorContextId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""ActorIpAddress"":""47.152.79.2"",""InterSystemsId"":""f9e4fa80-126b-4c93-8fa7-0c52a35a5c0e"",""IntraSystemId"":""2438d356-dbd2-423a-85c6-2fb9031943b2"",""SupportTicketId"":"""",""Target"":[{""ID"":""00000003-0000-0000-c000-000000000000"",""Type"":0}],""TargetContextId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""ApplicationId"":""a5c99414-2db9-40a7-8e31-af64dc1ad203"",""DeviceProperties"":[{""Name"":""OS"",""Value"":""Windows10""},{""Name"":""BrowserType"",""Value"":""Edge""},{""Name"":""SessionId"",""Value"":""1b0d2d7e-4753-401f-8681-0f534964f022""}],""ErrorNumber"":""0""}","15","209","2438d356-dbd2-423a-85c6-2fb9031943b2","True","Unchanged"
"AzureActiveDirectoryStsLogon","2025-11-30 16:07:49","administrator@proseware.com","UserLoggedIn","{""CreationTime"":""2025-11-30T16:07:49"",""Id"":""c9287dd9-122a-4f48-8ffa-f6c5fcaa1fc3"",""Operation"":""UserLoggedIn"",""OrganizationId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""RecordType"":15,""ResultStatus"":""Success"",""UserKey"":""50418c34-c899-46f5-8c24-34c3341ee5d4"",""UserType"":0,""Version"":1,""Workload"":""AzureActiveDirectory"",""ClientIP"":""47.152.79.2"",""ObjectId"":""a67c7ab8-8500-4c92-8dc2-c2eb88761e1b"",""UserId"":""administrator@proseware.com"",""AzureActiveDirectoryEventType"":1,""ExtendedProperties"":[{""Name"":""ResultStatusDetail"",""Value"":""Success""},{""Name"":""KeepMeSignedIn"",""Value"":""true""},{""Name"":""UserAgent"",""Value"":""Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/141.0.0.176 Safari\/537.36 Edg\/141.0.0.176 OS\/10.0.26200""},{""Name"":""UserAuthenticationMethod"",""Value"":""1""},{""Name"":""RequestType"",""Value"":""SAS:ProcessAuth""}],""ModifiedProperties"":[],""Actor"":[{""ID"":""50418c34-c899-46f5-8c24-34c3341ee5d4"",""Type"":0},{""ID"":""administrator@proseware.com"",""Type"":5}],""ActorContextId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""ActorIpAddress"":""47.152.79.2"",""InterSystemsId"":""4505c967-99e1-4ab4-86e2-9d4250a0f222"",""IntraSystemId"":""c9287dd9-122a-4f48-8ffa-f6c5fcaa1fc3"",""SupportTicketId"":"""",""Target"":[{""ID"":""a67c7ab8-8500-4c92-8dc2-c2eb88761e1b"",""Type"":0}],""TargetContextId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""ApplicationId"":""c44b4083-3bb0-49c1-b47d-974e53cbdf3c"",""DeviceProperties"":[{""Name"":""OS"",""Value"":""Windows10""},{""Name"":""BrowserType"",""Value"":""Edge""},{""Name"":""SessionId"",""Value"":""1b0d2d7e-4753-401f-8681-0f534964f022""}],""ErrorNumber"":""50140""}","16","209","c9287dd9-122a-4f48-8ffa-f6c5fcaa1fc3","True","Unchanged"
"AzureActiveDirectoryStsLogon","2025-11-30 16:08:47","administrator@proseware.com","UserLoggedIn","{""CreationTime"":""2025-11-30T16:08:47"",""Id"":""03a84e59-33a9-4302-8def-088440ac838b"",""Operation"":""UserLoggedIn"",""OrganizationId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""RecordType"":15,""ResultStatus"":""Success"",""UserKey"":""50418c34-c899-46f5-8c24-34c3341ee5d4"",""UserType"":0,""Version"":1,""Workload"":""AzureActiveDirectory"",""ClientIP"":""47.152.79.2"",""ObjectId"":""979ce1a4-d3ea-47a5-8372-b49792425898"",""UserId"":""administrator@proseware.com"",""AzureActiveDirectoryEventType"":1,""ExtendedProperties"":[{""Name"":""ResultStatusDetail"",""Value"":""Redirect""},{""Name"":""UserAgent"",""Value"":""Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/141.0.0.176 Safari\/537.36 Edg\/141.0.0.176""},{""Name"":""RequestType"",""Value"":""OAuth2:Authorize""}],""ModifiedProperties"":[],""Actor"":[{""ID"":""50418c34-c899-46f5-8c24-34c3341ee5d4"",""Type"":0},{""ID"":""administrator@proseware.com"",""Type"":5}],""ActorContextId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""ActorIpAddress"":""47.152.79.2"",""InterSystemsId"":""7bb47c68-713a-45ee-8227-7858876c8c53"",""IntraSystemId"":""03a84e59-33a9-4302-8def-088440ac838b"",""SupportTicketId"":"""",""Target"":[{""ID"":""979ce1a4-d3ea-47a5-8372-b49792425898"",""Type"":0}],""TargetContextId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""ApplicationId"":""430bffc9-eea5-48e5-89a5-e1a0e090a969"",""DeviceProperties"":[{""Name"":""OS"",""Value"":""Windows10""},{""Name"":""BrowserType"",""Value"":""Edge""},{""Name"":""SessionId"",""Value"":""1b0d2d7e-4753-401f-8681-0f534964f022""}],""ErrorNumber"":""0""}","17","209","03a84e59-33a9-4302-8def-088440ac838b","True","Unchanged"
"AzureActiveDirectoryStsLogon","2025-11-30 16:07:49","administrator@proseware.com","UserLoggedIn","{""CreationTime"":""2025-11-30T16:07:49"",""Id"":""c9287dd9-122a-4f48-8ffa-f6c5fcaa1fc3"",""Operation"":""UserLoggedIn"",""OrganizationId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""RecordType"":15,""ResultStatus"":""Success"",""UserKey"":""50418c34-c899-46f5-8c24-34c3341ee5d4"",""UserType"":0,""Version"":1,""Workload"":""AzureActiveDirectory"",""ClientIP"":""47.152.79.2"",""ObjectId"":""a67c7ab8-8500-4c92-8dc2-c2eb88761e1b"",""UserId"":""administrator@proseware.com"",""AzureActiveDirectoryEventType"":1,""ExtendedProperties"":[{""Name"":""ResultStatusDetail"",""Value"":""Success""},{""Name"":""KeepMeSignedIn"",""Value"":""true""},{""Name"":""UserAgent"",""Value"":""Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/141.0.0.176 Safari\/537.36 Edg\/141.0.0.176 OS\/10.0.26200""},{""Name"":""RequestType"",""Value"":""SAS:ProcessAuth""}],""ModifiedProperties"":[],""Actor"":[{""ID"":""50418c34-c899-46f5-8c24-34c3341ee5d4"",""Type"":0},{""ID"":""administrator@proseware.com"",""Type"":5}],""ActorContextId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""ActorIpAddress"":""47.152.79.2"",""InterSystemsId"":""4505c967-99e1-4ab4-86e2-9d4250a0f222"",""IntraSystemId"":""c9287dd9-122a-4f48-8ffa-f6c5fcaa1fc3"",""SupportTicketId"":"""",""Target"":[{""ID"":""a67c7ab8-8500-4c92-8dc2-c2eb88761e1b"",""Type"":0}],""TargetContextId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""ApplicationId"":""c44b4083-3bb0-49c1-b47d-974e53cbdf3c"",""DeviceProperties"":[{""Name"":""OS"",""Value"":""Windows10""},{""Name"":""BrowserType"",""Value"":""Edge""},{""Name"":""SessionId"",""Value"":""1b0d2d7e-4753-401f-8681-0f534964f022""}],""ErrorNumber"":""50140""}","18","209","c9287dd9-122a-4f48-8ffa-f6c5fcaa1fc3","True","Unchanged"
"AzureActiveDirectoryStsLogon","2025-11-30 16:07:44","Not Available","UserLoggedIn","{""CreationTime"":""2025-11-30T16:07:44"",""Id"":""31baf6cb-528d-4a75-8129-84cc109bfb39"",""Operation"":""UserLoggedIn"",""OrganizationId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""RecordType"":15,""ResultStatus"":""Success"",""UserKey"":""50418c34-c899-46f5-8c24-34c3341ee5d4"",""UserType"":4,""Version"":1,""Workload"":""AzureActiveDirectory"",""ClientIP"":""47.152.79.2"",""ObjectId"":""a67c7ab8-8500-4c92-8dc2-c2eb88761e1b"",""UserId"":""Not Available"",""AzureActiveDirectoryEventType"":1,""ExtendedProperties"":[{""Name"":""ResultStatusDetail"",""Value"":""Success""},{""Name"":""UserAgent"",""Value"":""Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/141.0.0.176 Safari\/537.36 Edg\/141.0.0.176 OS\/10.0.26200""},{""Name"":""RequestType"",""Value"":""SAS:BeginAuth""}],""ModifiedProperties"":[],""Actor"":[{""ID"":""50418c34-c899-46f5-8c24-34c3341ee5d4"",""Type"":0}],""ActorContextId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""ActorIpAddress"":""47.152.79.2"",""InterSystemsId"":""4505c967-99e1-4ab4-86e2-9d4250a0f222"",""IntraSystemId"":""31baf6cb-528d-4a75-8129-84cc109bfb39"",""SupportTicketId"":"""",""Target"":[{""ID"":""a67c7ab8-8500-4c92-8dc2-c2eb88761e1b"",""Type"":0}],""TargetContextId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""ApplicationId"":""c44b4083-3bb0-49c1-b47d-974e53cbdf3c"",""DeviceProperties"":[{""Name"":""OS"",""Value"":""Windows""},{""Name"":""BrowserType"",""Value"":""Edge""}],""ErrorNumber"":""0""}","19","209","31baf6cb-528d-4a75-8129-84cc109bfb39","True","Unchanged"
"AzureActiveDirectoryStsLogon","2025-11-30 16:08:47","administrator@proseware.com","UserLoggedIn","{""CreationTime"":""2025-11-30T16:08:47"",""Id"":""a2137246-ab0b-41b8-8aef-c0f7da341b07"",""Operation"":""UserLoggedIn"",""OrganizationId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""RecordType"":15,""ResultStatus"":""Success"",""UserKey"":""50418c34-c899-46f5-8c24-34c3341ee5d4"",""UserType"":0,""Version"":1,""Workload"":""AzureActiveDirectory"",""ClientIP"":""47.152.79.2"",""ObjectId"":""00000003-0000-0000-c000-000000000000"",""UserId"":""administrator@proseware.com"",""AzureActiveDirectoryEventType"":1,""ExtendedProperties"":[{""Name"":""ResultStatusDetail"",""Value"":""Redirect""},{""Name"":""UserAgent"",""Value"":""Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/141.0.0.176 Safari\/537.36 Edg\/141.0.0.176""},{""Name"":""RequestType"",""Value"":""OAuth2:Authorize""}],""ModifiedProperties"":[],""Actor"":[{""ID"":""50418c34-c899-46f5-8c24-34c3341ee5d4"",""Type"":0},{""ID"":""administrator@proseware.com"",""Type"":5}],""ActorContextId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""ActorIpAddress"":""47.152.79.2"",""InterSystemsId"":""ff2a931e-99ca-4f48-80ea-ef543e1c9a7c"",""IntraSystemId"":""a2137246-ab0b-41b8-8aef-c0f7da341b07"",""SupportTicketId"":"""",""Target"":[{""ID"":""00000003-0000-0000-c000-000000000000"",""Type"":0}],""TargetContextId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""ApplicationId"":""430bffc9-eea5-48e5-89a5-e1a0e090a969"",""DeviceProperties"":[{""Name"":""OS"",""Value"":""Windows10""},{""Name"":""BrowserType"",""Value"":""Edge""},{""Name"":""SessionId"",""Value"":""1b0d2d7e-4753-401f-8681-0f534964f022""}],""ErrorNumber"":""0""}","20","209","a2137246-ab0b-41b8-8aef-c0f7da341b07","True","Unchanged"
"AzureActiveDirectoryStsLogon","2025-11-30 16:08:47","administrator@proseware.com","UserLoggedIn","{""CreationTime"":""2025-11-30T16:08:47"",""Id"":""b13d1dc5-11d3-4dbd-84ad-30e0cc5ea677"",""Operation"":""UserLoggedIn"",""OrganizationId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""RecordType"":15,""ResultStatus"":""Success"",""UserKey"":""50418c34-c899-46f5-8c24-34c3341ee5d4"",""UserType"":0,""Version"":1,""Workload"":""AzureActiveDirectory"",""ClientIP"":""47.152.79.2"",""ObjectId"":""979ce1a4-d3ea-47a5-8372-b49792425898"",""UserId"":""administrator@proseware.com"",""AzureActiveDirectoryEventType"":1,""ExtendedProperties"":[{""Name"":""ResultStatusDetail"",""Value"":""Redirect""},{""Name"":""UserAgent"",""Value"":""Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/141.0.0.176 Safari\/537.36 Edg\/141.0.0.176""},{""Name"":""RequestType"",""Value"":""OAuth2:Authorize""}],""ModifiedProperties"":[],""Actor"":[{""ID"":""50418c34-c899-46f5-8c24-34c3341ee5d4"",""Type"":0},{""ID"":""administrator@proseware.com"",""Type"":5}],""ActorContextId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""ActorIpAddress"":""47.152.79.2"",""InterSystemsId"":""2fcd0c62-2ab2-4d5d-8b65-552b249e6e60"",""IntraSystemId"":""b13d1dc5-11d3-4dbd-84ad-30e0cc5ea677"",""SupportTicketId"":"""",""Target"":[{""ID"":""979ce1a4-d3ea-47a5-8372-b49792425898"",""Type"":0}],""TargetContextId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""ApplicationId"":""430bffc9-eea5-48e5-89a5-e1a0e090a969"",""DeviceProperties"":[{""Name"":""OS"",""Value"":""Windows10""},{""Name"":""BrowserType"",""Value"":""Edge""},{""Name"":""SessionId"",""Value"":""1b0d2d7e-4753-401f-8681-0f534964f022""}],""ErrorNumber"":""0""}","21","209","b13d1dc5-11d3-4dbd-84ad-30e0cc5ea677","True","Unchanged"
"AzureActiveDirectoryStsLogon","2025-11-30 16:08:47","administrator@proseware.com","UserLoggedIn","{""CreationTime"":""2025-11-30T16:08:47"",""Id"":""b4822648-c8a5-436c-852b-8e5c36e6d046"",""Operation"":""UserLoggedIn"",""OrganizationId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""RecordType"":15,""ResultStatus"":""Success"",""UserKey"":""50418c34-c899-46f5-8c24-34c3341ee5d4"",""UserType"":0,""Version"":1,""Workload"":""AzureActiveDirectory"",""ClientIP"":""47.152.79.2"",""ObjectId"":""00000003-0000-0000-c000-000000000000"",""UserId"":""administrator@proseware.com"",""AzureActiveDirectoryEventType"":1,""ExtendedProperties"":[{""Name"":""ResultStatusDetail"",""Value"":""Redirect""},{""Name"":""UserAgent"",""Value"":""Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/141.0.0.176 Safari\/537.36 Edg\/141.0.0.176""},{""Name"":""RequestType"",""Value"":""OAuth2:Authorize""}],""ModifiedProperties"":[],""Actor"":[{""ID"":""50418c34-c899-46f5-8c24-34c3341ee5d4"",""Type"":0},{""ID"":""administrator@proseware.com"",""Type"":5}],""ActorContextId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""ActorIpAddress"":""47.152.79.2"",""InterSystemsId"":""fc303bda-8bfb-47d7-8204-ee751115378d"",""IntraSystemId"":""b4822648-c8a5-436c-852b-8e5c36e6d046"",""SupportTicketId"":"""",""Target"":[{""ID"":""00000003-0000-0000-c000-000000000000"",""Type"":0}],""TargetContextId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""ApplicationId"":""430bffc9-eea5-48e5-89a5-e1a0e090a969"",""DeviceProperties"":[{""Name"":""OS"",""Value"":""Windows10""},{""Name"":""BrowserType"",""Value"":""Edge""},{""Name"":""SessionId"",""Value"":""1b0d2d7e-4753-401f-8681-0f534964f022""}],""ErrorNumber"":""0""}","22","209","b4822648-c8a5-436c-852b-8e5c36e6d046","True","Unchanged"
"AzureActiveDirectoryStsLogon","2025-11-30 16:07:50","mark@proseware.com","UserLoginFailed","{""CreationTime"":""2025-11-30T16:07:50"",""Id"":""0rodriguez69d0-8190-4d44-80e0-baabdbed903f"",""Operation"":""UserLoginFailed"",""OrganizationId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""RecordType"":15,""ResultStatus"":""Success"",""UserKey"":""654e1dfa-d976-4d64-897c-b9bb3ede9321"",""UserType"":0,""Version"":1,""Workload"":""AzureActiveDirectory"",""ClientIP"":""128.32.112.24"",""ObjectId"":""00000002-0000-0ff1-ce00-000000000000"",""UserId"":""mark@proseware.com"",""AzureActiveDirectoryEventType"":1,""ExtendedProperties"":[{""Name"":""ResultStatusDetail"",""Value"":""Success""},{""Name"":""UserAgent"",""Value"":""Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/141.0.0.176 Safari\/537.36 Edg\/141.0.0.176 OS\/10.0.19045""},{""Name"":""RequestType"",""Value"":""OAuth2:Authorize""}],""ModifiedProperties"":[],""Actor"":[{""ID"":""654e1dfa-d976-4d64-897c-b9bb3ede9321"",""Type"":0},{""ID"":""mark@proseware.com"",""Type"":5}],""ActorContextId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""ActorIpAddress"":""128.32.112.24"",""InterSystemsId"":""90ca9890-7146-45a4-8285-2b41e4b24872"",""IntraSystemId"":""0rodriguez69d0-8190-4d44-80e0-baabdbed903f"",""SupportTicketId"":"""",""Target"":[{""ID"":""00000002-0000-0ff1-ce00-000000000000"",""Type"":0}],""TargetContextId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""ApplicationId"":""89a3c347-cde1-43f5-8699-daa820092d58"",""DeviceProperties"":[{""Name"":""Id"",""Value"":""6cdc9ccd-e38d-4c45-8837-fdbeb66f35c6""},{""Name"":""DisplayName"",""Value"":""DESKTOP-D1SG6X5""},{""Name"":""OS"",""Value"":""Windows10""},{""Name"":""BrowserType"",""Value"":""Edge""},{""Name"":""TrustType"",""Value"":""0""},{""Name"":""SessionId"",""Value"":""83c043b9-3f33-4123-8782-a6fc09849152""}],""ErrorNumber"":""50057"",""LogonError"":""UserDisabled""}","23","209","0rodriguez69d0-8190-4d44-80e0-baabdbed903f","True","Unchanged"
