"ActivityDateTime","ActivityDisplayName","AdditionalDetails.1.Key","AdditionalDetails.1.Value","AdditionalDetails.1.AdditionalProperties","AdditionalDetails.2.Key","AdditionalDetails.2.Value","AdditionalDetails.2.AdditionalProperties","AdditionalDetails.3.Key","AdditionalDetails.3.Value","AdditionalDetails.3.AdditionalProperties","Category","CorrelationId","Id","InitiatedBy.App.AppId","InitiatedBy.App.DisplayName","InitiatedBy.App.ServicePrincipalId","InitiatedBy.App.ServicePrincipalName","InitiatedBy.App.AdditionalProperties","InitiatedBy.LinkableIdentifiers.DeviceId","InitiatedBy.LinkableIdentifiers.SessionId","InitiatedBy.LinkableIdentifiers.TokenDetails.IssuedAtDateTime","InitiatedBy.LinkableIdentifiers.TokenDetails.UniqueTokenIdentifier","InitiatedBy.LinkableIdentifiers.TokenDetails.AdditionalProperties","InitiatedBy.LinkableIdentifiers.AdditionalProperties","InitiatedBy.User.DisplayName","InitiatedBy.User.HomeTenantId","InitiatedBy.User.HomeTenantName","InitiatedBy.User.IPAddress","InitiatedBy.User.Id","InitiatedBy.User.UserPrincipalName","InitiatedBy.User.AdditionalProperties","InitiatedBy.AdditionalProperties","LoggedByService","OperationType","Result","ResultReason","TargetResources.1.DisplayName","TargetResources.1.GroupType","TargetResources.1.Id","TargetResources.1.ModifiedProperties.1.DisplayName","TargetResources.1.ModifiedProperties.1.NewValue","TargetResources.1.ModifiedProperties.1.OldValue","TargetResources.1.ModifiedProperties.1.AdditionalProperties","TargetResources.1.ModifiedProperties.2.DisplayName","TargetResources.1.ModifiedProperties.2.NewValue","TargetResources.1.ModifiedProperties.2.OldValue","TargetResources.1.ModifiedProperties.2.AdditionalProperties","TargetResources.1.ModifiedProperties.3.DisplayName","TargetResources.1.ModifiedProperties.3.NewValue","TargetResources.1.ModifiedProperties.3.OldValue","TargetResources.1.ModifiedProperties.3.AdditionalProperties","TargetResources.1.ModifiedProperties.4.DisplayName","TargetResources.1.ModifiedProperties.4.NewValue","TargetResources.1.ModifiedProperties.4.OldValue","TargetResources.1.ModifiedProperties.4.AdditionalProperties","TargetResources.1.ModifiedProperties.5.DisplayName","TargetResources.1.ModifiedProperties.5.NewValue","TargetResources.1.ModifiedProperties.5.OldValue","TargetResources.1.ModifiedProperties.5.AdditionalProperties","TargetResources.1.ModifiedProperties.6.DisplayName","TargetResources.1.ModifiedProperties.6.NewValue","TargetResources.1.ModifiedProperties.6.OldValue","TargetResources.1.ModifiedProperties.6.AdditionalProperties","TargetResources.1.ModifiedProperties.7.DisplayName","TargetResources.1.ModifiedProperties.7.NewValue","TargetResources.1.ModifiedProperties.7.OldValue","TargetResources.1.ModifiedProperties.7.AdditionalProperties","TargetResources.1.Type","TargetResources.1.UserPrincipalName","TargetResources.1.AdditionalProperties","UserAgent","AdditionalProperties"
"2026-07-31 06:45:37","Add service principal","User-Agent","Mozilla/5.0 (Windows NT 10.0; Microsoft Windows 10.0.22631; en-US) PowerShell/7.6.4",,"AppId","08f0588b-3853-453c-849b-dbb47acb7d03",,"AppOwnerOrganizationId","eb174bbc-fe94-4978-95b9-a616457dd489",,"ApplicationManagement","36eaa997-269c-4ee6-9a61-2cb692b65c2f","Directory_36eaa997-269c-4ee6-9a61-2cb692b65c2f_HJ21N_7539902",,,,,,,"006f929a-e3d0-b29e-6f70-56322b097e69","2026-07-31 06:39:33","KQSv5XmIpU-AFOgnLF8fAA",,,,,,"47.152.78.88","2da85e45-0c0e-4f90-8587-f770888de158","bitpusher@854jpt.onmicrosoft.com",,,"Core Directory","Add","success","","PowerShellMailRead",,"e1ad4340-0b0d-42c2-b211-3c7ca70aa40b","AccountEnabled","[true]","[]",,"AppAddress","[{""AddressType"":0,""Address"":""http://localhost"",""ReplyAddressClientType"":1,""ReplyAddressIndex"":null,""IsReplyAddressDefault"":false}]","[]",,"AppPrincipalId","[""08f0588b-3853-453c-849b-dbb47acb7d03""]","[]",,"DisplayName","[""PowerShellMailRead""]","[]",,"ServicePrincipalName","[""08f0588b-3853-453c-849b-dbb47acb7d03""]","[]",,"Credential","[{""CredentialType"":2,""KeyStoreId"":""291154f0-a9f5-45bb-87be-9c8ee5b6d62c"",""KeyGroupId"":""291154f0-a9f5-45bb-87be-9c8ee5b6d62c""}]","[]",,"Included Updated Properties","""AccountEnabled, AppAddress, AppPrincipalId, DisplayName, ServicePrincipalName, Credential""",,,"ServicePrincipal",,,"",
"2026-07-31 06:45:36","Update application","User-Agent","Mozilla/5.0 (Windows NT 10.0; Microsoft Windows 10.0.22631; en-US) PowerShell/7.6.4",,"AppId","08f0588b-3853-453c-849b-dbb47acb7d03",,,,,"ApplicationManagement","cf5d52d8-34d0-4956-83c7-9e9ddfb8efb2","Directory_cf5d52d8-34d0-4956-83c7-9e9ddfb8efb2_HJ21N_7539818",,,,,,,"006f929a-e3d0-b29e-6f70-56322b097e69","2026-07-31 06:39:33","KQSv5XmIpU-AFOgnLF8fAA",,,,,,"47.152.78.88","2da85e45-0c0e-4f90-8587-f770888de158","bitpusher@854jpt.onmicrosoft.com",,,"Core Directory","Update","success","","PowerShellMailRead",,"82cb8572-ca77-482b-ab2a-d2f2e8640e35",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Application",,,"",
"2026-07-31 06:45:36","Update application – Certificates and secrets management ","User-Agent","Mozilla/5.0 (Windows NT 10.0; Microsoft Windows 10.0.22631; en-US) PowerShell/7.6.4",,"AppId","08f0588b-3853-453c-849b-dbb47acb7d03",,,,,"ApplicationManagement","cf5d52d8-34d0-4956-83c7-9e9ddfb8efb2","Directory_cf5d52d8-34d0-4956-83c7-9e9ddfb8efb2_HJ21N_7539810",,,,,,,"006f929a-e3d0-b29e-6f70-56322b097e69","2026-07-31 06:39:33","KQSv5XmIpU-AFOgnLF8fAA",,,,,,"47.152.78.88","2da85e45-0c0e-4f90-8587-f770888de158","bitpusher@854jpt.onmicrosoft.com",,,"Core Directory","Update","success","","PowerShellMailRead",,"82cb8572-ca77-482b-ab2a-d2f2e8640e35","KeyDescription","[""[KeyIdentifier=a46f107b-290c-48b6-8e8c-4cc47d41e87e,KeyType=Password,KeyUsage=Verify,DisplayName=ClientSecret]""]","[]",,"Included Updated Properties","""KeyDescription""",,,,,,,,,,,,,,,,,,,,,,,"Application",,,"",
"2026-07-31 06:45:35","Add application","User-Agent","Mozilla/5.0 (Windows NT 10.0; Microsoft Windows 10.0.22631; en-US) PowerShell/7.6.4",,"AppId","08f0588b-3853-453c-849b-dbb47acb7d03",,,,,"ApplicationManagement","43235a49-a226-4a93-a34e-6fbbc0a0bc90","Directory_43235a49-a226-4a93-a34e-6fbbc0a0bc90_HJ21N_7539720",,,,,,,"006f929a-e3d0-b29e-6f70-56322b097e69","2026-07-31 06:39:33","KQSv5XmIpU-AFOgnLF8fAA",,,,,,"47.152.78.88","2da85e45-0c0e-4f90-8587-f770888de158","bitpusher@854jpt.onmicrosoft.com",,,"Core Directory","Add","success","","PowerShellMailRead",,"82cb8572-ca77-482b-ab2a-d2f2e8640e35","AppAddress","[{""AddressType"":0,""Address"":""http://localhost"",""ReplyAddressClientType"":1,""ReplyAddressIndex"":null,""IsReplyAddressDefault"":false}]","[]",,"AppId","[""08f0588b-3853-453c-849b-dbb47acb7d03""]","[]",,"AvailableToOtherTenants","[false]","[]",,"DisplayName","[""PowerShellMailRead""]","[]",,"PublisherDomain","[""854jpt.onmicrosoft.com""]","[]",,"ServicePrincipalLockConfiguration","[{""IsEnabled"":true,""AllProperties"":true,""CredentialsWithUsageVerify"":null,""CredentialsWithUsageSign"":null,""IdentifierUris"":null,""TokenEncryptionKeyId"":null,""ServicePrincipalLockExtension"":""AQEAAAA=""}]","[]",,"SignInAudience","[""AzureADMyOrg""]","[]",,"Application",,,"",
"2026-07-31 06:45:35","Create application – Certificates and secrets management ","User-Agent","Mozilla/5.0 (Windows NT 10.0; Microsoft Windows 10.0.22631; en-US) PowerShell/7.6.4",,"AppId","08f0588b-3853-453c-849b-dbb47acb7d03",,,,,"ApplicationManagement","43235a49-a226-4a93-a34e-6fbbc0a0bc90","Directory_43235a49-a226-4a93-a34e-6fbbc0a0bc90_HJ21N_7539707",,,,,,,"006f929a-e3d0-b29e-6f70-56322b097e69","2026-07-31 06:39:33","KQSv5XmIpU-AFOgnLF8fAA",,,,,,"47.152.78.88","2da85e45-0c0e-4f90-8587-f770888de158","bitpusher@854jpt.onmicrosoft.com",,,"Core Directory","Add","success","","PowerShellMailRead",,"82cb8572-ca77-482b-ab2a-d2f2e8640e35","KeyDescription","[]","[]",,"Included Updated Properties","""KeyDescription""",,,,,,,,,,,,,,,,,,,,,,,"Application",,,"",
"2026-07-31 06:44:30","Update user","UserType","Member",,,,,,,,"UserManagement","9212882d-a061-4b95-bd8b-07773ada431c","Directory_9212882d-a061-4b95-bd8b-07773ada431c_ERZ2S_101024771",,"Azure MFA StrongAuthenticationService","bcf40703-6d7d-428e-9e5d-de41dc403927",,,,,,,,,,,,,,,,,"Core Directory","Update","success","",,,"2da85e45-0c0e-4f90-8587-f770888de158","StrongAuthenticationPhoneAppDetail","[{""DeviceName"":""NO_DEVICE"",""DeviceToken"":""NO_DEVICE_TOKEN"",""DeviceTag"":""SoftwareTokenActivated"",""PhoneAppVersion"":""NO_PHONE_APP_VERSION"",""OathTokenTimeDrift"":-1,""DeviceId"":""00000000-0000-0000-0000-000000000000"",""Id"":""108b7bea-ea3d-490c-a66f-4f096cb88195"",""TimeInterval"":0,""AuthenticationType"":2,""NotificationType"":1,""LastAuthenticatedTimestamp"":""2026-07-31T06:21:51.2940665Z"",""AuthenticatorFlavor"":""Authenticator"",""HashFunction"":""hmacsha1"",""TenantDeviceId"":null,""SecuredPartitionId"":20355,""SecuredKeyId"":7}]","[{""DeviceName"":""NO_DEVICE"",""DeviceToken"":""NO_DEVICE_TOKEN"",""DeviceTag"":""SoftwareTokenActivated"",""PhoneAppVersion"":""NO_PHONE_APP_VERSION"",""OathTokenTimeDrift"":0,""DeviceId"":""00000000-0000-0000-0000-000000000000"",""Id"":""108b7bea-ea3d-490c-a66f-4f096cb88195"",""TimeInterval"":0,""AuthenticationType"":2,""NotificationType"":1,""LastAuthenticatedTimestamp"":""2026-07-31T06:21:51.2940665Z"",""AuthenticatorFlavor"":""Authenticator"",""HashFunction"":""hmacsha1"",""TenantDeviceId"":null,""SecuredPartitionId"":20355,""SecuredKeyId"":7}]",,"Included Updated Properties","""StrongAuthenticationPhoneAppDetail""",,,"TargetId.UserType","""Member""",,,,,,,,,,,,,,,,,,,"User","bitpusher@854jpt.onmicrosoft.com",,"",
"2026-07-31 06:21:51","Update user","UserType","Member",,,,,,,,"UserManagement","ff974a2a-d367-481c-8102-cd303dd1d477","Directory_ff974a2a-d367-481c-8102-cd303dd1d477_TC6VL_87153289",,"Azure MFA StrongAuthenticationService","bcf40703-6d7d-428e-9e5d-de41dc403927",,,,,,,,,,,,,,,,,"Core Directory","Update","success","",,,"2da85e45-0c0e-4f90-8587-f770888de158","StrongAuthenticationPhoneAppDetail","[{""DeviceName"":""NO_DEVICE"",""DeviceToken"":""NO_DEVICE_TOKEN"",""DeviceTag"":""SoftwareTokenActivated"",""PhoneAppVersion"":""NO_PHONE_APP_VERSION"",""OathTokenTimeDrift"":0,""DeviceId"":""00000000-0000-0000-0000-000000000000"",""Id"":""108b7bea-ea3d-490c-a66f-4f096cb88195"",""TimeInterval"":0,""AuthenticationType"":2,""NotificationType"":1,""LastAuthenticatedTimestamp"":""2026-07-31T06:21:51.2940665Z"",""AuthenticatorFlavor"":""Authenticator"",""HashFunction"":""hmacsha1"",""TenantDeviceId"":null,""SecuredPartitionId"":20355,""SecuredKeyId"":7}]","[{""DeviceName"":""NO_DEVICE"",""DeviceToken"":""NO_DEVICE_TOKEN"",""DeviceTag"":""SoftwareTokenActivated"",""PhoneAppVersion"":""NO_PHONE_APP_VERSION"",""OathTokenTimeDrift"":-1,""DeviceId"":""00000000-0000-0000-0000-000000000000"",""Id"":""108b7bea-ea3d-490c-a66f-4f096cb88195"",""TimeInterval"":0,""AuthenticationType"":2,""NotificationType"":1,""LastAuthenticatedTimestamp"":""2026-07-29T06:22:11.7130896Z"",""AuthenticatorFlavor"":""Authenticator"",""HashFunction"":""hmacsha1"",""TenantDeviceId"":null,""SecuredPartitionId"":20355,""SecuredKeyId"":7}]",,"Included Updated Properties","""StrongAuthenticationPhoneAppDetail""",,,"TargetId.UserType","""Member""",,,,,,,,,,,,,,,,,,,"User","bitpusher@854jpt.onmicrosoft.com",,"",
"2026-07-29 17:48:49","GroupLifecyclePolicies_Get",,,,,,,,,,"GroupManagement","b9d88418-44dd-4ba7-879c-5cfc4ff21a65","SSGM_b9d88418-44dd-4ba7-879c-5cfc4ff21a65_J6FSL_54121806",,,,,,,,,,,,,,,"40.126.23.98","cf74c28f-b71b-4588-b74d-9476484c25fa",,,,"Self-service Group Management","Update","success","OK",,,"00000000-0000-0000-0000-000000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"N/A",,,"",
"2026-07-29 06:39:57","Validate user authentication","targetTenant","00000000-0000-0000-0000-000000000000",,"targetEntityType","None",,"actorIdentityType","UPN",,"Authentication","f3beea5b-94cb-4320-90f0-dc7bad792be5","B2C_f3beea5b-94cb-4320-90f0-dc7bad792be5_eb174bbc-fe94-4978-95b9-a616457dd489_134297807974063150",,,,,,,"006f447a-fbee-909a-f003-83b66e67e277","2026-07-29 06:34:56","jsHVzmBLn0-5sxfZR6GJAA",,,"bitpusher@854jpt.onmicrosoft.com",,,"20.190.132.105","2da85e45-0c0e-4f90-8587-f770888de158","bitpusher@854jpt.onmicrosoft.com",,,"B2C","Read","success","Token is valid","00000000-0000-0000-0000-000000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Other",,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0",
"2026-07-29 06:39:55","Validate user authentication","targetTenant","00000000-0000-0000-0000-000000000000",,"targetEntityType","None",,"actorIdentityType","UPN",,"Authentication","335af31d-22e4-4fa6-a359-00643f68b2c8","B2C_335af31d-22e4-4fa6-a359-00643f68b2c8_eb174bbc-fe94-4978-95b9-a616457dd489_134297807951719840",,,,,,,"006f447a-fbee-909a-f003-83b66e67e277","2026-07-29 06:34:52","Pjg1fTae4U2l8M-qgNWLAA",,,"bitpusher@854jpt.onmicrosoft.com",,,"20.190.132.105","2da85e45-0c0e-4f90-8587-f770888de158","bitpusher@854jpt.onmicrosoft.com",,,"B2C","Read","success","Token is valid","00000000-0000-0000-0000-000000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Other",,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0",
"2026-07-29 06:39:54","Add service principal","AppId","4bfd5d66-9285-44a1-bb14-14953e8cdf5e",,"AppOwnerOrganizationId","f8cdef31-a31e-4b4a-93e4-5f571e91255a",,"SubscribedSkus","[{""SkuId"":""c42b9cae-ea4f-4ab7-9717-81576235ccac"",""SkuName"":""DEVELOPERPACK_E5""}]",,"ApplicationManagement","e9bf3d93-a768-4210-af87-9de9e0a90c56","Directory_e9bf3d93-a768-4210-af87-9de9e0a90c56_VCB7J_176182443",,"Microsoft Azure AD Internal - Jit Provisioning",,,,,,,,,,,,,,,,,,"Core Directory","Add","success","","Audit GraphAPI Application",,"62c88874-5383-4919-ac44-827361ab2d70","AccountEnabled","[true]","[]",,"AppPrincipalId","[""4bfd5d66-9285-44a1-bb14-14953e8cdf5e""]","[]",,"DisplayName","[""Audit GraphAPI Application""]","[]",,"ServicePrincipalName","[""4bfd5d66-9285-44a1-bb14-14953e8cdf5e""]","[]",,"Credential","[{""CredentialType"":2,""KeyStoreId"":""291154f0-a9f5-45bb-87be-9c8ee5b6d62c"",""KeyGroupId"":""53cb11f4-2595-4fe9-965b-4ee662acdcc4""}]","[]",,"Included Updated Properties","""AccountEnabled, AppPrincipalId, DisplayName, ServicePrincipalName, Credential""",,,,,,,"ServicePrincipal",,,"",
