UserId,Operation,Recordtypes,AppAccessContext.AADSessionId,AppAccessContext.APIId,AppAccessContext.ClientAppId,AppAccessContext.IssuedAtTime,AppAccessContext.UniqueTokenId,CreationTime,Id,OrganizationId,ResultStatus,UserKey,UserType,Version,Workload,ClientIP,AppId,AuthType,ClientAppId,ClientIPAddress,ClientInfoString,ExternalAccess,HostAppId,InternalLogonType,LogonType,LogonUserSid,MailboxGuid,MailboxOwnerSid,MailboxOwnerUPN,OrganizationName,OriginatingServer,TokenObjectId,TokenTenantId,TokenType,Item.Attachments,Item.Id,Item.ImmutableId,Item.InternetMessageId,Item.IsRecord,Item.ParentFolder.Id,Item.ParentFolder.Path,Item.SizeInBytes,Item.Subject,ObjectId,AppPoolName,CorrelationID,Parameters.1.Name,Parameters.1.Value,Parameters.2.Name,Parameters.2.Value,Parameters.3.Name,Parameters.3.Value,Parameters.4.Name,Parameters.4.Value,Parameters.5.Name,Parameters.5.Value,Parameters.6.Name,Parameters.6.Value,RequestId,SessionId,SaveToSentItems,ActorInfoString,ModifiedProperties.1,AzureActiveDirectoryEventType,ExtendedProperties.1.Name,ExtendedProperties.1.Value,ExtendedProperties.2.Name,ExtendedProperties.2.Value,ExtendedProperties.3.Name,ExtendedProperties.3.Value,ExtendedProperties.4.Name,ExtendedProperties.4.Value,ModifiedProperties,Actor.1.ID,Actor.1.Type,Actor.2.ID,Actor.2.Type,ActorContextId,ActorIpAddress,InterSystemsId,IntraSystemId,SupportTicketId,Target.1.ID,Target.1.Type,TargetContextId,ApplicationId,DeviceProperties.1.Name,DeviceProperties.1.Value,DeviceProperties.2.Name,DeviceProperties.2.Value,ErrorNumber,ExtendedProperties.5.Name,ExtendedProperties.5.Value,DeviceProperties.3.Name,DeviceProperties.3.Value,LogonError
gutierrez2@consolidatedmsgr.com,Send,2,6221db44-b1b2-4f77-8b47-77bff877410b,1fe87f9e-7a06-4f34-872f-efb4be6fb916,de7d7402-70c8-4e5e-8a00-fa48659038c2,2025-12-17T15:55:35,vhycqTMRBkmPJYl0ZEglAA,2025-12-17T16:28:17,7f027b89-1905-40a0-8fb8-eed0918e5abc,9fc57536-e8d3-4117-8537-fc27bc714352,Succeeded,100320034F35348A,0,1,Exchange,2600:1f18:5c9a:a468:8241:17f9:1526:6a4d,de7d7402-70c8-4e5e-8a00-fa48659038c2,Bearer,de7d7402-70c8-4e5e-8a00-fa48659038c2,2600:1f18:5c9a:a468:8241:17f9:1526:6a4d,Client=OWA;Action=ViaProxy,FALSE,1fe87f9e-7a06-4f34-872f-efb4be6fb916,0,0,S-1-5-21-3421515247-1784439087-2623626124-887996,c0f08483-4e52-46e0-899d-322f8d8f0310,S-1-5-21-3421515247-1784439087-2623626124-887996,gutierrez2@consolidatedmsgr.com,consolidatedmsgr.onmicrosoft.com,"LAB60XX8701MB913 (15.20.4200.000)
",f9a62fe7-59eb-467a-848b-b0f4588e5386,9fc57536-e8d3-4117-8537-fc27bc714352,V1AppActAs,Outlook-A logo for (44209b),LgAAAAAdhAMRqmYRzZvIAKoAL8RaDQBPFRB7aFbgTYJ0U+olHj1gAAGp54HyAAAJ,LgAAAAAdhAMRqmYRzZvIAKoAL8RaDQBPFRB7aFbgTYJ0U+olHj1gAAGp54HyAAAJ,<evans2@mn2pr06mb5981.namprd06.prod.outlook.com>,,LgAAAAB5LAfwTBU/RaiC9YJ7b37EAQBPFRB7aFbgTYJ0U+olHj1gAAAAAAEPAAAB,\Drafts,128084,Consolidatedmsgr,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gutierrez2@consolidatedmsgr.com,Send,2,6221db44-b1b2-4f77-8b47-77bff877410b,1fe87f9e-7a06-4f34-872f-efb4be6fb916,de7d7402-70c8-4e5e-8a00-fa48659038c2,2025-12-17T15:55:35,vhycqTMRBkmPJYl0ZEglAA,2025-12-17T16:28:01,aa62d004-36a9-46da-849f-566f1d38f58f,9fc57536-e8d3-4117-8537-fc27bc714352,Succeeded,100320034F35348A,0,1,Exchange,2600:1f18:5c9a:a468:8241:17f9:1526:6a4d,de7d7402-70c8-4e5e-8a00-fa48659038c2,Bearer,de7d7402-70c8-4e5e-8a00-fa48659038c2,2600:1f18:5c9a:a468:8241:17f9:1526:6a4d,Client=OWA;Action=ViaProxy,FALSE,1fe87f9e-7a06-4f34-872f-efb4be6fb916,0,0,S-1-5-21-3421515247-1784439087-2623626124-887996,c0f08483-4e52-46e0-899d-322f8d8f0310,S-1-5-21-3421515247-1784439087-2623626124-887996,gutierrez2@consolidatedmsgr.com,consolidatedmsgr.onmicrosoft.com,"LAB60XX8701MB913 (15.20.4200.000)
",f9a62fe7-59eb-467a-848b-b0f4588e5386,9fc57536-e8d3-4117-8537-fc27bc714352,V1AppActAs,Outlook-A logo for (44209b),LgAAAAAdhAMRqmYRzZvIAKoAL8RaDQBPFRB7aFbgTYJ0U+olHj1gAAGp54pDAAAJ,LgAAAAAdhAMRqmYRzZvIAKoAL8RaDQBPFRB7aFbgTYJ0U+olHj1gAAGp54pDAAAJ,<perry2@mn2pr06mb5981.namprd06.prod.outlook.com>,,LgAAAAB5LAfwTBU/RaiC9YJ7b37EAQBPFRB7aFbgTYJ0U+olHj1gAAAAAAEPAAAB,\Drafts,165857,Consolidatedmsgr,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gutierrez2@consolidatedmsgr.com,Send,2,6221db44-b1b2-4f77-8b47-77bff877410b,1fe87f9e-7a06-4f34-872f-efb4be6fb916,de7d7402-70c8-4e5e-8a00-fa48659038c2,2025-12-17T15:55:35,vhycqTMRBkmPJYl0ZEglAA,2025-12-17T16:27:51,d6f19acc-6083-483c-8663-0efa56bd3e83,9fc57536-e8d3-4117-8537-fc27bc714352,Succeeded,100320034F35348A,0,1,Exchange,2600:1f18:5c9a:a468:8241:17f9:1526:6a4d,de7d7402-70c8-4e5e-8a00-fa48659038c2,Bearer,de7d7402-70c8-4e5e-8a00-fa48659038c2,2600:1f18:5c9a:a468:8241:17f9:1526:6a4d,Client=OWA;Action=ViaProxy,FALSE,1fe87f9e-7a06-4f34-872f-efb4be6fb916,0,0,S-1-5-21-3421515247-1784439087-2623626124-887996,c0f08483-4e52-46e0-899d-322f8d8f0310,S-1-5-21-3421515247-1784439087-2623626124-887996,gutierrez2@consolidatedmsgr.com,consolidatedmsgr.onmicrosoft.com,"LAB60XX8701MB913 (15.20.4200.000)
",f9a62fe7-59eb-467a-848b-b0f4588e5386,9fc57536-e8d3-4117-8537-fc27bc714352,V1AppActAs,Outlook-A logo for (44209b),LgAAAAAdhAMRqmYRzZvIAKoAL8RaDQBPFRB7aFbgTYJ0U+olHj1gAAGp54X9AAAJ,LgAAAAAdhAMRqmYRzZvIAKoAL8RaDQBPFRB7aFbgTYJ0U+olHj1gAAGp54X9AAAJ,<laura2@mn2pr06mb5981.namprd06.prod.outlook.com>,,LgAAAAB5LAfwTBU/RaiC9YJ7b37EAQBPFRB7aFbgTYJ0U+olHj1gAAAAAAEPAAAB,\Drafts,131401,Consolidatedmsgr,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gutierrez2@consolidatedmsgr.com,Send,2,6221db44-b1b2-4f77-8b47-77bff877410b,1fe87f9e-7a06-4f34-872f-efb4be6fb916,de7d7402-70c8-4e5e-8a00-fa48659038c2,2025-12-17T15:55:35,vhycqTMRBkmPJYl0ZEglAA,2025-12-17T16:27:50,651ad040-cb30-47e9-8cf1-a1693fb0f557,9fc57536-e8d3-4117-8537-fc27bc714352,Succeeded,100320034F35348A,0,1,Exchange,2600:1f18:5c9a:a468:8241:17f9:1526:6a4d,de7d7402-70c8-4e5e-8a00-fa48659038c2,Bearer,de7d7402-70c8-4e5e-8a00-fa48659038c2,2600:1f18:5c9a:a468:8241:17f9:1526:6a4d,"Client=OWA;Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.206 Safari/537.36;",FALSE,1fe87f9e-7a06-4f34-872f-efb4be6fb916,0,0,S-1-5-21-3421515247-1784439087-2623626124-887996,c0f08483-4e52-46e0-899d-322f8d8f0310,S-1-5-21-3421515247-1784439087-2623626124-887996,gutierrez2@consolidatedmsgr.com,consolidatedmsgr.onmicrosoft.com,"LAB60XX8701MB913 (15.20.4200.000)
",f9a62fe7-59eb-467a-848b-b0f4588e5386,9fc57536-e8d3-4117-8537-fc27bc714352,V1AppActAs,Outlook-A logo for (44209b),LgAAAAAdhAMRqmYRzZvIAKoAL8RaDQBPFRB7aFbgTYJ0U+olHj1gAAGp54X4AAAJ,LgAAAAAdhAMRqmYRzZvIAKoAL8RaDQBPFRB7aFbgTYJ0U+olHj1gAAGp54X4AAAJ,<jerry3@mn2pr06mb5981.namprd06.prod.outlook.com>,,LgAAAAB5LAfwTBU/RaiC9YJ7b37EAQBPFRB7aFbgTYJ0U+olHj1gAAAAAAEPAAAB,\Drafts,131426,Consolidatedmsgr,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gutierrez2@consolidatedmsgr.com,Send,2,6221db44-b1b2-4f77-8b47-77bff877410b,1fe87f9e-7a06-4f34-872f-efb4be6fb916,de7d7402-70c8-4e5e-8a00-fa48659038c2,2025-12-17T15:55:35,vhycqTMRBkmPJYl0ZEglAA,2025-12-17T16:27:45,2b11a07e-a941-4407-8810-22e8a817495a,9fc57536-e8d3-4117-8537-fc27bc714352,Succeeded,100320034F35348A,0,1,Exchange,2600:1f18:5c9a:a468:8241:17f9:1526:6a4d,de7d7402-70c8-4e5e-8a00-fa48659038c2,Bearer,de7d7402-70c8-4e5e-8a00-fa48659038c2,2600:1f18:5c9a:a468:8241:17f9:1526:6a4d,Client=OWA;Action=ViaProxy,FALSE,1fe87f9e-7a06-4f34-872f-efb4be6fb916,0,0,S-1-5-21-3421515247-1784439087-2623626124-887996,c0f08483-4e52-46e0-899d-322f8d8f0310,S-1-5-21-3421515247-1784439087-2623626124-887996,gutierrez2@consolidatedmsgr.com,consolidatedmsgr.onmicrosoft.com,"LAB60XX8701MB913 (15.20.4200.000)
",f9a62fe7-59eb-467a-848b-b0f4588e5386,9fc57536-e8d3-4117-8537-fc27bc714352,V1AppActAs,Outlook-A logo for (44209b),LgAAAAAdhAMRqmYRzZvIAKoAL8RaDQBPFRB7aFbgTYJ0U+olHj1gAAGp54X1AAAJ,LgAAAAAdhAMRqmYRzZvIAKoAL8RaDQBPFRB7aFbgTYJ0U+olHj1gAAGp54X1AAAJ,<kimberly2@mn2pr06mb5981.namprd06.prod.outlook.com>,,LgAAAAB5LAfwTBU/RaiC9YJ7b37EAQBPFRB7aFbgTYJ0U+olHj1gAAAAAAEPAAAB,\Drafts,126367,Consolidatedmsgr,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gutierrez2@consolidatedmsgr.com,Send,2,6221db44-b1b2-4f77-8b47-77bff877410b,1fe87f9e-7a06-4f34-872f-efb4be6fb916,de7d7402-70c8-4e5e-8a00-fa48659038c2,2025-12-17T15:55:35,vhycqTMRBkmPJYl0ZEglAA,2025-12-17T16:27:43,322621f9-e99d-4ed0-8a05-64e893e35279,9fc57536-e8d3-4117-8537-fc27bc714352,Succeeded,100320034F35348A,0,1,Exchange,2600:1f18:5c9a:a468:8241:17f9:1526:6a4d,de7d7402-70c8-4e5e-8a00-fa48659038c2,Bearer,de7d7402-70c8-4e5e-8a00-fa48659038c2,2600:1f18:5c9a:a468:8241:17f9:1526:6a4d,Client=OWA;Action=ViaProxy,FALSE,1fe87f9e-7a06-4f34-872f-efb4be6fb916,0,0,S-1-5-21-3421515247-1784439087-2623626124-887996,c0f08483-4e52-46e0-899d-322f8d8f0310,S-1-5-21-3421515247-1784439087-2623626124-887996,gutierrez2@consolidatedmsgr.com,consolidatedmsgr.onmicrosoft.com,"LAB60XX8701MB913 (15.20.4200.000)
",f9a62fe7-59eb-467a-848b-b0f4588e5386,9fc57536-e8d3-4117-8537-fc27bc714352,V1AppActAs,Outlook-A logo for (44209b),LgAAAAAdhAMRqmYRzZvIAKoAL8RaDQBPFRB7aFbgTYJ0U+olHj1gAAGp54XyAAAJ,LgAAAAAdhAMRqmYRzZvIAKoAL8RaDQBPFRB7aFbgTYJ0U+olHj1gAAGp54XyAAAJ,<flores2@mn2pr06mb5981.namprd06.prod.outlook.com>,,LgAAAAB5LAfwTBU/RaiC9YJ7b37EAQBPFRB7aFbgTYJ0U+olHj1gAAAAAAEPAAAB,\Drafts,130956,Consolidatedmsgr,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gutierrez2@consolidatedmsgr.com,Send,2,6221db44-b1b2-4f77-8b47-77bff877410b,1fe87f9e-7a06-4f34-872f-efb4be6fb916,de7d7402-70c8-4e5e-8a00-fa48659038c2,2025-12-17T15:55:35,vhycqTMRBkmPJYl0ZEglAA,2025-12-17T16:27:40,76ca4515-d3ab-49cd-809f-7a708e1e6509,9fc57536-e8d3-4117-8537-fc27bc714352,Succeeded,100320034F35348A,0,1,Exchange,2600:1f18:5c9a:a468:8241:17f9:1526:6a4d,de7d7402-70c8-4e5e-8a00-fa48659038c2,Bearer,de7d7402-70c8-4e5e-8a00-fa48659038c2,2600:1f18:5c9a:a468:8241:17f9:1526:6a4d,"Client=OWA;Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.206 Safari/537.36;",FALSE,1fe87f9e-7a06-4f34-872f-efb4be6fb916,0,0,S-1-5-21-3421515247-1784439087-2623626124-887996,c0f08483-4e52-46e0-899d-322f8d8f0310,S-1-5-21-3421515247-1784439087-2623626124-887996,gutierrez2@consolidatedmsgr.com,consolidatedmsgr.onmicrosoft.com,"LAB60XX8701MB913 (15.20.4200.000)
",f9a62fe7-59eb-467a-848b-b0f4588e5386,9fc57536-e8d3-4117-8537-fc27bc714352,V1AppActAs,Outlook-A logo for (44209b),LgAAAAAdhAMRqmYRzZvIAKoAL8RaDQBPFRB7aFbgTYJ0U+olHj1gAAGp54XvAAAJ,LgAAAAAdhAMRqmYRzZvIAKoAL8RaDQBPFRB7aFbgTYJ0U+olHj1gAAGp54XvAAAJ,<janet4@mn2pr06mb5981.namprd06.prod.outlook.com>,,LgAAAAB5LAfwTBU/RaiC9YJ7b37EAQBPFRB7aFbgTYJ0U+olHj1gAAAAAAEPAAAB,\Drafts,132875,Consolidatedmsgr,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gutierrez2@consolidatedmsgr.com,Send,2,6221db44-b1b2-4f77-8b47-77bff877410b,1fe87f9e-7a06-4f34-872f-efb4be6fb916,de7d7402-70c8-4e5e-8a00-fa48659038c2,2025-12-17T15:55:35,vhycqTMRBkmPJYl0ZEglAA,2025-12-17T16:27:31,b97f21a4-4232-4660-8510-b8848c525ca4,9fc57536-e8d3-4117-8537-fc27bc714352,Succeeded,100320034F35348A,0,1,Exchange,2600:1f18:5c9a:a468:8241:17f9:1526:6a4d,de7d7402-70c8-4e5e-8a00-fa48659038c2,Bearer,de7d7402-70c8-4e5e-8a00-fa48659038c2,2600:1f18:5c9a:a468:8241:17f9:1526:6a4d,Client=OWA;Action=ViaProxy,FALSE,1fe87f9e-7a06-4f34-872f-efb4be6fb916,0,0,S-1-5-21-3421515247-1784439087-2623626124-887996,c0f08483-4e52-46e0-899d-322f8d8f0310,S-1-5-21-3421515247-1784439087-2623626124-887996,gutierrez2@consolidatedmsgr.com,consolidatedmsgr.onmicrosoft.com,"LAB60XX8701MB913 (15.20.4200.000)
",f9a62fe7-59eb-467a-848b-b0f4588e5386,9fc57536-e8d3-4117-8537-fc27bc714352,V1AppActAs,Outlook-A logo for (44209b),LgAAAAAdhAMRqmYRzZvIAKoAL8RaDQBPFRB7aFbgTYJ0U+olHj1gAAGp54H7AAAJ,LgAAAAAdhAMRqmYRzZvIAKoAL8RaDQBPFRB7aFbgTYJ0U+olHj1gAAGp54H7AAAJ,<wilson3@mn2pr06mb5981.namprd06.prod.outlook.com>,,LgAAAAB5LAfwTBU/RaiC9YJ7b37EAQBPFRB7aFbgTYJ0U+olHj1gAAAAAAEPAAAB,\Drafts,131262,Consolidatedmsgr,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gutierrez2@consolidatedmsgr.com,Send,2,6221db44-b1b2-4f77-8b47-77bff877410b,1fe87f9e-7a06-4f34-872f-efb4be6fb916,de7d7402-70c8-4e5e-8a00-fa48659038c2,2025-12-17T15:55:35,vhycqTMRBkmPJYl0ZEglAA,2025-12-17T16:27:28,1695f65f-142e-4b4b-8b9d-07bfa67e075f,9fc57536-e8d3-4117-8537-fc27bc714352,Succeeded,100320034F35348A,0,1,Exchange,2600:1f18:5c9a:a468:8241:17f9:1526:6a4d,de7d7402-70c8-4e5e-8a00-fa48659038c2,Bearer,de7d7402-70c8-4e5e-8a00-fa48659038c2,2600:1f18:5c9a:a468:8241:17f9:1526:6a4d,Client=OWA;Action=ViaProxy,FALSE,1fe87f9e-7a06-4f34-872f-efb4be6fb916,0,0,S-1-5-21-3421515247-1784439087-2623626124-887996,c0f08483-4e52-46e0-899d-322f8d8f0310,S-1-5-21-3421515247-1784439087-2623626124-887996,gutierrez2@consolidatedmsgr.com,consolidatedmsgr.onmicrosoft.com,"LAB60XX8701MB913 (15.20.4200.000)
",f9a62fe7-59eb-467a-848b-b0f4588e5386,9fc57536-e8d3-4117-8537-fc27bc714352,V1AppActAs,Outlook-A logo for (44209b),LgAAAAAdhAMRqmYRzZvIAKoAL8RaDQBPFRB7aFbgTYJ0U+olHj1gAAGp54HvAAAJ,LgAAAAAdhAMRqmYRzZvIAKoAL8RaDQBPFRB7aFbgTYJ0U+olHj1gAAGp54HvAAAJ,<benjamin3@mn2pr06mb5981.namprd06.prod.outlook.com>,,LgAAAAB5LAfwTBU/RaiC9YJ7b37EAQBPFRB7aFbgTYJ0U+olHj1gAAAAAAEPAAAB,\Drafts,122331,Consolidatedmsgr,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gutierrez2@consolidatedmsgr.com,Send,2,6221db44-b1b2-4f77-8b47-77bff877410b,1fe87f9e-7a06-4f34-872f-efb4be6fb916,de7d7402-70c8-4e5e-8a00-fa48659038c2,2025-12-17T15:55:35,vhycqTMRBkmPJYl0ZEglAA,2025-12-17T16:27:27,911ca201-a585-4445-890c-d0ef6656c91b,9fc57536-e8d3-4117-8537-fc27bc714352,Succeeded,100320034F35348A,0,1,Exchange,2600:1f18:5c9a:a468:8241:17f9:1526:6a4d,de7d7402-70c8-4e5e-8a00-fa48659038c2,Bearer,de7d7402-70c8-4e5e-8a00-fa48659038c2,2600:1f18:5c9a:a468:8241:17f9:1526:6a4d,Client=OWA;Action=ViaProxy,FALSE,1fe87f9e-7a06-4f34-872f-efb4be6fb916,0,0,S-1-5-21-3421515247-1784439087-2623626124-887996,c0f08483-4e52-46e0-899d-322f8d8f0310,S-1-5-21-3421515247-1784439087-2623626124-887996,gutierrez2@consolidatedmsgr.com,consolidatedmsgr.onmicrosoft.com,"LAB60XX8701MB913 (15.20.4200.000)
",f9a62fe7-59eb-467a-848b-b0f4588e5386,9fc57536-e8d3-4117-8537-fc27bc714352,V1AppActAs,Outlook-A logo for (44209b),LgAAAAAdhAMRqmYRzZvIAKoAL8RaDQBPFRB7aFbgTYJ0U+olHj1gAAGp54H1AAAJ,LgAAAAAdhAMRqmYRzZvIAKoAL8RaDQBPFRB7aFbgTYJ0U+olHj1gAAGp54H1AAAJ,<lewis3@mn2pr06mb5981.namprd06.prod.outlook.com>,,LgAAAAB5LAfwTBU/RaiC9YJ7b37EAQBPFRB7aFbgTYJ0U+olHj1gAAAAAAEPAAAB,\Drafts,123322,Consolidatedmsgr,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gutierrez2@consolidatedmsgr.com,Send,2,6221db44-b1b2-4f77-8b47-77bff877410b,1fe87f9e-7a06-4f34-872f-efb4be6fb916,de7d7402-70c8-4e5e-8a00-fa48659038c2,2025-12-17T15:55:35,vhycqTMRBkmPJYl0ZEglAA,2025-12-17T16:27:25,103ad0f4-7aca-45ee-8991-094fc58ab971,9fc57536-e8d3-4117-8537-fc27bc714352,Succeeded,100320034F35348A,0,1,Exchange,2600:1f18:5c9a:a468:8241:17f9:1526:6a4d,de7d7402-70c8-4e5e-8a00-fa48659038c2,Bearer,de7d7402-70c8-4e5e-8a00-fa48659038c2,2600:1f18:5c9a:a468:8241:17f9:1526:6a4d,Client=OWA;Action=ViaProxy,FALSE,1fe87f9e-7a06-4f34-872f-efb4be6fb916,0,0,S-1-5-21-3421515247-1784439087-2623626124-887996,c0f08483-4e52-46e0-899d-322f8d8f0310,S-1-5-21-3421515247-1784439087-2623626124-887996,gutierrez2@consolidatedmsgr.com,consolidatedmsgr.onmicrosoft.com,"LAB60XX8701MB913 (15.20.4200.000)
",f9a62fe7-59eb-467a-848b-b0f4588e5386,9fc57536-e8d3-4117-8537-fc27bc714352,V1AppActAs,Outlook-A logo for (44209b),LgAAAAAdhAMRqmYRzZvIAKoAL8RaDQBPFRB7aFbgTYJ0U+olHj1gAAGp54H4AAAJ,LgAAAAAdhAMRqmYRzZvIAKoAL8RaDQBPFRB7aFbgTYJ0U+olHj1gAAGp54H4AAAJ,<bennett5@mn2pr06mb5981.namprd06.prod.outlook.com>,,LgAAAAB5LAfwTBU/RaiC9YJ7b37EAQBPFRB7aFbgTYJ0U+olHj1gAAAAAAEPAAAB,\Drafts,118993,Consolidatedmsgr,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gutierrez2@consolidatedmsgr.com,Send,2,6221db44-b1b2-4f77-8b47-77bff877410b,1fe87f9e-7a06-4f34-872f-efb4be6fb916,de7d7402-70c8-4e5e-8a00-fa48659038c2,2025-12-17T15:55:35,vhycqTMRBkmPJYl0ZEglAA,2025-12-17T16:27:22,8d66ad8d-d34c-46fb-8c76-841f58cb4247,9fc57536-e8d3-4117-8537-fc27bc714352,Succeeded,100320034F35348A,0,1,Exchange,2600:1f18:5c9a:a468:8241:17f9:1526:6a4d,de7d7402-70c8-4e5e-8a00-fa48659038c2,Bearer,de7d7402-70c8-4e5e-8a00-fa48659038c2,2600:1f18:5c9a:a468:8241:17f9:1526:6a4d,Client=OWA;Action=ViaProxy,FALSE,1fe87f9e-7a06-4f34-872f-efb4be6fb916,0,0,S-1-5-21-3421515247-1784439087-2623626124-887996,c0f08483-4e52-46e0-899d-322f8d8f0310,S-1-5-21-3421515247-1784439087-2623626124-887996,gutierrez2@consolidatedmsgr.com,consolidatedmsgr.onmicrosoft.com,"LAB60XX8701MB913 (15.20.4200.000)
",f9a62fe7-59eb-467a-848b-b0f4588e5386,9fc57536-e8d3-4117-8537-fc27bc714352,V1AppActAs,Outlook-A logo for (44209b),LgAAAAAdhAMRqmYRzZvIAKoAL8RaDQBPFRB7aFbgTYJ0U+olHj1gAAGp54YAAAAJ,LgAAAAAdhAMRqmYRzZvIAKoAL8RaDQBPFRB7aFbgTYJ0U+olHj1gAAGp54YAAAAJ,<rachel5@mn2pr06mb5981.namprd06.prod.outlook.com>,,LgAAAAB5LAfwTBU/RaiC9YJ7b37EAQBPFRB7aFbgTYJ0U+olHj1gAAAAAAEPAAAB,\Drafts,130185,Consolidatedmsgr,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gutierrez2@consolidatedmsgr.com,Send,2,6221db44-b1b2-4f77-8b47-77bff877410b,1fe87f9e-7a06-4f34-872f-efb4be6fb916,de7d7402-70c8-4e5e-8a00-fa48659038c2,2025-12-17T15:55:35,vhycqTMRBkmPJYl0ZEglAA,2025-12-17T16:27:17,54985ee9-a290-44cd-8e6b-41223ab88d3e,9fc57536-e8d3-4117-8537-fc27bc714352,Succeeded,100320034F35348A,0,1,Exchange,2600:1f18:5c9a:a468:8241:17f9:1526:6a4d,de7d7402-70c8-4e5e-8a00-fa48659038c2,Bearer,de7d7402-70c8-4e5e-8a00-fa48659038c2,2600:1f18:5c9a:a468:8241:17f9:1526:6a4d,Client=OWA;Action=ViaProxy,FALSE,1fe87f9e-7a06-4f34-872f-efb4be6fb916,0,0,S-1-5-21-3421515247-1784439087-2623626124-887996,c0f08483-4e52-46e0-899d-322f8d8f0310,S-1-5-21-3421515247-1784439087-2623626124-887996,gutierrez2@consolidatedmsgr.com,consolidatedmsgr.onmicrosoft.com,"LAB60XX8701MB913 (15.20.4200.000)
",f9a62fe7-59eb-467a-848b-b0f4588e5386,9fc57536-e8d3-4117-8537-fc27bc714352,V1AppActAs,Outlook-A logo for (44209b),LgAAAAAdhAMRqmYRzZvIAKoAL8RaDQBPFRB7aFbgTYJ0U+olHj1gAAGp533+AAAJ,LgAAAAAdhAMRqmYRzZvIAKoAL8RaDQBPFRB7aFbgTYJ0U+olHj1gAAGp533+AAAJ,<lee3@mn2pr06mb5981.namprd06.prod.outlook.com>,,LgAAAAB5LAfwTBU/RaiC9YJ7b37EAQBPFRB7aFbgTYJ0U+olHj1gAAAAAAEPAAAB,\Drafts,124923,Consolidatedmsgr,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gutierrez2@consolidatedmsgr.com,Send,2,6221db44-b1b2-4f77-8b47-77bff877410b,1fe87f9e-7a06-4f34-872f-efb4be6fb916,de7d7402-70c8-4e5e-8a00-fa48659038c2,2025-12-17T15:55:35,vhycqTMRBkmPJYl0ZEglAA,2025-12-17T16:27:14,93dcabdd-6bcd-46f9-88b6-87558c4f3da5,9fc57536-e8d3-4117-8537-fc27bc714352,Succeeded,100320034F35348A,0,1,Exchange,2600:1f18:5c9a:a468:8241:17f9:1526:6a4d,de7d7402-70c8-4e5e-8a00-fa48659038c2,Bearer,de7d7402-70c8-4e5e-8a00-fa48659038c2,2600:1f18:5c9a:a468:8241:17f9:1526:6a4d,Client=OWA;Action=ViaProxy,FALSE,1fe87f9e-7a06-4f34-872f-efb4be6fb916,0,0,S-1-5-21-3421515247-1784439087-2623626124-887996,c0f08483-4e52-46e0-899d-322f8d8f0310,S-1-5-21-3421515247-1784439087-2623626124-887996,gutierrez2@consolidatedmsgr.com,consolidatedmsgr.onmicrosoft.com,"LAB60XX8701MB913 (15.20.4200.000)
",f9a62fe7-59eb-467a-848b-b0f4588e5386,9fc57536-e8d3-4117-8537-fc27bc714352,V1AppActAs,Outlook-A logo for (44209b),LgAAAAAdhAMRqmYRzZvIAKoAL8RaDQBPFRB7aFbgTYJ0U+olHj1gAAGp53oMAAAJ,LgAAAAAdhAMRqmYRzZvIAKoAL8RaDQBPFRB7aFbgTYJ0U+olHj1gAAGp53oMAAAJ,<susan3@mn2pr06mb5981.namprd06.prod.outlook.com>,,LgAAAAB5LAfwTBU/RaiC9YJ7b37EAQBPFRB7aFbgTYJ0U+olHj1gAAAAAAEPAAAB,\Drafts,127569,Consolidatedmsgr,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
