"DateUTC","DateOnly","TimeOnly","User","Username","IPaddress","IPaddressFrequency","City","Region","Country","Status","SignInErrorCode","UserType","AuthRequirement","ConditionalAccess","TokenType","Application","ApplicationID","Resource","ResourceID","FailureReason","ClientApp","DeviceID","Browser","OS","UserAgent","Compliant","Managed","JoinType","Latency","MFAResult","MFAMethod","MFADetail","SignInIdentifier","SessionID","AuthenticationProtocol","UniqueToken","TransferMethod","ClientCredential","TokenProtectionSession","TokenProtectionStatusCode","CorrelationID","IP_Country_geolite2local","IP_Region_geolite2local","IP_City_geolite2local","IP_ISP_geolite2local","IP_Org_geolite2local","IP_Type_geolite2local","IP_Score_geolite2local","IP_ASN_geolite2local","IP_Range_geolite2local","IP_Country_ipapiis","IP_Region_ipapiis","IP_City_ipapiis","IP_ISP_ipapiis","IP_Org_ipapiis","IP_Type_ipapiis","IP_Score_ipapiis","IP_ASN_ipapiis","IP_Range_ipapiis","IP_Country_scamalytics","IP_Region_scamalytics","IP_City_scamalytics","IP_ISP_scamalytics","IP_Org_scamalytics","IP_Type_scamalytics","IP_Score_scamalytics","IP_ASN_scamalytics","IP_Range_scamalytics","IP_Country_findipnet","IP_Region_findipnet","IP_City_findipnet","IP_ISP_findipnet","IP_Org_findipnet","IP_Type_findipnet","IP_Score_findipnet","IP_ASN_findipnet","IP_Range_findipnet"
"2025-12-17T21:03:57Z","2025-12-17","21:03:57","Taylor2 Nicholas","bennett4@consolidatedmsgr.com","2601:603:1f7e:b9c0:25c4:cc03:654f:9d04","2","Stonebridge"," Lake District 2"," US","Interrupted","50072","member","Myers3 authentication","Not Applied","none","Microsoft Authentication Broker","29d9ed98-a469-4536-ade2-f981bc1d605e","","9e4d1eb5-a163-46dd-82a2-4faec12b4a6b","Due to a christina white made by your administrator, or because you moved to a new location, you must enroll in multi-factor authentication to access '{identifier}'.","Mobile Apps and Desktop clients","","Mobile Safari 18.2","Ios 18.6.2","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","FALSE","FALSE","","113","The user was presented options to provide rivera options so that they can do MFA.","","","bennett4@consolidatedmsgr.com","c1988785-1d9c-45f5-8ee5-fa50394eef8e","none","zFgWGmKSh0WmDaHVXVIkAA","none","none","unbound","1002","e7e95ddc-901e-4104-80c0-6fa498405add","US","Washington","Gig Harbor","""Comcast Cable Communications, LLC""","""Comcast Cable Communications, LLC""","","","AS7922","2601:601:513:370a::-2601:640:8000:c02f:ffff:ffff:ffff:ffff","US","Washington","Seattle","Comcast Cable Communications, LLC","Comcast Cable Communications, LLC","","0.0003 (Very Low)","7922","2601::/20","","","","","","","5","","","US","Washington, Pierce","Tacoma","Comcast Cable Communications, LLC","Comcast Cable Communications, LLC","residential","","",""
"2025-12-17T21:00:52Z","2025-12-17","21:00:52","Admin","admin@consolidatedmsgr.microsoftonline.com","71.90.27.18","10","Bridgeport"," Highland Region"," US","Success","","member","Myers3 authentication","Success","none","External Application 27","c44b4083-3bb0-49c1-b47d-974e53cbdf3c","Azure Joan4 Manager","27f79bd9-745a-4132-8401-c41915a23648","Other.","Browser","","Chrome 142.0.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.206 Safari/537.36","FALSE","FALSE","","65","MFA requirement satisfied by claim in the token","","","","9480d76b-350e-4e1b-845c-25f5152ceede","none","5VI014N3kEawNhpTQEojAA","none","none","unbound","1002","c34c99dc-8abf-40ec-804a-86645a513ab9","US","Wisconsin","Platteville","Charter Communications LLC","Charter Communications LLC","","","AS20115","71.89.238.208-71.91.59.255","US","Wisconsin","Fitchburg","Charter Communications LLC","Charter Communications LLC","","0.0004 (Very Low)","20115","71.90.16.0/20","","","","","","","9","","","US","Wisconsin, Dane","Madison","Charter Communications","Spectrum","business","","",""
"2025-12-17T21:00:42Z","2025-12-17","21:00:42","Admin","admin@consolidatedmsgr.microsoftonline.com","71.90.27.18","10","Bridgeport"," Highland Region"," US","Success","","member","Myers3 authentication","Success","none","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","Other.","Browser","","Chrome 142.0.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.206 Safari/537.36","FALSE","FALSE","","107","MFA requirement satisfied by claim in the token","","","","9480d76b-350e-4e1b-845c-25f5152ceede","none","t_1psZrBU0G10XiLNJ0kAA","none","none","unbound","1002","96c5e1d1-2d59-44e1-8c18-109640021343","US","Wisconsin","Platteville","Charter Communications LLC","Charter Communications LLC","","","AS20115","71.89.238.208-71.91.59.255","US","Wisconsin","Fitchburg","Charter Communications LLC","Charter Communications LLC","","0.0004 (Very Low)","20115","71.90.16.0/20","","","","","","","9","","","US","Wisconsin, Dane","Madison","Charter Communications","Spectrum","business","","",""
"2025-12-17T21:00:42Z","2025-12-17","21:00:42","Admin","admin@consolidatedmsgr.microsoftonline.com","71.90.27.18","10","Bridgeport"," Highland Region"," US","Success","","member","Myers3 authentication","Success","none","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","Other.","Browser","","Chrome 142.0.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.206 Safari/537.36","FALSE","FALSE","","95","MFA requirement skipped due to remembered device","","","admin@consolidatedmsgr.microsoftonline.com","9480d76b-350e-4e1b-845c-25f5152ceede","none","_GIHTlK2O0OARZ_lN4kaAA","none","none","unbound","1002","96c5e1d1-2d59-44e1-8c18-109640021343","US","Wisconsin","Platteville","Charter Communications LLC","Charter Communications LLC","","","AS20115","71.89.238.208-71.91.59.255","US","Wisconsin","Fitchburg","Charter Communications LLC","Charter Communications LLC","","0.0004 (Very Low)","20115","71.90.16.0/20","","","","","","","9","","","US","Wisconsin, Dane","Madison","Charter Communications","Spectrum","business","","",""
"2025-12-17T21:00:40Z","2025-12-17","21:00:40","Admin","admin@consolidatedmsgr.microsoftonline.com","71.90.27.18","10","Bridgeport"," Highland Region"," US","Interrupted","50140","member","Myers3 authentication","Success","none","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","This occurred due to 'Keep me signed in' interrupt when the user was signing in.","Browser","","Chrome 142.0.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.206 Safari/537.36","FALSE","FALSE","","79","This is an expected part of the login flow, where a user is asked if they want to remain signed into this browser to make further logins easier. For more details, see https://techcommunity.microsoft.com/t5/microsoft-entra/the-new-azure-ad-sign-in-and-keep-me-signed-in-experiences/td-p/128267","OATH ramirez2 code","'+X XXXXXXXX20","admin@consolidatedmsgr.microsoftonline.com","9480d76b-350e-4e1b-845c-25f5152ceede","none","4VQ9LRposUyANLFwfwrtAA","none","none","unbound","1002","96c5e1d1-2d59-44e1-8c18-109640021343","US","Wisconsin","Platteville","Charter Communications LLC","Charter Communications LLC","","","AS20115","71.89.238.208-71.91.59.255","US","Wisconsin","Fitchburg","Charter Communications LLC","Charter Communications LLC","","0.0004 (Very Low)","20115","71.90.16.0/20","","","","","","","9","","","US","Wisconsin, Dane","Madison","Charter Communications","Spectrum","business","","",""
"2025-12-17T21:00:02Z","2025-12-17","21:00:02","Taylor2 Nicholas","bennett4@consolidatedmsgr.com","2601:603:1f7e:e3b5:129a:d04e:d8b9:d4c5","26","Stonebridge"," Lake District 2"," US","Interrupted","50072","member","Myers3 authentication","Failure","none","External Application 12","e83c0c8a-c512-49c7-8b28-0dc82272c710","Bailey5 Stewart Joan Garcia","00000002-0000-0000-c000-000000000000","Due to a christina white made by your administrator, or because you moved to a new location, you must enroll in multi-factor authentication to access '{identifier}'.","Browser","f26b75bb-4389-4e85-84a7-3cc4b80076ae","Edge 142.0.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.206 Safari/537.36 Edg/142.0.0.206 Mitchell/5.1.9.115 (win)","FALSE","FALSE","Hybrid Azure AD joined","120","The user was presented options to provide rivera options so that they can do MFA.","","","bennett4@consolidatedmsgr.com","498d698d-326a-436e-85a2-cb772eac2d1e","none","OHDm3xgb3k-qiX_jX3khAA","none","none","unbound","1008","b5894dfa-921d-4933-8e31-6f49cf149367","US","Washington","Gig Harbor","""Comcast Cable Communications, LLC""","""Comcast Cable Communications, LLC""","","","AS7922","2601:601:513:370a::-2601:640:8000:c02f:ffff:ffff:ffff:ffff","US","Washington","Seattle","Comcast Cable Communications, LLC","Comcast Cable Communications, LLC","","0.0003 (Very Low)","7922","2601::/20","","","","","","","5","","","US","Washington, Pierce","Tacoma","Comcast Cable Communications, LLC","Comcast Cable Communications, LLC","residential","","",""
"2025-12-17T20:51:19Z","2025-12-17","20:51:19","Taylor2 Nicholas","bennett4@consolidatedmsgr.com","2601:603:1f7e:e3b5:129a:d04e:d8b9:d4c5","26","Stonebridge"," Lake District 2"," US","Failure","50126","member","Single-factor authentication","Not Applied","none","Microsoft Office","d3590ed6-52b3-4102-aeff-aad2292ab01c","Richardson2 365 Exchange Cruz2","00000002-0000-0ff1-ce00-000000000000","Error validating credentials due to invalid username or password.","Mobile Apps and Desktop clients","f26b75bb-4389-4e85-84a7-3cc4b80076ae","Edge 18.26200","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64; WebView/3.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.26200","FALSE","FALSE","Hybrid Azure AD joined","162","The user didn't enter the right credentials. ?It's expected to see some number of these errors in your logs due to users making mistakes.","","","bennett4@consolidatedmsgr.com","","none","9nKKvJcW1U2o3JQ6pS8pAA","none","none","unbound","","6a0dcdba-ab0c-4e75-80d1-58eae477fc5d","US","Washington","Gig Harbor","""Comcast Cable Communications, LLC""","""Comcast Cable Communications, LLC""","","","AS7922","2601:601:513:370a::-2601:640:8000:c02f:ffff:ffff:ffff:ffff","US","Washington","Seattle","Comcast Cable Communications, LLC","Comcast Cable Communications, LLC","","0.0003 (Very Low)","7922","2601::/20","","","","","","","5","","","US","Washington, Pierce","Tacoma","Comcast Cable Communications, LLC","Comcast Cable Communications, LLC","residential","","",""
"2025-12-17T20:50:46Z","2025-12-17","20:50:46","Taylor2 Nicholas","bennett4@consolidatedmsgr.com","2601:603:1f7e:e3b5:129a:d04e:d8b9:d4c5","26","Stonebridge"," Lake District 2"," US","Failure","50126","member","Single-factor authentication","Not Applied","none","Microsoft Office","d3590ed6-52b3-4102-aeff-aad2292ab01c","Richardson2 365 Exchange Cruz2","00000002-0000-0ff1-ce00-000000000000","Error validating credentials due to invalid username or password.","Mobile Apps and Desktop clients","f26b75bb-4389-4e85-84a7-3cc4b80076ae","Edge 18.26200","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64; WebView/3.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.26200","FALSE","FALSE","Hybrid Azure AD joined","206","The user didn't enter the right credentials. ?It's expected to see some number of these errors in your logs due to users making mistakes.","","","bennett4@consolidatedmsgr.com","","none","isyqKmEmLEmXlVJm5z0nAA","none","none","unbound","","6a0dcdba-ab0c-4e75-80d1-58eae477fc5d","US","Washington","Gig Harbor","""Comcast Cable Communications, LLC""","""Comcast Cable Communications, LLC""","","","AS7922","2601:601:513:370a::-2601:640:8000:c02f:ffff:ffff:ffff:ffff","US","Washington","Seattle","Comcast Cable Communications, LLC","Comcast Cable Communications, LLC","","0.0003 (Very Low)","7922","2601::/20","","","","","","","5","","","US","Washington, Pierce","Tacoma","Comcast Cable Communications, LLC","Comcast Cable Communications, LLC","residential","","",""
"2025-12-17T20:49:51Z","2025-12-17","20:49:51","Taylor2 Nicholas","bennett4@consolidatedmsgr.com","2601:603:1f7e:e3b5:129a:d04e:d8b9:d4c5","26","Stonebridge"," Lake District 2"," US","Failure","50126","member","Single-factor authentication","Not Applied","primaryRefreshToken","Windows Sign In","38aa3b87-a06d-4817-b275-7a316988d93b","Bailey5 Stewart Joan Garcia","00000002-0000-0000-c000-000000000000","Error validating credentials due to invalid username or password.","Mobile Apps and Desktop clients","f26b75bb-4389-4e85-84a7-3cc4b80076ae","","Windows","Windows-AzureAD-Authentication-Edwards2/1.0","FALSE","FALSE","Hybrid Azure AD joined","65","The user didn't enter the right credentials. ?It's expected to see some number of these errors in your logs due to users making mistakes.","","","","f4d24834-7ee7-4c4f-85d7-0cd63c411d66","none","R6gK8Cp0EUuN576jC8QpAA","none","none","unbound","","573793c3-dc61-4ba2-89a1-1c6ee90177fe","US","Washington","Gig Harbor","""Comcast Cable Communications, LLC""","""Comcast Cable Communications, LLC""","","","AS7922","2601:601:513:370a::-2601:640:8000:c02f:ffff:ffff:ffff:ffff","US","Washington","Seattle","Comcast Cable Communications, LLC","Comcast Cable Communications, LLC","","0.0003 (Very Low)","7922","2601::/20","","","","","","","5","","","US","Washington, Pierce","Tacoma","Comcast Cable Communications, LLC","Comcast Cable Communications, LLC","residential","","",""
"2025-12-17T20:49:50Z","2025-12-17","20:49:50","Taylor2 Nicholas","bennett4@consolidatedmsgr.com","2601:603:1f7e:e3b5:129a:d04e:d8b9:d4c5","26","Stonebridge"," Lake District 2"," US","Failure","50126","member","Single-factor authentication","Not Applied","primaryRefreshToken","Windows Sign In","38aa3b87-a06d-4817-b275-7a316988d93b","Bailey5 Stewart Joan Garcia","00000002-0000-0000-c000-000000000000","Error validating credentials due to invalid username or password.","Mobile Apps and Desktop clients","f26b75bb-4389-4e85-84a7-3cc4b80076ae","","Windows","Windows-AzureAD-Authentication-Edwards2/1.0","FALSE","FALSE","Hybrid Azure AD joined","55","The user didn't enter the right credentials. ?It's expected to see some number of these errors in your logs due to users making mistakes.","","","","f4d24834-7ee7-4c4f-85d7-0cd63c411d66","none","R6gK8Cp0EUuN576j5MMpAA","none","none","unbound","","573793c3-dc61-4ba2-89a1-1c6ee90177fe","US","Washington","Gig Harbor","""Comcast Cable Communications, LLC""","""Comcast Cable Communications, LLC""","","","AS7922","2601:601:513:370a::-2601:640:8000:c02f:ffff:ffff:ffff:ffff","US","Washington","Seattle","Comcast Cable Communications, LLC","Comcast Cable Communications, LLC","","0.0003 (Very Low)","7922","2601::/20","","","","","","","5","","","US","Washington, Pierce","Tacoma","Comcast Cable Communications, LLC","Comcast Cable Communications, LLC","residential","","",""
"2025-12-17T20:32:47Z","2025-12-17","20:32:47","Admin","admin@consolidatedmsgr.microsoftonline.com","2600:1702:56e5:ab49:d167:2a49:6cd8:6662","4","Cedarville 2"," Coastal Region 3"," US","Success","","member","Myers3 authentication","Success","none","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","Other.","Browser","","Firefox 145.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","FALSE","FALSE","","70","MFA requirement satisfied by claim in the token","","","","688c6428-9389-48a9-8ebc-1b7d57122448","none","B_1-LTHqSk-ptTwbG6kUAA","none","none","unbound","1002","c28bf409-6fc0-43c0-8050-03dca74a59d1","US","Texas","Prosper","""AT&T Enterprises, LLC""","""AT&T Enterprises, LLC""","","","AS7018","2600:1702:56e4:7411::-2600:1702:56e7:30ff:ffff:ffff:ffff:ffff","US","Texas","Prosper","AT&T Enterprises, LLC","AT&T Enterprises, LLC","","0.0001 (Very Low)","7018","2600:1700::/28","","","","","","","3","","","US","Texas, Collin","Prosper","AT&T Enterprises, LLC","AT&T Services, Inc","business","","",""
"2025-12-17T20:32:47Z","2025-12-17","20:32:47","Admin","admin@consolidatedmsgr.microsoftonline.com","2600:1702:56e5:ab49:d167:2a49:6cd8:6662","4","Cedarville 2"," Coastal Region 3"," US","Success","","member","Myers3 authentication","Success","none","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","Other.","Browser","","Firefox 145.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","FALSE","FALSE","","111","MFA requirement satisfied by claim in the token","","","","688c6428-9389-48a9-8ebc-1b7d57122448","none","vrlvmCe8IkuZH-Tf6K8iAA","none","none","unbound","1002","12c01a49-df03-4002-80a7-9fd63297b163","US","Texas","Prosper","""AT&T Enterprises, LLC""","""AT&T Enterprises, LLC""","","","AS7018","2600:1702:56e4:7411::-2600:1702:56e7:30ff:ffff:ffff:ffff:ffff","US","Texas","Prosper","AT&T Enterprises, LLC","AT&T Enterprises, LLC","","0.0001 (Very Low)","7018","2600:1700::/28","","","","","","","3","","","US","Texas, Collin","Prosper","AT&T Enterprises, LLC","AT&T Services, Inc","business","","",""
"2025-12-17T20:32:46Z","2025-12-17","20:32:46","Admin","admin@consolidatedmsgr.microsoftonline.com","2600:1702:56e5:ab49:d167:2a49:6cd8:6662","4","Cedarville 2"," Coastal Region 3"," US","Success","","member","Myers3 authentication","Success","none","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","Other.","Browser","","Firefox 145.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","FALSE","FALSE","","91","MFA requirement satisfied by claim in the token","","","admin@consolidatedmsgr.microsoftonline.com","688c6428-9389-48a9-8ebc-1b7d57122448","none","IEqTtE43K0Cb3D6ftKskAA","none","none","unbound","1002","9d188fff-c6f2-47ff-831f-1d42dd18bf78","US","Texas","Prosper","""AT&T Enterprises, LLC""","""AT&T Enterprises, LLC""","","","AS7018","2600:1702:56e4:7411::-2600:1702:56e7:30ff:ffff:ffff:ffff:ffff","US","Texas","Prosper","AT&T Enterprises, LLC","AT&T Enterprises, LLC","","0.0001 (Very Low)","7018","2600:1700::/28","","","","","","","3","","","US","Texas, Collin","Prosper","AT&T Enterprises, LLC","AT&T Services, Inc","business","","",""
"2025-12-17T20:32:44Z","2025-12-17","20:32:44","Admin","admin@consolidatedmsgr.microsoftonline.com","2600:1702:56e5:ab49:d167:2a49:6cd8:6662","4","Cedarville 2"," Coastal Region 3"," US","Interrupted","50140","member","Myers3 authentication","Success","none","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","This occurred due to 'Keep me signed in' interrupt when the user was signing in.","Browser","","Firefox 145.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","FALSE","FALSE","","72","This is an expected part of the login flow, where a user is asked if they want to remain signed into this browser to make further logins easier. For more details, see https://techcommunity.microsoft.com/t5/microsoft-entra/the-new-azure-ad-sign-in-and-keep-me-signed-in-experiences/td-p/128267","OATH ramirez2 code","'+X XXXXXXXX20","admin@consolidatedmsgr.microsoftonline.com","688c6428-9389-48a9-8ebc-1b7d57122448","none","kd3z6kD_i028DLL2VtwGAA","none","none","unbound","1002","9d188fff-c6f2-47ff-831f-1d42dd18bf78","US","Texas","Prosper","""AT&T Enterprises, LLC""","""AT&T Enterprises, LLC""","","","AS7018","2600:1702:56e4:7411::-2600:1702:56e7:30ff:ffff:ffff:ffff:ffff","US","Texas","Prosper","AT&T Enterprises, LLC","AT&T Enterprises, LLC","","0.0001 (Very Low)","7018","2600:1700::/28","","","","","","","3","","","US","Texas, Collin","Prosper","AT&T Enterprises, LLC","AT&T Services, Inc","business","","",""
"2025-12-17T20:26:13Z","2025-12-17","20:26:13","Taylor2 Nicholas","bennett4@consolidatedmsgr.com","2601:603:1f7e:e3b5:129a:d04e:d8b9:d4c5","26","Stonebridge"," Lake District 2"," US","Failure","50126","member","Single-factor authentication","Not Applied","none","Microsoft Office","d3590ed6-52b3-4102-aeff-aad2292ab01c","Richardson2 365 Exchange Cruz2","00000002-0000-0ff1-ce00-000000000000","Error validating credentials due to invalid username or password.","Mobile Apps and Desktop clients","f26b75bb-4389-4e85-84a7-3cc4b80076ae","Edge 18.26200","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64; WebView/3.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.26200","FALSE","FALSE","Hybrid Azure AD joined","166","The user didn't enter the right credentials. ?It's expected to see some number of these errors in your logs due to users making mistakes.","","","bennett4@consolidatedmsgr.com","","none","sWrPYXDtCkGNnVzcHYoUAA","none","none","unbound","","6a0dcdba-ab0c-4e75-80d1-58eae477fc5d","US","Washington","Gig Harbor","""Comcast Cable Communications, LLC""","""Comcast Cable Communications, LLC""","","","AS7922","2601:601:513:370a::-2601:640:8000:c02f:ffff:ffff:ffff:ffff","US","Washington","Seattle","Comcast Cable Communications, LLC","Comcast Cable Communications, LLC","","0.0003 (Very Low)","7922","2601::/20","","","","","","","5","","","US","Washington, Pierce","Tacoma","Comcast Cable Communications, LLC","Comcast Cable Communications, LLC","residential","","",""
"2025-12-17T20:26:05Z","2025-12-17","20:26:05","Taylor2 Nicholas","bennett4@consolidatedmsgr.com","2601:603:1f7e:e3b5:129a:d04e:d8b9:d4c5","26","Stonebridge"," Lake District 2"," US","Failure","50126","member","Single-factor authentication","Not Applied","primaryRefreshToken","Windows Sign In","38aa3b87-a06d-4817-b275-7a316988d93b","Bailey5 Stewart Joan Garcia","00000002-0000-0000-c000-000000000000","Error validating credentials due to invalid username or password.","Mobile Apps and Desktop clients","f26b75bb-4389-4e85-84a7-3cc4b80076ae","","Windows","Windows-AzureAD-Authentication-Edwards2/1.0","FALSE","FALSE","Hybrid Azure AD joined","66","The user didn't enter the right credentials. ?It's expected to see some number of these errors in your logs due to users making mistakes.","","","","f4d24834-7ee7-4c4f-85d7-0cd63c411d66","none","S_7h6clVVkq_DJ46P-8eAA","none","none","unbound","","c05668bc-4a03-4f9a-8abb-a6181845323c","US","Washington","Gig Harbor","""Comcast Cable Communications, LLC""","""Comcast Cable Communications, LLC""","","","AS7922","2601:601:513:370a::-2601:640:8000:c02f:ffff:ffff:ffff:ffff","US","Washington","Seattle","Comcast Cable Communications, LLC","Comcast Cable Communications, LLC","","0.0003 (Very Low)","7922","2601::/20","","","","","","","5","","","US","Washington, Pierce","Tacoma","Comcast Cable Communications, LLC","Comcast Cable Communications, LLC","residential","","",""
"2025-12-17T20:26:04Z","2025-12-17","20:26:04","Taylor2 Nicholas","bennett4@consolidatedmsgr.com","2601:603:1f7e:e3b5:129a:d04e:d8b9:d4c5","26","Stonebridge"," Lake District 2"," US","Failure","50126","member","Single-factor authentication","Not Applied","primaryRefreshToken","Windows Sign In","38aa3b87-a06d-4817-b275-7a316988d93b","Bailey5 Stewart Joan Garcia","00000002-0000-0000-c000-000000000000","Error validating credentials due to invalid username or password.","Mobile Apps and Desktop clients","f26b75bb-4389-4e85-84a7-3cc4b80076ae","","Windows","Windows-AzureAD-Authentication-Edwards2/1.0","FALSE","FALSE","Hybrid Azure AD joined","63","The user didn't enter the right credentials. ?It's expected to see some number of these errors in your logs due to users making mistakes.","","","","f4d24834-7ee7-4c4f-85d7-0cd63c411d66","none","4sYJQMGSAU6W-JXwIrgmAA","none","none","unbound","","c05668bc-4a03-4f9a-8abb-a6181845323c","US","Washington","Gig Harbor","""Comcast Cable Communications, LLC""","""Comcast Cable Communications, LLC""","","","AS7922","2601:601:513:370a::-2601:640:8000:c02f:ffff:ffff:ffff:ffff","US","Washington","Seattle","Comcast Cable Communications, LLC","Comcast Cable Communications, LLC","","0.0003 (Very Low)","7922","2601::/20","","","","","","","5","","","US","Washington, Pierce","Tacoma","Comcast Cable Communications, LLC","Comcast Cable Communications, LLC","residential","","",""
"2025-12-17T20:24:50Z","2025-12-17","20:24:50","Ortiz Roberts4","aaron@consolidatedmsgr.com","70.97.229.236","13","Millbrook"," Valley District"," US","Failure","50057","member","Single-factor authentication","Not Applied","none","Windows Sign In","38aa3b87-a06d-4817-b275-7a316988d93b","Bailey5 Stewart Joan Garcia","00000002-0000-0000-c000-000000000000","The user account is disabled.","Mobile Apps and Desktop clients","b6e471b4-830e-4a6a-84ce-40335fe968b1","","Windows","Windows-AzureAD-Authentication-Edwards2/1.0","FALSE","FALSE","Hybrid Azure AD joined","57","https://learn.microsoft.com/troubleshoot/azure/entra/entra-id/app-ronald2/error-code-aadsts50057-user-account-is-disabled","","","","","none","BNgEMOSZ2ESFGTwFX18rAA","none","none","unbound","","f3d31ac8-75bb-44bf-8da5-d67850007bd1","US","Minnesota","Prior Lake","Nuvera","Nuvera","","","AS23465","70.97.209.87-70.97.236.165","US","Minnesota","Prior Lake","Nuvera","Nuvera","","0.0003 (Very Low)","23465","70.97.192.0/18","","","","","","","7","","","US","Minnesota, Scott","Shakopee","Nuvera","Nuvera","business","","",""
"2025-12-17T20:24:42Z","2025-12-17","20:24:42","Admin","admin@consolidatedmsgr.microsoftonline.com","2600:1700:e420:d579:f272:19c:35c6:e87","35","Orchard"," Coastal Region 1"," US","Success","","member","Myers3 authentication","Success","none","External Application 27","c44b4083-3bb0-49c1-b47d-974e53cbdf3c","Azure Joan4 Manager","27f79bd9-745a-4132-8401-c41915a23648","Other.","Browser","","Chrome 142.0.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.206 Safari/537.36","FALSE","FALSE","","205","MFA requirement satisfied by claim in the token","","","","9e88072f-5a90-4a09-84d5-f28be0c74e22","none","NorGL373mk6ZMTK_v5oXAA","none","none","unbound","1002","b07d620a-9c1f-46f6-8bd1-5ee5bc260e80","US","Georgia","Valdosta","""AT&T Enterprises, LLC""","""AT&T Enterprises, LLC""","","","AS7018","2600:1700:e240:5151::-2600:1700:e530:d70f:ffff:ffff:ffff:ffff","US","Georgia","Valdosta","AT&T Enterprises, LLC","AT&T Enterprises, LLC","","0.0001 (Very Low)","7018","2600:1700::/28","","","","","","","5","","","US","Georgia, Lowndes","Remerton","AT&T Enterprises, LLC","AT&T Internet Services","business","","",""
