"UserId","Operation","Recordtypes","CreationTime","Id","OrganizationId","ResultStatus","UserKey","UserType","Version","Workload","ClientIP","ObjectId","AzureActiveDirectoryEventType","ExtendedProperties.1.Name","ExtendedProperties.1.Value","ExtendedProperties.2.Name","ExtendedProperties.2.Value","ExtendedProperties.3.Name","ExtendedProperties.3.Value","ModifiedProperties","Actor.1.ID","Actor.1.Type","Actor.2.ID","Actor.2.Type","ActorContextId","ActorIpAddress","InterSystemsId","IntraSystemId","SupportTicketId","Target.1.ID","Target.1.Type","TargetContextId","ApplicationId","DeviceProperties.1.Name","DeviceProperties.1.Value","DeviceProperties.2.Name","DeviceProperties.2.Value","DeviceProperties.3.Name","DeviceProperties.3.Value","ErrorNumber","ExtendedProperties.4.Name","ExtendedProperties.4.Value","ExtendedProperties.5.Name","ExtendedProperties.5.Value","DeviceProperties.4.Name","DeviceProperties.4.Value","DeviceProperties.5.Name","DeviceProperties.5.Value","DeviceProperties.6.Name","DeviceProperties.6.Value","LogonError","IP_Country_geolite2local","IP_Region_geolite2local","IP_City_geolite2local","IP_ISP_geolite2local","IP_Org_geolite2local","IP_Type_geolite2local","IP_Score_geolite2local","IP_ASN_geolite2local","IP_Range_geolite2local","IP_Country_ipapiis","IP_Region_ipapiis","IP_City_ipapiis","IP_ISP_ipapiis","IP_Org_ipapiis","IP_Type_ipapiis","IP_Score_ipapiis","IP_ASN_ipapiis","IP_Range_ipapiis","IP_Country_scamalytics","IP_Region_scamalytics","IP_City_scamalytics","IP_ISP_scamalytics","IP_Org_scamalytics","IP_Type_scamalytics","IP_Score_scamalytics","IP_ASN_scamalytics","IP_Range_scamalytics","IP_Country_findipnet","IP_Region_findipnet","IP_City_findipnet","IP_ISP_findipnet","IP_Org_findipnet","IP_Type_findipnet","IP_Score_findipnet","IP_ASN_findipnet","IP_Range_findipnet"
"administrator@proseware.com","UserLoggedIn","15","2025-11-30T16:08:47","a2137246-ab0b-41b8-8aef-c0f7da341b07","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","Success","50418c34-c899-46f5-8c24-34c3341ee5d4","0","1","AzureActiveDirectory","47.152.79.2","00000003-0000-0000-c000-000000000000","1","ResultStatusDetail","Redirect","UserAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.176 Safari/537.36 Edg/141.0.0.176","RequestType","OAuth2:Authorize","","50418c34-c899-46f5-8c24-34c3341ee5d4","0","administrator@proseware.com","5","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","47.152.79.2","ff2a931e-99ca-4f48-80ea-ef543e1c9a7c","a2137246-ab0b-41b8-8aef-c0f7da341b07","","00000003-0000-0000-c000-000000000000","0","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","430bffc9-eea5-48e5-89a5-e1a0e090a969","OS","Windows10","BrowserType","Edge","SessionId","1b0d2d7e-4753-401f-8681-0f534964f022","0","","","","","","","","","","","","US","California","Redlands","""Frontier Communications of America, Inc.""","""Frontier Communications of America, Inc.""","","","AS5650","47.152.60.194-47.152.91.108","US","California","San Bernardino","Frontier Communications of America, Inc.","Frontier Communications Corporation","","0.0001 (Very Low)","5650","47.152.0.0/14","","","","","","","","","","US","California, San Bernardino","Mentone","Frontier Communications Solutions","FTR3 FIOS-D Mentone CA","residential","","",""
"administrator@proseware.com","UserLoggedIn","15","2025-11-30T16:08:47","03a84e59-33a9-4302-8def-088440ac838b","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","Success","50418c34-c899-46f5-8c24-34c3341ee5d4","0","1","AzureActiveDirectory","47.152.79.2","979ce1a4-d3ea-47a5-8372-b49792425898","1","ResultStatusDetail","Redirect","UserAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.176 Safari/537.36 Edg/141.0.0.176","RequestType","OAuth2:Authorize","","50418c34-c899-46f5-8c24-34c3341ee5d4","0","administrator@proseware.com","5","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","47.152.79.2","7bb47c68-713a-45ee-8227-7858876c8c53","03a84e59-33a9-4302-8def-088440ac838b","","979ce1a4-d3ea-47a5-8372-b49792425898","0","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","430bffc9-eea5-48e5-89a5-e1a0e090a969","OS","Windows10","BrowserType","Edge","SessionId","1b0d2d7e-4753-401f-8681-0f534964f022","0","","","","","","","","","","","","US","California","Redlands","""Frontier Communications of America, Inc.""","""Frontier Communications of America, Inc.""","","","AS5650","47.152.60.194-47.152.91.108","US","California","San Bernardino","Frontier Communications of America, Inc.","Frontier Communications Corporation","","0.0001 (Very Low)","5650","47.152.0.0/14","","","","","","","","","","US","California, San Bernardino","Mentone","Frontier Communications Solutions","FTR3 FIOS-D Mentone CA","residential","","",""
"administrator@proseware.com","UserLoggedIn","15","2025-11-30T16:08:47","0c327b87-6b45-4751-84a1-217b3fa70f3b","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","Success","50418c34-c899-46f5-8c24-34c3341ee5d4","0","1","AzureActiveDirectory","47.152.79.2","979ce1a4-d3ea-47a5-8372-b49792425898","1","ResultStatusDetail","Redirect","UserAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.176 Safari/537.36 Edg/141.0.0.176","RequestType","OAuth2:Authorize","","50418c34-c899-46f5-8c24-34c3341ee5d4","0","administrator@proseware.com","5","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","47.152.79.2","bc1f9c2f-2051-47a0-86c4-2a93bf3bc838","0c327b87-6b45-4751-84a1-217b3fa70f3b","","979ce1a4-d3ea-47a5-8372-b49792425898","0","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","430bffc9-eea5-48e5-89a5-e1a0e090a969","OS","Windows10","BrowserType","Edge","SessionId","1b0d2d7e-4753-401f-8681-0f534964f022","0","","","","","","","","","","","","US","California","Redlands","""Frontier Communications of America, Inc.""","""Frontier Communications of America, Inc.""","","","AS5650","47.152.60.194-47.152.91.108","US","California","San Bernardino","Frontier Communications of America, Inc.","Frontier Communications Corporation","","0.0001 (Very Low)","5650","47.152.0.0/14","","","","","","","","","","US","California, San Bernardino","Mentone","Frontier Communications Solutions","FTR3 FIOS-D Mentone CA","residential","","",""
"administrator@proseware.com","UserLoggedIn","15","2025-11-30T16:08:47","b4822648-c8a5-436c-852b-8e5c36e6d046","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","Success","50418c34-c899-46f5-8c24-34c3341ee5d4","0","1","AzureActiveDirectory","47.152.79.2","00000003-0000-0000-c000-000000000000","1","ResultStatusDetail","Redirect","UserAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.176 Safari/537.36 Edg/141.0.0.176","RequestType","OAuth2:Authorize","","50418c34-c899-46f5-8c24-34c3341ee5d4","0","administrator@proseware.com","5","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","47.152.79.2","fc303bda-8bfb-47d7-8204-ee751115378d","b4822648-c8a5-436c-852b-8e5c36e6d046","","00000003-0000-0000-c000-000000000000","0","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","430bffc9-eea5-48e5-89a5-e1a0e090a969","OS","Windows10","BrowserType","Edge","SessionId","1b0d2d7e-4753-401f-8681-0f534964f022","0","","","","","","","","","","","","US","California","Redlands","""Frontier Communications of America, Inc.""","""Frontier Communications of America, Inc.""","","","AS5650","47.152.60.194-47.152.91.108","US","California","San Bernardino","Frontier Communications of America, Inc.","Frontier Communications Corporation","","0.0001 (Very Low)","5650","47.152.0.0/14","","","","","","","","","","US","California, San Bernardino","Mentone","Frontier Communications Solutions","FTR3 FIOS-D Mentone CA","residential","","",""
"administrator@proseware.com","UserLoggedIn","15","2025-11-30T16:08:15","2438d356-dbd2-423a-85c6-2fb9031943b2","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","Success","50418c34-c899-46f5-8c24-34c3341ee5d4","0","1","AzureActiveDirectory","47.152.79.2","00000003-0000-0000-c000-000000000000","1","ResultStatusDetail","Success","UserAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.176 Safari/537.36 Edg/141.0.0.176 OS/10.0.26200","RequestType","Login:reprocess","","50418c34-c899-46f5-8c24-34c3341ee5d4","0","administrator@proseware.com","5","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","47.152.79.2","f9e4fa80-126b-4c93-8fa7-0c52a35a5c0e","2438d356-dbd2-423a-85c6-2fb9031943b2","","00000003-0000-0000-c000-000000000000","0","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","a5c99414-2db9-40a7-8e31-af64dc1ad203","OS","Windows10","BrowserType","Edge","SessionId","1b0d2d7e-4753-401f-8681-0f534964f022","0","","","","","","","","","","","","US","California","Redlands","""Frontier Communications of America, Inc.""","""Frontier Communications of America, Inc.""","","","AS5650","47.152.60.194-47.152.91.108","US","California","San Bernardino","Frontier Communications of America, Inc.","Frontier Communications Corporation","","0.0001 (Very Low)","5650","47.152.0.0/14","","","","","","","","","","US","California, San Bernardino","Mentone","Frontier Communications Solutions","FTR3 FIOS-D Mentone CA","residential","","",""
"administrator@proseware.com","UserLoggedIn","15","2025-11-30T16:08:02","25e0ddfd-a575-4545-86d1-fd02c6829c31","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","Success","50418c34-c899-46f5-8c24-34c3341ee5d4","0","1","AzureActiveDirectory","47.152.79.2","00000002-0000-0000-c000-000000000000","1","ResultStatusDetail","Success","UserAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.176 Safari/537.36 Edg/141.0.0.176 OS/10.0.26200","RequestType","OAuth2:Authorize","","50418c34-c899-46f5-8c24-34c3341ee5d4","0","administrator@proseware.com","5","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","47.152.79.2","51866416-5dd9-4f11-87df-f2d7adedc67a","25e0ddfd-a575-4545-86d1-fd02c6829c31","","00000002-0000-0000-c000-000000000000","0","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","00000006-0000-0ff1-ce00-000000000000","OS","Windows10","BrowserType","Edge","SessionId","1b0d2d7e-4753-401f-8681-0f534964f022","0","","","","","","","","","","","","US","California","Redlands","""Frontier Communications of America, Inc.""","""Frontier Communications of America, Inc.""","","","AS5650","47.152.60.194-47.152.91.108","US","California","San Bernardino","Frontier Communications of America, Inc.","Frontier Communications Corporation","","0.0001 (Very Low)","5650","47.152.0.0/14","","","","","","","","","","US","California, San Bernardino","Mentone","Frontier Communications Solutions","FTR3 FIOS-D Mentone CA","residential","","",""
"administrator@proseware.com","UserLoggedIn","15","2025-11-30T16:07:57","505c6b9e-3830-4bfa-8aeb-208c138e38a1","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","Success","50418c34-c899-46f5-8c24-34c3341ee5d4","0","1","AzureActiveDirectory","47.152.79.2","a67c7ab8-8500-4c92-8dc2-c2eb88761e1b","1","ResultStatusDetail","Success","UserAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.176 Safari/537.36 Edg/141.0.0.176 OS/10.0.26200","RequestType","OAuth2:Authorize","","50418c34-c899-46f5-8c24-34c3341ee5d4","0","administrator@proseware.com","5","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","47.152.79.2","4505c967-99e1-4ab4-86e2-9d4250a0f222","505c6b9e-3830-4bfa-8aeb-208c138e38a1","","a67c7ab8-8500-4c92-8dc2-c2eb88761e1b","0","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","c44b4083-3bb0-49c1-b47d-974e53cbdf3c","OS","Windows10","BrowserType","Edge","SessionId","1b0d2d7e-4753-401f-8681-0f534964f022","0","","","","","","","","","","","","US","California","Redlands","""Frontier Communications of America, Inc.""","""Frontier Communications of America, Inc.""","","","AS5650","47.152.60.194-47.152.91.108","US","California","San Bernardino","Frontier Communications of America, Inc.","Frontier Communications Corporation","","0.0001 (Very Low)","5650","47.152.0.0/14","","","","","","","","","","US","California, San Bernardino","Mentone","Frontier Communications Solutions","FTR3 FIOS-D Mentone CA","residential","","",""
"administrator@proseware.com","UserLoggedIn","15","2025-11-30T16:07:52","4df4a7c9-d61a-4ae5-8a1b-47496ae15080","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","Success","50418c34-c899-46f5-8c24-34c3341ee5d4","0","1","AzureActiveDirectory","47.152.79.2","a67c7ab8-8500-4c92-8dc2-c2eb88761e1b","1","ResultStatusDetail","Success","UserAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.176 Safari/537.36 Edg/141.0.0.176 OS/10.0.26200","RequestType","Kmsi:kmsi","","50418c34-c899-46f5-8c24-34c3341ee5d4","0","administrator@proseware.com","5","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","47.152.79.2","4505c967-99e1-4ab4-86e2-9d4250a0f222","4df4a7c9-d61a-4ae5-8a1b-47496ae15080","","a67c7ab8-8500-4c92-8dc2-c2eb88761e1b","0","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","c44b4083-3bb0-49c1-b47d-974e53cbdf3c","OS","Windows10","BrowserType","Edge","SessionId","1b0d2d7e-4753-401f-8681-0f534964f022","0","","","","","","","","","","","","US","California","Redlands","""Frontier Communications of America, Inc.""","""Frontier Communications of America, Inc.""","","","AS5650","47.152.60.194-47.152.91.108","US","California","San Bernardino","Frontier Communications of America, Inc.","Frontier Communications Corporation","","0.0001 (Very Low)","5650","47.152.0.0/14","","","","","","","","","","US","California, San Bernardino","Mentone","Frontier Communications Solutions","FTR3 FIOS-D Mentone CA","residential","","",""
"mark@proseware.com","UserLoginFailed","15","2025-11-30T16:07:50","0rodriguez69d0-8190-4d44-80e0-baabdbed903f","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","Success","654e1dfa-d976-4d64-897c-b9bb3ede9321","0","1","AzureActiveDirectory","128.32.112.24","00000002-0000-0ff1-ce00-000000000000","1","ResultStatusDetail","Success","UserAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.176 Safari/537.36 Edg/141.0.0.176 OS/10.0.19045","RequestType","OAuth2:Authorize","","654e1dfa-d976-4d64-897c-b9bb3ede9321","0","mark@proseware.com","5","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","128.32.112.24","90ca9890-7146-45a4-8285-2b41e4b24872","0rodriguez69d0-8190-4d44-80e0-baabdbed903f","","00000002-0000-0ff1-ce00-000000000000","0","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","89a3c347-cde1-43f5-8699-daa820092d58","Id","6cdc9ccd-e38d-4c45-8837-fdbeb66f35c6","DisplayName","DESKTOP-D1SG6X5","OS","Windows10","50057","","","","","BrowserType","Edge","TrustType","0","SessionId","83c043b9-3f33-4123-8782-a6fc09849152","UserDisabled","US","California","Berkeley","University of California, Berkeley","University of California, Berkeley","","","AS25","128.32.0.0/16","US","California","Berkeley","University of California, Berkeley","UC Berkeley","","0.0003 (Very Low)","25","128.32.0.0/16","","","","","","","0","","","US","California","Berkeley","University of California, Berkeley","UC Berkeley","education","","25","128.32.0.0/16"
"Not Available","UserLoggedIn","15","2025-11-30T16:07:49","6bba37b9-af7b-476b-8be4-7866c3cdebfc","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","Success","50418c34-c899-46f5-8c24-34c3341ee5d4","4","1","AzureActiveDirectory","47.152.79.2","a67c7ab8-8500-4c92-8dc2-c2eb88761e1b","1","ResultStatusDetail","Success","UserAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.176 Safari/537.36 Edg/141.0.0.176 OS/10.0.26200","RequestType","SAS:EndAuth","","50418c34-c899-46f5-8c24-34c3341ee5d4","0","","","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","47.152.79.2","4505c967-99e1-4ab4-86e2-9d4250a0f222","6bba37b9-af7b-476b-8be4-7866c3cdebfc","","a67c7ab8-8500-4c92-8dc2-c2eb88761e1b","0","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","c44b4083-3bb0-49c1-b47d-974e53cbdf3c","OS","Windows","BrowserType","Edge","","","0","","","","","","","","","","","","US","California","Redlands","""Frontier Communications of America, Inc.""","""Frontier Communications of America, Inc.""","","","AS5650","47.152.60.194-47.152.91.108","US","California","San Bernardino","Frontier Communications of America, Inc.","Frontier Communications Corporation","","0.0001 (Very Low)","5650","47.152.0.0/14","","","","","","","","","","US","California, San Bernardino","Mentone","Frontier Communications Solutions","FTR3 FIOS-D Mentone CA","residential","","",""
"administrator@proseware.com","UserLoggedIn","15","2025-11-30T16:07:49","c9287dd9-122a-4f48-8ffa-f6c5fcaa1fc3","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","Success","50418c34-c899-46f5-8c24-34c3341ee5d4","0","1","AzureActiveDirectory","47.152.79.2","a67c7ab8-8500-4c92-8dc2-c2eb88761e1b","1","ResultStatusDetail","Success","KeepMeSignedIn","true","UserAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.176 Safari/537.36 Edg/141.0.0.176 OS/10.0.26200","","50418c34-c899-46f5-8c24-34c3341ee5d4","0","administrator@proseware.com","5","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","47.152.79.2","4505c967-99e1-4ab4-86e2-9d4250a0f222","c9287dd9-122a-4f48-8ffa-f6c5fcaa1fc3","","a67c7ab8-8500-4c92-8dc2-c2eb88761e1b","0","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","c44b4083-3bb0-49c1-b47d-974e53cbdf3c","OS","Windows10","BrowserType","Edge","SessionId","1b0d2d7e-4753-401f-8681-0f534964f022","50140","RequestType","SAS:ProcessAuth","","","","","","","","","","US","California","Redlands","""Frontier Communications of America, Inc.""","""Frontier Communications of America, Inc.""","","","AS5650","47.152.60.194-47.152.91.108","US","California","San Bernardino","Frontier Communications of America, Inc.","Frontier Communications Corporation","","0.0001 (Very Low)","5650","47.152.0.0/14","","","","","","","","","","US","California, San Bernardino","Mentone","Frontier Communications Solutions","FTR3 FIOS-D Mentone CA","residential","","",""
"Not Available","UserLoggedIn","15","2025-11-30T16:07:44","31baf6cb-528d-4a75-8129-84cc109bfb39","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","Success","50418c34-c899-46f5-8c24-34c3341ee5d4","4","1","AzureActiveDirectory","47.152.79.2","a67c7ab8-8500-4c92-8dc2-c2eb88761e1b","1","ResultStatusDetail","Success","UserAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.176 Safari/537.36 Edg/141.0.0.176 OS/10.0.26200","RequestType","SAS:BeginAuth","","50418c34-c899-46f5-8c24-34c3341ee5d4","0","","","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","47.152.79.2","4505c967-99e1-4ab4-86e2-9d4250a0f222","31baf6cb-528d-4a75-8129-84cc109bfb39","","a67c7ab8-8500-4c92-8dc2-c2eb88761e1b","0","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","c44b4083-3bb0-49c1-b47d-974e53cbdf3c","OS","Windows","BrowserType","Edge","","","0","","","","","","","","","","","","US","California","Redlands","""Frontier Communications of America, Inc.""","""Frontier Communications of America, Inc.""","","","AS5650","47.152.60.194-47.152.91.108","US","California","San Bernardino","Frontier Communications of America, Inc.","Frontier Communications Corporation","","0.0001 (Very Low)","5650","47.152.0.0/14","","","","","","","","","","US","California, San Bernardino","Mentone","Frontier Communications Solutions","FTR3 FIOS-D Mentone CA","residential","","",""
"administrator@proseware.com","UserLoginFailed","15","2025-11-30T16:07:43","df16b4bd-e80b-4123-848b-b1a8a66842ea","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","Success","50418c34-c899-46f5-8c24-34c3341ee5d4","0","1","AzureActiveDirectory","47.152.79.2","a67c7ab8-8500-4c92-8dc2-c2eb88761e1b","1","ResultStatusDetail","Success","UserAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.176 Safari/537.36 Edg/141.0.0.176 OS/10.0.26200","UserAuthenticationMethod","1","","50418c34-c899-46f5-8c24-34c3341ee5d4","0","administrator@proseware.com","5","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","47.152.79.2","4505c967-99e1-4ab4-86e2-9d4250a0f222","df16b4bd-e80b-4123-848b-b1a8a66842ea","","a67c7ab8-8500-4c92-8dc2-c2eb88761e1b","0","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","c44b4083-3bb0-49c1-b47d-974e53cbdf3c","OS","Windows10","BrowserType","Edge","SessionId","1b0d2d7e-4753-401f-8681-0f534964f022","50074","RequestType","Login:login","","","","","","","","","UserStrongAuthClientAuthNRequiredInterrupt","US","California","Redlands","""Frontier Communications of America, Inc.""","""Frontier Communications of America, Inc.""","","","AS5650","47.152.60.194-47.152.91.108","US","California","San Bernardino","Frontier Communications of America, Inc.","Frontier Communications Corporation","","0.0001 (Very Low)","5650","47.152.0.0/14","","","","","","","","","","US","California, San Bernardino","Mentone","Frontier Communications Solutions","FTR3 FIOS-D Mentone CA","residential","","",""
"administrator@proseware.com","UserLoggedIn","15","2025-11-30T16:01:08","b5dbad6d-74dc-4408-8da8-4d5044cb3d7d","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","Success","50418c34-c899-46f5-8c24-34c3341ee5d4","0","1","AzureActiveDirectory","2600:1700:e420:e82c:b7dd:8261:c12a:4ebc","00000003-0000-0000-c000-000000000000","1","ResultStatusDetail","Success","UserAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.176 Safari/537.36","RequestType","OAuth2:Authorize","","50418c34-c899-46f5-8c24-34c3341ee5d4","0","administrator@proseware.com","5","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","2600:1700:e420:e82c:b7dd:8261:c12a:4ebc","2b2aedd8-1dbf-4b7f-8cac-20467996d63a","b5dbad6d-74dc-4408-8da8-4d5044cb3d7d","","00000003-0000-0000-c000-000000000000","0","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","a17e2ede-63c2-4a8d-821f-dcbb331c59f2","OS","Windows10","BrowserType","Chrome","SessionId","637941c0-46bc-496e-8f01-75522d942e3b","0","","","","","","","","","","","","US","Georgia","Valdosta","""AT&T Enterprises, LLC""","""AT&T Enterprises, LLC""","","","AS7018","2600:1700:e240:5151::-2600:1700:e530:d70f:ffff:ffff:ffff:ffff","US","Georgia","Valdosta","AT&T Enterprises, LLC","AT&T Enterprises, LLC","","0.0001 (Very Low)","7018","2600:1700::/28","","","","","","","5","","","US","Georgia, Lowndes","Remerton","AT&T Enterprises, LLC","AT&T Internet Services","business","","",""
"mark@proseware.com","UserLoginFailed","15","2025-11-30T16:00:44","66d64310-6d3c-40e7-803d-d5367d6a588d","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","Success","654e1dfa-d976-4d64-897c-b9bb3ede9321","0","1","AzureActiveDirectory","84.239.10.234","00000002-0000-0ff1-ce00-000000000000","1","ResultStatusDetail","Success","UserAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:144.0) Gecko/20100101 Firefox/144.0","RequestType","OAuth2:Authorize","","654e1dfa-d976-4d64-897c-b9bb3ede9321","0","mark@proseware.com","5","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","84.239.10.234","12e70e96-f2fa-4af5-8f5d-8ef4d1b666d3","66d64310-6d3c-40e7-803d-d5367d6a588d","","00000002-0000-0ff1-ce00-000000000000","0","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","89a3c347-cde1-43f5-8699-daa820092d58","OS","Windows10","BrowserType","Firefox","SessionId","6160d0eb-f299-4637-8741-97647c1d2139","50057","","","","","","","","","","","UserDisabled","US","Virginia","Virginia Beach","Datacamp Limited","Datacamp Limited","","","AS212238","84.239.10.0-84.239.10.255","US","Tennessee","Nashville","Datacamp Limited","INVITE Systems SRL","""is_datacenter""","0.0269 (Elevated)","212238","84.239.10.0/24","","","","","","","69","","","US","Virginia, Virginia Beach","Virginia Beach","Datacamp Limited","BINBOX Virginia Beach","hosting","","",""
"administrator@proseware.com","UserLoggedIn","15","2025-11-30T15:56:07","deb74a90-58e8-41bd-86c3-20a086621abd","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","Success","50418c34-c899-46f5-8c24-34c3341ee5d4","0","1","AzureActiveDirectory","2600:1700:e420:e82c:b7dd:8261:c12a:4ebc","a67c7ab8-8500-4c92-8dc2-c2eb88761e1b","1","ResultStatusDetail","Success","UserAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.176 Safari/537.36","RequestType","OAuth2:Authorize","","50418c34-c899-46f5-8c24-34c3341ee5d4","0","administrator@proseware.com","5","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","2600:1700:e420:e82c:b7dd:8261:c12a:4ebc","5de0f584-f8ad-44ec-8fb8-4559ca87d409","deb74a90-58e8-41bd-86c3-20a086621abd","","a67c7ab8-8500-4c92-8dc2-c2eb88761e1b","0","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","c44b4083-3bb0-49c1-b47d-974e53cbdf3c","OS","Windows10","BrowserType","Chrome","SessionId","637941c0-46bc-496e-8f01-75522d942e3b","0","","","","","","","","","","","","US","Georgia","Valdosta","""AT&T Enterprises, LLC""","""AT&T Enterprises, LLC""","","","AS7018","2600:1700:e240:5151::-2600:1700:e530:d70f:ffff:ffff:ffff:ffff","US","Georgia","Valdosta","AT&T Enterprises, LLC","AT&T Enterprises, LLC","","0.0001 (Very Low)","7018","2600:1700::/28","","","","","","","5","","","US","Georgia, Lowndes","Remerton","AT&T Enterprises, LLC","AT&T Internet Services","business","","",""
