"DateUTC","DateOnly","TimeOnly","User","Username","IPaddress","City","Region","Country","Status","SignInErrorCode","UserType","AuthRequirement","ConditionalAccess","TokenType","Application","ApplicationID","Resource","ResourceID","FailureReason","ClientApp","DeviceID","Browser","OS","UserAgent","Compliant","Managed","JoinType","Latency","MFAResult","MFAMethod","MFADetail","SignInIdentifier","SessionID","AuthenticationProtocol","UniqueToken","TransferMethod","ClientCredential","TokenProtectionSession","TokenProtectionStatusCode","CorrelationID","IP_Country_geolite2local","IP_Region_geolite2local","IP_City_geolite2local","IP_ISP_geolite2local","IP_Org_geolite2local","IP_Type_geolite2local","IP_Score_geolite2local","IP_ASN_geolite2local","IP_Range_geolite2local","IP_Country_ipapiis","IP_Region_ipapiis","IP_City_ipapiis","IP_ISP_ipapiis","IP_Org_ipapiis","IP_Type_ipapiis","IP_Score_ipapiis","IP_ASN_ipapiis","IP_Range_ipapiis","IP_Country_scamalytics","IP_Region_scamalytics","IP_City_scamalytics","IP_ISP_scamalytics","IP_Org_scamalytics","IP_Type_scamalytics","IP_Score_scamalytics","IP_ASN_scamalytics","IP_Range_scamalytics","IP_Country_findipnet","IP_Region_findipnet","IP_City_findipnet","IP_ISP_findipnet","IP_Org_findipnet","IP_Type_findipnet","IP_Score_findipnet","IP_ASN_findipnet","IP_Range_findipnet"
"2025-11-27T18:39:20Z","2025-11-27","18:39:20","King Young","mark@proseware.com","212.32.50.68","Glenwood 1"," Highland Region"," US","Success","","member","Single-factor authentication","Not Applied","none","Microsoft Account Controls V2","644ca5d1-374e-4047-8351-5abaa8b8d457","Microsoft Graph","00000003-0000-0000-c000-000000000000","Other.","Browser","","Chrome 141.0.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.176 Safari/537.36","FALSE","FALSE","","101","","","","","c7a8704b-cbde-4412-8e7b-203fc6517e33","none","wLa9_MvlbkmoNt39-D0DAA","none","none","unbound","1002","e3a2ffae-db19-4acf-8859-52f3b8a4a2e7","US","Nevada","Las Vegas","Zayo Bandwidth","Zayo Bandwidth","","","AS6461","212.32.48.0-212.32.50.255","US","Nevada","Las Vegas","Zayo Bandwidth","VPN Consumer Las Vegas, NV, United States of America","""is_datacenter"",""is_proxy"",""is_vpn"",""is_abuser""","0.0017 (Low)","6461","212.32.50.0/24","","","","","","","85","","","US","Nevada, Clark","Las Vegas","Zayo Bandwidth","VPN Consumer Las Vegas, NV, United States of America","cellular","","",""
"2025-11-27T18:39:08Z","2025-11-27","18:39:08","King Young","mark@proseware.com","212.32.50.68","Glenwood 1"," Highland Region"," US","Success","","member","Single-factor authentication","Not Applied","none","My Profile","dde6b9b0-a687-40f9-84c1-a53b6840ae08","Microsoft Graph","00000003-0000-0000-c000-000000000000","Other.","Browser","","Chrome 141.0.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.176 Safari/537.36","FALSE","FALSE","","118","","","","","c7a8704b-cbde-4412-8e7b-203fc6517e33","none","AlnwLcm8_kKPJEszQ0wIAA","none","none","unbound","1002","60f5628a-c144-4bff-827b-4ec356c63d2b","US","Nevada","Las Vegas","Zayo Bandwidth","Zayo Bandwidth","","","AS6461","212.32.48.0-212.32.50.255","US","Nevada","Las Vegas","Zayo Bandwidth","VPN Consumer Las Vegas, NV, United States of America","""is_datacenter"",""is_proxy"",""is_vpn"",""is_abuser""","0.0017 (Low)","6461","212.32.50.0/24","","","","","","","85","","","US","Nevada, Clark","Las Vegas","Zayo Bandwidth","VPN Consumer Las Vegas, NV, United States of America","cellular","","",""
"2025-11-27T18:37:44Z","2025-11-27","18:37:44","King Young","mark@proseware.com","181.215.182.209","Lakeside"," South Province 6"," US","Success","","member","Single-factor authentication","Not Applied","none","Microsoft Account Controls V2","644ca5d1-374e-4047-8351-5abaa8b8d457","Microsoft Graph","00000003-0000-0000-c000-000000000000","Other.","Browser","","Chrome 141.0.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.176 Safari/537.36","FALSE","FALSE","","107","","","","","c7a8704b-cbde-4412-8e7b-203fc6517e33","none","8zyql0HRUka87HyedFYFAA","none","none","unbound","1002","4066c580-1353-40a7-8e98-a435b9e1b6a1","US","Texas","Dallas","""Cogent Communications, LLC""","""Cogent Communications, LLC""","","","AS174","181.215.182.0-181.215.182.255","US","Texas","Dallas","Cogent Communications, LLC","Private Customer","""is_datacenter"",""is_vpn"",""is_abuser""","0.0045 (Low)","174","181.215.182.0/24","","","","","","","97","","","US","Texas, Titus","Mt Pleasant","Cogent Communications","Ipxo","hosting","","",""
"2025-11-27T18:37:44Z","2025-11-27","18:37:44","King Young","mark@proseware.com","181.215.182.209","Lakeside"," South Province 6"," US","Success","","member","Single-factor authentication","Not Applied","none","Microsoft Account Controls V2","644ca5d1-374e-4047-8351-5abaa8b8d457","Microsoft Graph","00000003-0000-0000-c000-000000000000","Other.","Browser","","Chrome 141.0.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.176 Safari/537.36","FALSE","FALSE","","85","","","","","c7a8704b-cbde-4412-8e7b-203fc6517e33","none","C1bl2YKbbEeR61pCWakRAA","none","none","unbound","1002","b524afcd-19ad-4f1a-8ea0-7f7341ee7209","US","Texas","Dallas","""Cogent Communications, LLC""","""Cogent Communications, LLC""","","","AS174","181.215.182.0-181.215.182.255","US","Texas","Dallas","Cogent Communications, LLC","Private Customer","""is_datacenter"",""is_vpn"",""is_abuser""","0.0045 (Low)","174","181.215.182.0/24","","","","","","","97","","","US","Texas, Titus","Mt Pleasant","Cogent Communications","Ipxo","hosting","","",""
"2025-11-27T18:37:43Z","2025-11-27","18:37:43","King Young","mark@proseware.com","181.215.182.209","Lakeside"," South Province 6"," US","Success","","member","Single-factor authentication","Not Applied","none","Microsoft Account Controls V2","644ca5d1-374e-4047-8351-5abaa8b8d457","Microsoft Graph","00000003-0000-0000-c000-000000000000","Other.","Browser","","Chrome 141.0.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.176 Safari/537.36","FALSE","FALSE","","95","","","","","c7a8704b-cbde-4412-8e7b-203fc6517e33","none","IihU0ciZtk2z3f8zri4AAA","none","none","unbound","1002","1bb0cc82-f316-4dff-8c44-8cc0d0a7bfe4","US","Texas","Dallas","""Cogent Communications, LLC""","""Cogent Communications, LLC""","","","AS174","181.215.182.0-181.215.182.255","US","Texas","Dallas","Cogent Communications, LLC","Private Customer","""is_datacenter"",""is_vpn"",""is_abuser""","0.0045 (Low)","174","181.215.182.0/24","","","","","","","97","","","US","Texas, Titus","Mt Pleasant","Cogent Communications","Ipxo","hosting","","",""
"2025-11-27T18:37:42Z","2025-11-27","18:37:42","King Young","mark@proseware.com","181.215.182.209","Lakeside"," South Province 6"," US","Success","","member","Single-factor authentication","Not Applied","none","Microsoft Account Controls V2","644ca5d1-374e-4047-8351-5abaa8b8d457","Microsoft Graph","00000003-0000-0000-c000-000000000000","Other.","Browser","","Chrome 141.0.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.176 Safari/537.36","FALSE","FALSE","","58","","","","","c7a8704b-cbde-4412-8e7b-203fc6517e33","none","_n7gatRsCkSrk0do7AJfAA","none","none","unbound","1002","38ab999a-23ee-4840-8dba-9e2ff3fcf16b","US","Texas","Dallas","""Cogent Communications, LLC""","""Cogent Communications, LLC""","","","AS174","181.215.182.0-181.215.182.255","US","Texas","Dallas","Cogent Communications, LLC","Private Customer","""is_datacenter"",""is_vpn"",""is_abuser""","0.0045 (Low)","174","181.215.182.0/24","","","","","","","97","","","US","Texas, Titus","Mt Pleasant","Cogent Communications","Ipxo","hosting","","",""
"2025-11-27T18:37:30Z","2025-11-27","18:37:30","King Young","mark@proseware.com","181.215.182.209","Lakeside"," South Province 6"," US","Success","","member","Single-factor authentication","Not Applied","none","My Profile","dde6b9b0-a687-40f9-84c1-a53b6840ae08","Microsoft Graph","00000003-0000-0000-c000-000000000000","Other.","Browser","","Chrome 141.0.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.176 Safari/537.36","FALSE","FALSE","","85","","","","","c7a8704b-cbde-4412-8e7b-203fc6517e33","none","_gg_K6ZDmEmggswY4QRVAA","none","none","unbound","1002","4ed33958-ca9a-4b7a-8273-6c648d0b526a","US","Texas","Dallas","""Cogent Communications, LLC""","""Cogent Communications, LLC""","","","AS174","181.215.182.0-181.215.182.255","US","Texas","Dallas","Cogent Communications, LLC","Private Customer","""is_datacenter"",""is_vpn"",""is_abuser""","0.0045 (Low)","174","181.215.182.0/24","","","","","","","97","","","US","Texas, Titus","Mt Pleasant","Cogent Communications","Ipxo","hosting","","",""
"2025-11-27T18:37:29Z","2025-11-27","18:37:29","King Young","mark@proseware.com","181.215.182.209","Lakeside"," South Province 6"," US","Success","","member","Single-factor authentication","Not Applied","none","My Profile","dde6b9b0-a687-40f9-84c1-a53b6840ae08","Microsoft Graph","00000003-0000-0000-c000-000000000000","Other.","Browser","","Chrome 141.0.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.176 Safari/537.36","FALSE","FALSE","","1548","","","","","c7a8704b-cbde-4412-8e7b-203fc6517e33","none","1tEpNAUmF0qIgOwmkGMEAA","none","none","unbound","1002","1bfc7efa-66e0-4768-8daa-b590a754fd85","US","Texas","Dallas","""Cogent Communications, LLC""","""Cogent Communications, LLC""","","","AS174","181.215.182.0-181.215.182.255","US","Texas","Dallas","Cogent Communications, LLC","Private Customer","""is_datacenter"",""is_vpn"",""is_abuser""","0.0045 (Low)","174","181.215.182.0/24","","","","","","","97","","","US","Texas, Titus","Mt Pleasant","Cogent Communications","Ipxo","hosting","","",""
"2025-11-27T18:34:48Z","2025-11-27","18:34:48","King Young","mark@proseware.com","181.215.182.209","Lakeside"," South Province 6"," US","Success","","member","Single-factor authentication","Not Applied","none","One Outlook Web","89a3c347-cde1-43f5-8699-daa820092d58","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Other.","Browser","","Chrome 141.0.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.176 Safari/537.36","FALSE","FALSE","","123","","","","","c7a8704b-cbde-4412-8e7b-203fc6517e33","none","dqftRLjyQUK-GBZFPx8sAA","none","none","unbound","1002","40c9d12a-7c1b-4ab7-8ff8-bec396218152","US","Texas","Dallas","""Cogent Communications, LLC""","""Cogent Communications, LLC""","","","AS174","181.215.182.0-181.215.182.255","US","Texas","Dallas","Cogent Communications, LLC","Private Customer","""is_datacenter"",""is_vpn"",""is_abuser""","0.0045 (Low)","174","181.215.182.0/24","","","","","","","97","","","US","Texas, Titus","Mt Pleasant","Cogent Communications","Ipxo","hosting","","",""
"2025-11-27T18:34:46Z","2025-11-27","18:34:46","King Young","mark@proseware.com","181.215.182.209","Lakeside"," South Province 6"," US","Success","","member","Single-factor authentication","Not Applied","none","One Outlook Web","89a3c347-cde1-43f5-8699-daa820092d58","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Other.","Browser","","Chrome 141.0.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.176 Safari/537.36","FALSE","FALSE","","77","","","","","c7a8704b-cbde-4412-8e7b-203fc6517e33","none","JxSdi59FiUexTBFR7qESAA","none","none","unbound","1002","40c9d12a-7c1b-4ab7-8ff8-bec396218152","US","Texas","Dallas","""Cogent Communications, LLC""","""Cogent Communications, LLC""","","","AS174","181.215.182.0-181.215.182.255","US","Texas","Dallas","Cogent Communications, LLC","Private Customer","""is_datacenter"",""is_vpn"",""is_abuser""","0.0045 (Low)","174","181.215.182.0/24","","","","","","","97","","","US","Texas, Titus","Mt Pleasant","Cogent Communications","Ipxo","hosting","","",""
"2025-11-27T18:34:17Z","2025-11-27","18:34:17","King Young","mark@proseware.com","181.215.182.209","Lakeside"," South Province 6"," US","Success","","member","Single-factor authentication","Not Applied","none","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","Other.","Browser","","Chrome 141.0.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.176 Safari/537.36","FALSE","FALSE","","58","","","","","c7a8704b-cbde-4412-8e7b-203fc6517e33","none","enQb2looC0-wpk2osiJZAA","none","none","unbound","1002","81977346-eb18-4a9f-8c24-5449a446e831","US","Texas","Dallas","""Cogent Communications, LLC""","""Cogent Communications, LLC""","","","AS174","181.215.182.0-181.215.182.255","US","Texas","Dallas","Cogent Communications, LLC","Private Customer","""is_datacenter"",""is_vpn"",""is_abuser""","0.0045 (Low)","174","181.215.182.0/24","","","","","","","97","","","US","Texas, Titus","Mt Pleasant","Cogent Communications","Ipxo","hosting","","",""
"2025-11-27T18:34:10Z","2025-11-27","18:34:10","King Young","mark@proseware.com","181.215.182.209","Lakeside"," South Province 6"," US","Success","","member","Single-factor authentication","Not Applied","none","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","Other.","Browser","","Chrome 141.0.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.176 Safari/537.36","FALSE","FALSE","","60","","","","","c7a8704b-cbde-4412-8e7b-203fc6517e33","none","wWL0SaStmkC0kwwhYtlZAA","none","none","unbound","1002","246b1ebf-c391-48f1-8d85-27fc6e8e3adc","US","Texas","Dallas","""Cogent Communications, LLC""","""Cogent Communications, LLC""","","","AS174","181.215.182.0-181.215.182.255","US","Texas","Dallas","Cogent Communications, LLC","Private Customer","""is_datacenter"",""is_vpn"",""is_abuser""","0.0045 (Low)","174","181.215.182.0/24","","","","","","","97","","","US","Texas, Titus","Mt Pleasant","Cogent Communications","Ipxo","hosting","","",""
"2025-11-27T18:34:08Z","2025-11-27","18:34:08","King Young","mark@proseware.com","181.215.182.209","Lakeside"," South Province 6"," US","Success","","member","Single-factor authentication","Not Applied","none","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","Other.","Browser","","Chrome 141.0.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.176 Safari/537.36","FALSE","FALSE","","101","","","","mark@proseware.com","c7a8704b-cbde-4412-8e7b-203fc6517e33","none","Me1QP3Ydfk-wODK8OQAFAA","none","none","unbound","1002","246b1ebf-c391-48f1-8d85-27fc6e8e3adc","US","Texas","Dallas","""Cogent Communications, LLC""","""Cogent Communications, LLC""","","","AS174","181.215.182.0-181.215.182.255","US","Texas","Dallas","Cogent Communications, LLC","Private Customer","""is_datacenter"",""is_vpn"",""is_abuser""","0.0045 (Low)","174","181.215.182.0/24","","","","","","","97","","","US","Texas, Titus","Mt Pleasant","Cogent Communications","Ipxo","hosting","","",""
"2025-11-27T18:34:05Z","2025-11-27","18:34:05","King Young","mark@proseware.com","181.215.182.209","Lakeside"," South Province 6"," US","Interrupted","50140","member","Single-factor authentication","Not Applied","none","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","This occurred due to 'Keep me signed in' interrupt when the user was signing in.","Browser","","Chrome 141.0.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.176 Safari/537.36","FALSE","FALSE","","277","This is an expected part of the login flow, where a user is asked if they want to remain signed into this browser to make further perez2 easier. For more details, see https://techcommunity.microsoft.com/t5/microsoft-entra/the-new-azure-ad-sign-in-and-keep-me-signed-in-experiences/td-p/128267","","","mark@proseware.com","c7a8704b-cbde-4412-8e7b-203fc6517e33","none","frsHrGDKAEuSK1H01sYJAA","none","none","unbound","1002","246b1ebf-c391-48f1-8d85-27fc6e8e3adc","US","Texas","Dallas","""Cogent Communications, LLC""","""Cogent Communications, LLC""","","","AS174","181.215.182.0-181.215.182.255","US","Texas","Dallas","Cogent Communications, LLC","Private Customer","""is_datacenter"",""is_vpn"",""is_abuser""","0.0045 (Low)","174","181.215.182.0/24","","","","","","","97","","","US","Texas, Titus","Mt Pleasant","Cogent Communications","Ipxo","hosting","","",""
"2025-11-27T15:59:19Z","2025-11-27","15:59:19","Clifford Stoll","cstoll@proseware.com","128.32.112.24","Clearwater 1"," South Province 5"," US","Success","","member","Single-factor authentication","Not Applied","none","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Other.","SMTP","","","","BAV2ROPC","FALSE","FALSE","","189","","","","cstoll@proseware.com","cfa25722-e618-47bf-8b8b-b9ed2f00e382","ropc","wsuGimzaEkWSdEL7UkCjAA","none","clientAssertion","unbound","1002","2e1b9aae-bb87-4a5d-8baa-0857cff64b38","US","California","Berkeley","University of California, Berkeley","University of California, Berkeley","","","AS25","128.32.0.0/16","US","California","Berkeley","University of California, Berkeley","UC Berkeley","","0.0003 (Very Low)","25","128.32.0.0/16","","","","","","","0","","","US","California","Berkeley","University of California, Berkeley","UC Berkeley","education","","25","128.32.0.0/16"
"2025-11-27T15:51:14Z","2025-11-27","15:51:14","Larry3 Chris","cynthia3@proseware.com","2a11:a580:842b:4e26:7ec1:48a9:f8ed:10e8","Stonebridge"," Highland Region 1"," US","Failure","50126","member","Single-factor authentication","Not Applied","none","One Outlook Web","89a3c347-cde1-43f5-8699-daa820092d58","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Error validating credentials due to invalid username or password.","Browser","","","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36","FALSE","FALSE","","221","The user didn't enter the right credentials. ?It's expected to see some number of these errors in your logs due to users making mistakes.","","","cynthia3@proseware.com","","none","yJpOiwNNqEG9B_1NTPCGAA","none","none","unbound","","77b86b2e-7ab1-4e27-8ed9-3414a3cbdfbf","IT","","","ProxyOmega LTD","ProxyOmega LTD","","","AS200927","2a11:a580::-2a11:a580:ffff:ffff:ffff:ffff:ffff:ffff","US","Tennessee","Clarksville","ProxyOmega LTD","US TN","""is_datacenter""","0 (Very Low)","200927","2a11:a580::/32","","","","","","","0","","","US","Tennessee, Montgomery","Clarksville","ProxyOmega LTD","","hosting","","",""
"2025-11-27T15:40:00Z","2025-11-27","15:40:00","Michelle Anthony","tyler@proseware.com","2601:742:201:2bfe:df3b:4da3:c808:5d38","Glenwood"," South Province 5"," US","Success","","member","Single-factor authentication","Not Applied","primaryRefreshToken","Microsoft Account Controls V2","644ca5d1-374e-4047-8351-5abaa8b8d457","Microsoft Graph","00000003-0000-0000-c000-000000000000","Other.","Browser","af94ed87-3765-4eb9-8c82-0603951dc9f3","Chrome 141.0.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.176 Safari/537.36","FALSE","FALSE","Azure AD registered","357","","","","","4a53ef90-157a-4fec-884e-5632198953f8","none","R2HFsU1Z40Cq3-RWAegCAA","none","none","bound","","f1333247-53b7-4d31-877c-487c16bb6465","US","South Carolina","Summerville","""Comcast Cable Communications, LLC""","""Comcast Cable Communications, LLC""","","","AS7922","2601:681:8e81:4791::-2601:780:4300:67f:ffff:ffff:ffff:ffff","US","South Carolina","Summerville","Comcast Cable Communications, LLC","Comcast Cable Communications, LLC","","0.0003 (Very Low)","7922","2601::/20","","","","","","","5","","","US","South Carolina, Dorchester","Summerville","Comcast Cable Communications, LLC","Comcast Cable Communications, LLC","residential","","",""
"2025-11-27T15:28:15Z","2025-11-27","15:28:15","Michelle Anthony","tyler@proseware.com","2601:742:201:2bfe:df3b:4da3:c808:5d38","Glenwood"," South Province 5"," US","Success","","member","Single-factor authentication","Not Applied","primaryRefreshToken","Microsoft Account Controls V2","644ca5d1-374e-4047-8351-5abaa8b8d457","Microsoft Graph","00000003-0000-0000-c000-000000000000","Other.","Browser","af94ed87-3765-4eb9-8c82-0603951dc9f3","Chrome 141.0.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.176 Safari/537.36","FALSE","FALSE","Azure AD registered","639","","","","","4a53ef90-157a-4fec-884e-5632198953f8","none","t61-CAzkP0OmLbO2ZEfxAA","none","none","bound","","8788c8eb-0d6a-449a-8211-ec2a5abb1b2f","US","South Carolina","Summerville","""Comcast Cable Communications, LLC""","""Comcast Cable Communications, LLC""","","","AS7922","2601:681:8e81:4791::-2601:780:4300:67f:ffff:ffff:ffff:ffff","US","South Carolina","Summerville","Comcast Cable Communications, LLC","Comcast Cable Communications, LLC","","0.0003 (Very Low)","7922","2601::/20","","","","","","","5","","","US","South Carolina, Dorchester","Summerville","Comcast Cable Communications, LLC","Comcast Cable Communications, LLC","residential","","",""
"2025-11-27T15:26:02Z","2025-11-27","15:26:02","Michelle Anthony","tyler@proseware.com","2601:742:201:2bfe:df3b:4da3:c808:5d38","Glenwood"," South Province 5"," US","Success","","member","Single-factor authentication","Not Applied","primaryRefreshToken","One Outlook Web","89a3c347-cde1-43f5-8699-daa820092d58","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Other.","Browser","af94ed87-3765-4eb9-8c82-0603951dc9f3","Chrome 141.0.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.176 Safari/537.36","FALSE","FALSE","Azure AD registered","189","","","","","4a53ef90-157a-4fec-884e-5632198953f8","none","ssxrpqYDaEmHrc97A1bUAA","none","none","bound","","17a2dd1c-e3f1-4584-8db0-2b0edebfbb34","US","South Carolina","Summerville","""Comcast Cable Communications, LLC""","""Comcast Cable Communications, LLC""","","","AS7922","2601:681:8e81:4791::-2601:780:4300:67f:ffff:ffff:ffff:ffff","US","South Carolina","Summerville","Comcast Cable Communications, LLC","Comcast Cable Communications, LLC","","0.0003 (Very Low)","7922","2601::/20","","","","","","","5","","","US","South Carolina, Dorchester","Summerville","Comcast Cable Communications, LLC","Comcast Cable Communications, LLC","residential","","",""
"2025-11-27T15:06:23Z","2025-11-27","15:06:23","Edward2 Aaron2","morales2@proseware.com","2601:742:8000:9c2c:fa80:1494:1eda:edec","Newbury"," South Province 5"," US","Success","","member","Single-factor authentication","Not Applied","none","One Outlook Web","89a3c347-cde1-43f5-8699-daa820092d58","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Other.","Browser","","Safari 18.6","MacOs","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15","FALSE","FALSE","","112","","","","","ee71392c-2499-4c19-8a12-b841ba6b9e25","none","fRWNKV1LnUOqSPSxAIzCAA","none","none","unbound","1002","5d7a583f-7873-4f54-8ab9-7bb45c5b87df","US","South Carolina","Mt. Pleasant","""Comcast Cable Communications, LLC""","""Comcast Cable Communications, LLC""","","","AS7922","2601:681:8e81:4791::-2601:780:4300:67f:ffff:ffff:ffff:ffff","US","South Carolina","Mount Pleasant","Comcast Cable Communications, LLC","Comcast Cable Communications, LLC","","0.0003 (Very Low)","7922","2601::/20","","","","","","","5","","","US","South Carolina, Charleston","Mt. Pleasant","Comcast Cable Communications, LLC","Comcast Cable Communications, LLC","residential","","",""
"2025-11-27T14:34:07Z","2025-11-27","14:34:07","Clifford Stoll","cstoll@proseware.com","128.32.112.24","Glenwood 1"," Highland Region"," US","Success","","member","Single-factor authentication","Not Applied","none","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Other.","SMTP","","","","BAV2ROPC","FALSE","FALSE","","150","","","","cstoll@proseware.com","43c9ff4d-f36f-4693-844b-b8fdca81044e","ropc","IuRV90irCEyrFTz4p7EHAA","none","clientAssertion","unbound","1002","efcaca2d-61af-41a5-8615-0174eee4947b","US","California","Berkeley","University of California, Berkeley","University of California, Berkeley","","","AS25","128.32.0.0/16","US","California","Berkeley","University of California, Berkeley","UC Berkeley","","0.0003 (Very Low)","25","128.32.0.0/16","","","","","","","0","","","US","California","Berkeley","University of California, Berkeley","UC Berkeley","education","","25","128.32.0.0/16"
"2025-11-27T10:46:15Z","2025-11-27","10:46:15","jimenez","jimenez@proseware.com","190.124.6.188","Rosewood"," East Province"," AR","Failure","50053","member","Single-factor authentication","Not Applied","none","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","The account is locked, you've tried to sign in too many times with an incorrect user ID or password.","Browser","","Firefox 116.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/116.0","FALSE","FALSE","","209","This error can be returned for two reasons - the sign in could have come from a malicious IP address, or the account was locked due to repeated sign-in attempts. Only john2 error code is used to prevent an attacker from distinguishing between the states. In your Azure AD tenant, you can distinguish between these states by looking at the specific sign-in log entry for this request. For accounts locked for too many attempts, see https://learn.microsoft.com/entra/id-ross3/howto-joshua-ross3-remediate-unblock","","","jimenez@proseware.com","","none","wgtqUzwsS0KiqLxe1fFeAA","none","none","unbound","","0b88f851-471f-4581-815f-5dbbec9b1317","AR","Buenos Aires","Lujan","Coop. Telefonica y de obras y serv. publicos de Villa Flandria","Coop. Telefonica y de obras y serv. publicos de Villa Flandria","","","AS28051","190.124.0.0-190.124.15.255","AR","Buenos Aires","Luj?n","Coop. Telef*nica y de obras y serv. p*blicos de Villa Flandria","Coop. Telef*nica y de obras y serv. p*blicos de Villa Flandria","","0.0032 (Low)","28051","190.124.6.0/24","","","","","","","0","","","AR","Buenos Aires, Partido de Luj?n","Luj?n","Coop. Telef?nica y de obras y serv. p?blicos de Villa Flandria","Coop. Telef?nica y de obras y serv. p?blicos de Villa Flandria","residential","","",""
"2025-11-27T07:33:17Z","2025-11-27","07:33:17","Cox Ortiz2","ward@proseware.com","2a11:a580:8413:b6c9:b06a:ff32:73a0:f83f","Stonebridge"," Highland Region 1"," US","Failure","50126","member","Single-factor authentication","Not Applied","none","One Outlook Web","89a3c347-cde1-43f5-8699-daa820092d58","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Error validating credentials due to invalid username or password.","Browser","","","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36","FALSE","FALSE","","315","The user didn't enter the right credentials. ?It's expected to see some number of these errors in your logs due to users making mistakes.","","","ward@proseware.com","","none","GMO6bPsS_EecbjTKqihLAA","none","none","unbound","","1f674b4f-fd53-4b22-85ce-5d4dbc30e0b2","IT","","","ProxyOmega LTD","ProxyOmega LTD","","","AS200927","2a11:a580::-2a11:a580:ffff:ffff:ffff:ffff:ffff:ffff","US","Washington","Bellevue","ProxyOmega LTD","US WA","""is_datacenter""","0 (Very Low)","200927","2a11:a580::/32","","","","","","","0","","","US","Washington, King","Bellevue","ProxyOmega LTD","","hosting","","",""
