"Date","ActorUserPrincipalName","IPAddress","UserAgent","Activity","Result","Target1UserPrincipalName","Target1ModifiedProperty1Name","Service","Category","ResultReason","ActorType","ActorDisplayName","Target1Type","Target1DisplayName","Target1ModifiedProperty1OldValue","Target1ModifiedProperty1NewValue","Target1ModifiedProperty2Name","Target1ModifiedProperty2OldValue","Target1ModifiedProperty2NewValue","Target1ModifiedProperty3Name","Target1ModifiedProperty3OldValue","Target1ModifiedProperty3NewValue","Target1ModifiedProperty4Name","Target1ModifiedProperty4OldValue","Target1ModifiedProperty4NewValue","Target1ModifiedProperty5Name","Target1ModifiedProperty5OldValue","Target1ModifiedProperty5NewValue","AdditionalDetail1Key","AdditionalDetail1Value"
"2025-09-05T11:52:54.8628168Z","jonathan24@contoso.com","2603:1030:7:ba1:d9bf:533c:2006:84be","","Update user","Success","shirley15@contoso.com","Included Updated Properties","Core Directory","UserManagement","","User","Ruth29 Davis27 365 Barbara23","User","","","""""","TargetId.UserType","","""Member""","","","","","","","","","","User-Bailey15","O365AdminPortal"
"2025-09-05T11:52:54.8618156Z","jonathan24@contoso.com","2603:1030:7:ba1:d9bf:533c:2006:84be","","Update StsRefreshTokenValidFrom Timestamp","Success","shirley15@contoso.com","Included Updated Properties","Core Directory","UserManagement","","User","Ruth29 Davis27 365 Barbara23","User","","","""""","","","","","","","","","","","","","",""
"2025-09-05T11:52:54.5840761Z","jonathan24@contoso.com","2603:1030:7:ba1:d9bf:533c:2006:84be","","Reset user password","Success","shirley15@contoso.com","","Core Directory","UserManagement","","User","Ruth29 Davis27 365 Barbara23","User","","","","","","","","","","","","","","","","",""
"2025-09-05T11:52:54.5840761Z","jonathan24@contoso.com","2603:1030:7:ba1:d9bf:533c:2006:84be","","Update StsRefreshTokenValidFrom Timestamp","Success","shirley15@contoso.com","","Core Directory","UserManagement","","User","Ruth29 Davis27 365 Barbara23","User","","","","","","","","","","","","","","","","",""
"2025-09-05T11:52:54.3700724Z","jonathan24@contoso.com","2603:1030:7:ba1:d9bf:533c:2006:84be","","Update PasswordProfile","Success","shirley15@contoso.com","ForceChangePassword","Core Directory","UserManagement","","User","Ruth29 Davis27 365 Barbara23","User","","""True""","""False""","Password","","","","","","","","","","","","",""
"2025-09-05T11:52:54.36407Z","jonathan24@contoso.com","2603:1030:7:ba1:d9bf:533c:2006:84be","","Update user","Success","shirley15@contoso.com","StsRefreshTokensValidFrom","Core Directory","UserManagement","","User","Ruth29 Davis27 365 Barbara23","User","","[""2025-09-05T11:52:45Z""]","[""2025-09-05T11:52:54Z""]","Included Updated Properties","","""StsRefreshTokensValidFrom""","TargetId.UserType","","""Member""","","","","","","","User-Bailey15","O365AdminPortal"
"2025-09-05T11:52:54.1600648Z","jonathan24@contoso.com","2603:1030:7:ba1:d9bf:533c:2006:84be","","Update PasswordProfile","Success","shirley15@contoso.com","ForceChangePassword","Core Directory","UserManagement","","User","Ruth29 Davis27 365 Barbara23","User","","""False""","""True""","Password","","","","","","","","","","","","",""
"2025-09-05T11:52:45.4160285Z","jonathan24@contoso.com","2603:1030:7:ba1:d9bf:533c:2006:84be","","Update user","Success","shirley15@contoso.com","StsRefreshTokensValidFrom","Core Directory","UserManagement","","User","Ruth29 Davis27 365 Barbara23","User","","[""2025-09-04T23:46:13Z""]","[""2025-09-05T11:52:45Z""]","Included Updated Properties","","""StsRefreshTokensValidFrom""","TargetId.UserType","","""Member""","","","","","","","User-Bailey15","O365AdminPortal"
"2025-09-05T11:52:45.4150295Z","jonathan24@contoso.com","2603:1030:7:ba1:d9bf:533c:2006:84be","","Update StsRefreshTokenValidFrom Timestamp","Success","shirley15@contoso.com","StsRefreshTokensValidFrom","Core Directory","UserManagement","","User","Ruth29 Davis27 365 Barbara23","User","","[""2025-09-04T23:46:13Z""]","[""2025-09-05T11:52:45Z""]","Included Updated Properties","","""StsRefreshTokensValidFrom""","","","","","","","","","","",""
"2025-09-05T11:52:44.9844686Z","jonathan24@contoso.com","2603:1030:7:ba1:d9bf:533c:2006:84be","","Update user","Success","shirley15@contoso.com","AccountEnabled","Core Directory","UserManagement","","User","Ruth29 Davis27 365 Barbara23","User","","[false]","[true]","Included Updated Properties","","""AccountEnabled""","TargetId.UserType","","""Member""","","","","","","","User-Bailey15","O365AdminPortal"
"2025-09-05T11:52:44.9834705Z","jonathan24@contoso.com","2603:1030:7:ba1:d9bf:533c:2006:84be","","Enable account","Success","shirley15@contoso.com","AccountEnabled","Core Directory","UserManagement","","User","Ruth29 Davis27 365 Barbara23","User","","[false]","[true]","Included Updated Properties","","""AccountEnabled""","","","","","","","","","","",""
"2025-09-05T08:28:02.2322898Z","dennis37@contoso.com","46.3.243.119","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.4.219 YaBrowser/23.5.3.900 Yowser/2.5 Safari/537.36","Self-service password reset flow activity progress","Failure","dennis37@contoso.com","","Self-service Password Management","UserManagement","This user is not a member of the password reset users group. Add this user to that group to resolve this.","User","","User","Jacob34 Sandoval43","","","","","","","","","","","","","","","",""
"2025-09-05T07:51:13.330896Z","","","","Update device","Success","","Included Updated Properties","Core Directory","Device","","Application","Katherine17 Anna29 Service","Device","DESKTOP-6T9OKW6","","""""","TargetId.DeviceId","","""e9957de5-b44a-4885-8269-4655fca51fd5""","TargetId.DeviceOSType","","""Windows""","TargetId.DeviceTrustType","","""Linda43""","","","","DeviceOSType","Windows"
"2025-09-05T06:15:04.6144809Z","","","","Update device","Success","","Included Updated Properties","Core Directory","Device","","Application","Katherine17 Anna29 Service","Device","DESKTOP-Catherine209GLB6J","","""""","TargetId.DeviceId","","""72081472-a87e-471b-845e-f3e1af40f9d1""","TargetId.DeviceOSType","","""Windows""","TargetId.DeviceTrustType","","""AzureAd""","","","","DeviceOSType","Windows"
"2025-09-05T01:17:56.5777439Z","","","","Update user","Success","diaz30@contoso.com","StrongAuthenticationPhoneAppDetail","Core Directory","UserManagement","","Application","Patel14 Jack21 Hernandez35","User","","[{""DeviceName"":""iPhone 14"",""DeviceToken"":""apns2-7d84c23b2ca24e0f41f04aac6dfb82784973128ee2d344ad1f42f7ff43d238de"",""DeviceTag"":""SoftwareTokenActivated"",""PhoneAppVersion"":""6.8.27"",""OathTokenTimeDrift"":0,""DeviceId"":""f28ea500-6276-48ce-8fb2-edd8a60671ea"",""Id"":""48742718-30a5-44fd-8e84-e2333da6c66c"",""TimeInterval"":0,""AuthenticationType"":3,""NotificationType"":2,""LastAuthenticatedTimestamp"":""2025-08-31T15:32:36.6626551Z"",""AuthenticatorFlavor"":""Authenticator"",""HashFunction"":null,""TenantDeviceId"":null,""SecuredPartitionId"":20088,""SecuredKeyId"":7}]","[{""DeviceName"":""iPhone 14"",""DeviceToken"":""apns2-7d84c23b2ca24e0f41f04aac6dfb82784973128ee2d344ad1f42f7ff43d238de"",""DeviceTag"":""SoftwareTokenActivated"",""PhoneAppVersion"":""6.8.27"",""OathTokenTimeDrift"":0,""DeviceId"":""f28ea500-6276-48ce-8fb2-edd8a60671ea"",""Id"":""48742718-30a5-44fd-8e84-e2333da6c66c"",""TimeInterval"":0,""AuthenticationType"":3,""NotificationType"":2,""LastAuthenticatedTimestamp"":""2025-09-05T01:17:56.2752944Z"",""AuthenticatorFlavor"":""Authenticator"",""HashFunction"":null,""TenantDeviceId"":null,""SecuredPartitionId"":20088,""SecuredKeyId"":7}]","Included Updated Properties","","""StrongAuthenticationPhoneAppDetail""","TargetId.UserType","","""Member""","ActorId.ServicePrincipalNames","","""ae8b6b9d-6400-4b8c-81a3-73f0477f2355""","SPN","","""ae8b6b9d-6400-4b8c-81a3-73f0477f2355""","",""
"2025-09-04T23:56:08.5253809Z","","","","Update user","Success","jonathan24@contoso.com","Included Updated Properties","Core Directory","UserManagement","","Application","Ruth29 Samantha45 Matthew13","User","","","""""","TargetId.UserType","","""Member""","ActorId.ServicePrincipalNames","","""69f575b3-0ad9-437c-8473-e2cbc5ccab9d""","SPN","","""69f575b3-0ad9-437c-8473-e2cbc5ccab9d""","","","","",""
"2025-09-04T23:46:25.8852265Z","jonathan24@contoso.com","2603:1030:7:ba1:d9bf:533c:2006:84be","","Update user","Success","samuel20@contoso.com","StsRefreshTokensValidFrom","Core Directory","UserManagement","","User","Ruth29 Davis27 365 Barbara23","User","","[""2025-09-04T23:39:18Z""]","[""2025-09-04T23:46:25Z""]","Included Updated Properties","","""StsRefreshTokensValidFrom""","TargetId.UserType","","""Member""","","","","","","","User-Bailey15","O365AdminPortal"
"2025-09-04T23:46:25.8852265Z","jonathan24@contoso.com","2603:1030:7:ba1:d9bf:533c:2006:84be","","Update StsRefreshTokenValidFrom Timestamp","Success","samuel20@contoso.com","StsRefreshTokensValidFrom","Core Directory","UserManagement","","User","Ruth29 Davis27 365 Barbara23","User","","[""2025-09-04T23:39:18Z""]","[""2025-09-04T23:46:25Z""]","Included Updated Properties","","""StsRefreshTokensValidFrom""","","","","","","","","","","",""
"2025-09-04T23:46:25.6085778Z","jonathan24@contoso.com","2603:1030:7:ba1:d9bf:533c:2006:84be","","Update user","Success","samuel20@contoso.com","AccountEnabled","Core Directory","UserManagement","","User","Ruth29 Davis27 365 Barbara23","User","","[true]","[false]","Included Updated Properties","","""AccountEnabled""","TargetId.UserType","","""Member""","","","","","","","User-Bailey15","O365AdminPortal"
"2025-09-04T23:46:25.607578Z","jonathan24@contoso.com","2603:1030:7:ba1:d9bf:533c:2006:84be","","Disable account","Success","samuel20@contoso.com","AccountEnabled","Core Directory","UserManagement","","User","Ruth29 Davis27 365 Barbara23","User","","[true]","[false]","Included Updated Properties","","""AccountEnabled""","","","","","","","","","","",""
"2025-09-04T23:46:13.6084922Z","jonathan24@contoso.com","2603:1030:7:ba1:d9bf:533c:2006:84be","","Update user","Success","shirley15@contoso.com","StsRefreshTokensValidFrom","Core Directory","UserManagement","","User","Ruth29 Davis27 365 Barbara23","User","","[""2025-09-04T23:39:31Z""]","[""2025-09-04T23:46:13Z""]","Included Updated Properties","","""StsRefreshTokensValidFrom""","TargetId.UserType","","""Member""","","","","","","","User-Bailey15","O365AdminPortal"
"2025-09-04T23:46:13.6074921Z","jonathan24@contoso.com","2603:1030:7:ba1:d9bf:533c:2006:84be","","Update StsRefreshTokenValidFrom Timestamp","Success","shirley15@contoso.com","StsRefreshTokensValidFrom","Core Directory","UserManagement","","User","Ruth29 Davis27 365 Barbara23","User","","[""2025-09-04T23:39:31Z""]","[""2025-09-04T23:46:13Z""]","Included Updated Properties","","""StsRefreshTokensValidFrom""","","","","","","","","","","",""
"2025-09-04T23:46:13.3064352Z","jonathan24@contoso.com","2603:1030:7:ba1:d9bf:533c:2006:84be","","Update user","Success","shirley15@contoso.com","AccountEnabled","Core Directory","UserManagement","","User","Ruth29 Davis27 365 Barbara23","User","","[true]","[false]","Included Updated Properties","","""AccountEnabled""","TargetId.UserType","","""Member""","","","","","","","User-Bailey15","O365AdminPortal"
"2025-09-04T23:46:13.3044353Z","jonathan24@contoso.com","2603:1030:7:ba1:d9bf:533c:2006:84be","","Disable account","Success","shirley15@contoso.com","AccountEnabled","Core Directory","UserManagement","","User","Ruth29 Davis27 365 Barbara23","User","","[true]","[false]","Included Updated Properties","","""AccountEnabled""","","","","","","","","","","",""
"2025-09-04T23:46:00.7282706Z","jonathan24@contoso.com","2603:1030:7:ba1:d9bf:533c:2006:84be","","Update user","Success","ronald17@contoso.com","StsRefreshTokensValidFrom","Core Directory","UserManagement","","User","Ruth29 Davis27 365 Barbara23","User","","[""2025-09-04T23:39:00Z""]","[""2025-09-04T23:46:00Z""]","Included Updated Properties","","""StsRefreshTokensValidFrom""","TargetId.UserType","","""Member""","","","","","","","User-Bailey15","O365AdminPortal"
"2025-09-04T23:46:00.7272684Z","jonathan24@contoso.com","2603:1030:7:ba1:d9bf:533c:2006:84be","","Update StsRefreshTokenValidFrom Timestamp","Success","ronald17@contoso.com","StsRefreshTokensValidFrom","Core Directory","UserManagement","","User","Ruth29 Davis27 365 Barbara23","User","","[""2025-09-04T23:39:00Z""]","[""2025-09-04T23:46:00Z""]","Included Updated Properties","","""StsRefreshTokensValidFrom""","","","","","","","","","","",""
"2025-09-04T23:46:00.3950008Z","jonathan24@contoso.com","2603:1030:7:ba1:d9bf:533c:2006:84be","","Update user","Success","ronald17@contoso.com","AccountEnabled","Core Directory","UserManagement","","User","Ruth29 Davis27 365 Barbara23","User","","[true]","[false]","Included Updated Properties","","""AccountEnabled""","TargetId.UserType","","""Member""","","","","","","","User-Bailey15","O365AdminPortal"
"2025-09-04T23:46:00.3929999Z","jonathan24@contoso.com","2603:1030:7:ba1:d9bf:533c:2006:84be","","Disable account","Success","ronald17@contoso.com","AccountEnabled","Core Directory","UserManagement","","User","Ruth29 Davis27 365 Barbara23","User","","[true]","[false]","Included Updated Properties","","""AccountEnabled""","","","","","","","","","","",""
"2025-09-04T23:39:31.5040718Z","jonathan24@contoso.com","2603:1030:7:ba1:d9bf:533c:2006:84be","","Update user","Success","shirley15@contoso.com","Included Updated Properties","Core Directory","UserManagement","","User","Ruth29 Davis27 365 Barbara23","User","","","""""","TargetId.UserType","","""Member""","","","","","","","","","","User-Bailey15","O365AdminPortal"
"2025-09-04T23:39:31.503072Z","jonathan24@contoso.com","2603:1030:7:ba1:d9bf:533c:2006:84be","","Update StsRefreshTokenValidFrom Timestamp","Success","shirley15@contoso.com","Included Updated Properties","Core Directory","UserManagement","","User","Ruth29 Davis27 365 Barbara23","User","","","""""","","","","","","","","","","","","","",""
"2025-09-04T23:39:31.2226924Z","jonathan24@contoso.com","2603:1030:7:ba1:d9bf:533c:2006:84be","","Update StsRefreshTokenValidFrom Timestamp","Success","shirley15@contoso.com","","Core Directory","UserManagement","","User","Ruth29 Davis27 365 Barbara23","User","","","","","","","","","","","","","","","","",""
"2025-09-04T23:39:31.2216926Z","jonathan24@contoso.com","2603:1030:7:ba1:d9bf:533c:2006:84be","","Reset user password","Success","shirley15@contoso.com","","Core Directory","UserManagement","","User","Ruth29 Davis27 365 Barbara23","User","","","","","","","","","","","","","","","","",""
"2025-09-04T23:39:31.0186969Z","jonathan24@contoso.com","2603:1030:7:ba1:d9bf:533c:2006:84be","","Update PasswordProfile","Success","shirley15@contoso.com","ForceChangePassword","Core Directory","UserManagement","","User","Ruth29 Davis27 365 Barbara23","User","","""True""","""False""","Password","","","","","","","","","","","","",""
"2025-09-04T23:39:31.0126922Z","jonathan24@contoso.com","2603:1030:7:ba1:d9bf:533c:2006:84be","","Update user","Success","shirley15@contoso.com","StsRefreshTokensValidFrom","Core Directory","UserManagement","","User","Ruth29 Davis27 365 Barbara23","User","","[""2023-06-30T15:49:14Z""]","[""2025-09-04T23:39:30Z""]","Included Updated Properties","","""StsRefreshTokensValidFrom""","TargetId.UserType","","""Member""","","","","","","","User-Bailey15","O365AdminPortal"
"2025-09-04T23:39:30.8026915Z","jonathan24@contoso.com","2603:1030:7:ba1:d9bf:533c:2006:84be","","Update PasswordProfile","Success","shirley15@contoso.com","ForceChangePassword","Core Directory","UserManagement","","User","Ruth29 Davis27 365 Barbara23","User","","""False""","""True""","Password","","","","","","","","","","","","",""
"2025-09-04T23:39:19.1156001Z","jonathan24@contoso.com","2603:1030:7:ba1:d9bf:533c:2006:84be","","Update user","Success","samuel20@contoso.com","Included Updated Properties","Core Directory","UserManagement","","User","Ruth29 Davis27 365 Barbara23","User","","","""""","TargetId.UserType","","""Member""","","","","","","","","","","User-Bailey15","O365AdminPortal"
"2025-09-04T23:39:19.1146023Z","jonathan24@contoso.com","2603:1030:7:ba1:d9bf:533c:2006:84be","","Update StsRefreshTokenValidFrom Timestamp","Success","samuel20@contoso.com","Included Updated Properties","Core Directory","UserManagement","","User","Ruth29 Davis27 365 Barbara23","User","","","""""","","","","","","","","","","","","","",""
"2025-09-04T23:39:18.8228554Z","jonathan24@contoso.com","2603:1030:7:ba1:d9bf:533c:2006:84be","","Update StsRefreshTokenValidFrom Timestamp","Success","samuel20@contoso.com","","Core Directory","UserManagement","","User","Ruth29 Davis27 365 Barbara23","User","","","","","","","","","","","","","","","","",""
"2025-09-04T23:39:18.8218592Z","jonathan24@contoso.com","2603:1030:7:ba1:d9bf:533c:2006:84be","","Reset user password","Success","samuel20@contoso.com","","Core Directory","UserManagement","","User","Ruth29 Davis27 365 Barbara23","User","","","","","","","","","","","","","","","","",""
"2025-09-04T23:39:18.5868534Z","jonathan24@contoso.com","2603:1030:7:ba1:d9bf:533c:2006:84be","","Update PasswordProfile","Success","samuel20@contoso.com","ForceChangePassword","Core Directory","UserManagement","","User","Ruth29 Davis27 365 Barbara23","User","","""True""","""False""","Password","","","","","","","","","","","","",""
"2025-09-04T23:39:18.5768518Z","jonathan24@contoso.com","2603:1030:7:ba1:d9bf:533c:2006:84be","","Update user","Success","samuel20@contoso.com","StsRefreshTokensValidFrom","Core Directory","UserManagement","","User","Ruth29 Davis27 365 Barbara23","User","","[""2023-12-28T22:39:33Z""]","[""2025-09-04T23:39:18Z""]","Included Updated Properties","","""StsRefreshTokensValidFrom""","TargetId.UserType","","""Member""","","","","","","","User-Bailey15","O365AdminPortal"
"2025-09-04T23:39:18.3408445Z","jonathan24@contoso.com","2603:1030:7:ba1:d9bf:533c:2006:84be","","Update PasswordProfile","Success","samuel20@contoso.com","ForceChangePassword","Core Directory","UserManagement","","User","Ruth29 Davis27 365 Barbara23","User","","""False""","""True""","Password","","","","","","","","","","","","",""
"2025-09-04T23:39:00.4860653Z","jonathan24@contoso.com","2603:1030:7:ba1:d9bf:533c:2006:84be","","Update user","Success","ronald17@contoso.com","StsRefreshTokensValidFrom","Core Directory","UserManagement","","User","Ruth29 Davis27 365 Barbara23","User","","[""2025-09-04T23:38:59Z""]","[""2025-09-04T23:39:00Z""]","Included Updated Properties","","""StsRefreshTokensValidFrom""","TargetId.UserType","","""Member""","","","","","","","User-Bailey15","O365AdminPortal"
"2025-09-04T23:39:00.4850692Z","jonathan24@contoso.com","2603:1030:7:ba1:d9bf:533c:2006:84be","","Update StsRefreshTokenValidFrom Timestamp","Success","ronald17@contoso.com","StsRefreshTokensValidFrom","Core Directory","UserManagement","","User","Ruth29 Davis27 365 Barbara23","User","","[""2025-09-04T23:38:59Z""]","[""2025-09-04T23:39:00Z""]","Included Updated Properties","","""StsRefreshTokensValidFrom""","","","","","","","","","","",""
"2025-09-04T23:39:00.1808199Z","jonathan24@contoso.com","2603:1030:7:ba1:d9bf:533c:2006:84be","","Update StsRefreshTokenValidFrom Timestamp","Success","ronald17@contoso.com","","Core Directory","UserManagement","","User","Ruth29 Davis27 365 Barbara23","User","","","","","","","","","","","","","","","","",""
"2025-09-04T23:39:00.1788163Z","jonathan24@contoso.com","2603:1030:7:ba1:d9bf:533c:2006:84be","","Reset user password","Success","ronald17@contoso.com","","Core Directory","UserManagement","","User","Ruth29 Davis27 365 Barbara23","User","","","","","","","","","","","","","","","","",""
"2025-09-04T23:38:59.9568073Z","jonathan24@contoso.com","2603:1030:7:ba1:d9bf:533c:2006:84be","","Update PasswordProfile","Success","ronald17@contoso.com","ForceChangePassword","Core Directory","UserManagement","","User","Ruth29 Davis27 365 Barbara23","User","","""True""","""False""","Password","","","","","","","","","","","","",""
"2025-09-04T23:38:59.9488052Z","jonathan24@contoso.com","2603:1030:7:ba1:d9bf:533c:2006:84be","","Update user","Success","ronald17@contoso.com","StsRefreshTokensValidFrom","Core Directory","UserManagement","","User","Ruth29 Davis27 365 Barbara23","User","","[""2024-07-26T21:39:46Z""]","[""2025-09-04T23:38:59Z""]","Included Updated Properties","","""StsRefreshTokensValidFrom""","TargetId.UserType","","""Member""","","","","","","","User-Bailey15","O365AdminPortal"
"2025-09-04T23:38:59.7107906Z","jonathan24@contoso.com","2603:1030:7:ba1:d9bf:533c:2006:84be","","Update PasswordProfile","Success","ronald17@contoso.com","ForceChangePassword","Core Directory","UserManagement","","User","Ruth29 Davis27 365 Barbara23","User","","""False""","""True""","Password","","","","","","","","","","","","",""
"2025-09-04T23:29:20.380602Z","jonathan24@contoso.com","208.73.102.156","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.164 Safari/537.36","Update conditional access policy","Success","","ConditionalAccessPolicy","Conditional Access","Policy","","User","Jonathan24 Katherine13","Policy","Block Garcia38-US Sanchez32","{""id"":""2c31aa05-0ace-4986-8532-fd07df1118ed"",""displayName"":""Block Garcia38-US Sanchez32"",""createdDateTime"":""2023-02-18T14:52:24.1268011+00:00"",""modifiedDateTime"":""2025-07-05T11:16:22.6814955+00:00"",""state"":""enabled"",""conditions"":{""applications"":{""includeApplications"":[""All""],""excludeApplications"":[],""includeUserActions"":[],""includeAuthenticationContextClassReferences"":[],""applicationFilter"":null},""users"":{""includeUsers"":[""All""],""excludeUsers"":[""4ac76551-6b39-431e-8e42-3f1046159691"",""3a7bbe99-bb6d-4b48-8c28-76d49162fe2f""],""includeGroups"":[],""excludeGroups"":[],""includeRoles"":[],""excludeRoles"":[]},""locations"":{""includeLocations"":[""All""],""excludeLocations"":[""scott5056a5-444d-4e47-8ab1-34b4f94e7e97"",""d58b10fe-66eb-4f7d-8380-2a49d6f71503""]},""userRiskLevels"":[],""signInRiskLevels"":[],""clientAppTypes"":[""all""],""servicePrincipalRiskLevels"":[]},""grantControls"":{""operator"":""OR"",""builtInControls"":[""block""],""customAuthenticationFactors"":[],""termsOfUse"":[]}}","{""id"":""2c31aa05-0ace-4986-8532-fd07df1118ed"",""displayName"":""Block Garcia38-US Sanchez32"",""createdDateTime"":""2023-02-18T14:52:24.1268011+00:00"",""modifiedDateTime"":""2025-09-04T23:29:19.0910544+00:00"",""state"":""enabled"",""conditions"":{""applications"":{""includeApplications"":[""All""],""excludeApplications"":[],""includeUserActions"":[],""includeAuthenticationContextClassReferences"":[],""applicationFilter"":null},""users"":{""includeUsers"":[""All""],""excludeUsers"":[""4ac76551-6b39-431e-8e42-3f1046159691"",""3a7bbe99-bb6d-4b48-8c28-76d49162fe2f""],""includeGroups"":[],""excludeGroups"":[],""includeRoles"":[],""excludeRoles"":[]},""locations"":{""includeLocations"":[""All""],""excludeLocations"":[""d58b10fe-66eb-4f7d-8380-2a49d6f71503""]},""userRiskLevels"":[],""signInRiskLevels"":[],""clientAppTypes"":[""all""],""servicePrincipalRiskLevels"":[]},""grantControls"":{""operator"":""OR"",""builtInControls"":[""block""],""customAuthenticationFactors"":[],""termsOfUse"":[]}}","","","","","","","","","","","","","",""
"2025-09-04T23:29:20.3473614Z","jonathan24@contoso.com","57.154.129.166","","Update policy","Success","","Included Updated Properties","Core Directory","Policy","","User","","Policy","Default Policy","","""""","","","","","","","","","","","","","",""
"2025-09-04T23:29:19.957938Z","jonathan24@contoso.com","57.154.129.166","","Update policy","Success","","PolicyDetail","Core Directory","Policy","","User","","Policy","Block Garcia38-US Sanchez32","[""{\""Version\"":1,\""CreatedDateTime\"":\""2023-02-18T14:52:24.1268011Z\"",\""ModifiedDateTime\"":\""2025-07-05T11:16:22.6814955Z\"",\""State\"":\""Enabled\"",\""Conditions\"":{\""Applications\"":{\""Include\"":[{\""Applications\"":[\""All\""]}]},\""Users\"":{\""Include\"":[{\""Users\"":[\""All\""]}],\""Exclude\"":[{\""Users\"":[\""4ac76551-6b39-431e-8e42-3f1046159691\"",\""3a7bbe99-bb6d-4b48-8c28-76d49162fe2f\""]}]},\""Locations\"":{\""Include\"":[{\""Locations\"":[\""All\""]}],\""Exclude\"":[{\""Locations\"":[\""scott5056a5-444d-4e47-8ab1-34b4f94e7e97\"",\""d58b10fe-66eb-4f7d-8380-2a49d6f71503\""]}]}},\""Controls\"":[{\""Control\"":[\""Block\""]}],\""EnforceAllPoliciesForEas\"":true,\""IncludeOtherLegacyClientTypeForEvaluation\"":true}""]","[""{\""Version\"":1,\""CreatedDateTime\"":\""2023-02-18T14:52:24.1268011Z\"",\""ModifiedDateTime\"":\""2025-09-04T23:29:19.0910544Z\"",\""State\"":\""Enabled\"",\""Conditions\"":{\""Applications\"":{\""Include\"":[{\""Applications\"":[\""All\""]}]},\""Users\"":{\""Include\"":[{\""Users\"":[\""All\""]}],\""Exclude\"":[{\""Users\"":[\""4ac76551-6b39-431e-8e42-3f1046159691\"",\""3a7bbe99-bb6d-4b48-8c28-76d49162fe2f\""]}]},\""Locations\"":{\""Include\"":[{\""Locations\"":[\""All\""]}],\""Exclude\"":[{\""Locations\"":[\""d58b10fe-66eb-4f7d-8380-2a49d6f71503\""]}]}},\""Controls\"":[{\""Control\"":[\""Block\""]}],\""EnforceAllPoliciesForEas\"":true,\""IncludeOtherLegacyClientTypeForEvaluation\"":true}""]","Included Updated Properties","","""PolicyDetail""","","","","","","","","","","",""
"2025-09-04T23:28:13.557949Z","jonathan24@contoso.com","40.126.27.101","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.164 Safari/537.36","Validate user authentication","Success","","","B2C","Authentication","Token is valid","User","jonathan24@contoso.com","Other","f28ea500-6276-48ce-8fb2-edd8a60671ea","","","","","","","","","","","","","","","targetEntityType","None"
"2025-09-04T23:12:20.482772Z","","","","Set Company Information","Success","","Included Updated Properties","Core Directory","DirectoryManagement","","Application","Ruth29 Davis27 365 Barbara23","Directory","Contoso","","""""","","","","","","","","","","","","","",""
"2025-09-04T21:29:15.6168288Z","","","","Update device","Success","","Included Updated Properties","Core Directory","Device","","Application","Katherine17 Anna29 Service","Device","samantha22 11","","""""","TargetId.DeviceId","","""96155ecd-d2a3-49bc-8167-02e64d4856f4""","TargetId.DeviceOSType","","""iOS""","TargetId.DeviceTrustType","","""Linda43""","","","","DeviceOSType","iOS"
"2025-09-04T21:24:09.4089394Z","","","","Update user","Success","pamela29@contoso.com","StrongAuthenticationPhoneAppDetail","Core Directory","UserManagement","","Application","Patel14 Jack21 Hernandez35","User","","[{""DeviceName"":""samantha22 11"",""DeviceToken"":""apns2-0728764ba81818e0d6212ef0205573c58e45d05e47ed9dee0abf8138ec7637a9"",""DeviceTag"":""iOS"",""PhoneAppVersion"":""6.8.27"",""OathTokenTimeDrift"":0,""DeviceId"":""96155ecd-d2a3-49bc-8167-02e64d4856f4"",""Id"":""0500033f-64bf-452a-892c-dde397dafa8b"",""TimeInterval"":0,""AuthenticationType"":3,""NotificationType"":2,""LastAuthenticatedTimestamp"":""2025-08-08T22:12:46Z"",""AuthenticatorFlavor"":""Authenticator"",""HashFunction"":null,""TenantDeviceId"":null,""SecuredPartitionId"":20088,""SecuredKeyId"":7}]","[{""DeviceName"":""samantha22 11"",""DeviceToken"":""apns2-0728764ba81818e0d6212ef0205573c58e45d05e47ed9dee0abf8138ec7637a9"",""DeviceTag"":""iOS"",""PhoneAppVersion"":""6.8.27"",""OathTokenTimeDrift"":0,""DeviceId"":""96155ecd-d2a3-49bc-8167-02e64d4856f4"",""Id"":""0500033f-64bf-452a-892c-dde397dafa8b"",""TimeInterval"":0,""AuthenticationType"":3,""NotificationType"":2,""LastAuthenticatedTimestamp"":""2025-09-04T21:24:08Z"",""AuthenticatorFlavor"":""Authenticator"",""HashFunction"":null,""TenantDeviceId"":null,""SecuredPartitionId"":20088,""SecuredKeyId"":7}]","Included Updated Properties","","""StrongAuthenticationPhoneAppDetail""","TargetId.UserType","","""Member""","ActorId.ServicePrincipalNames","","""ae8b6b9d-6400-4b8c-81a3-73f0477f2355""","SPN","","""ae8b6b9d-6400-4b8c-81a3-73f0477f2355""","",""
